"LEAID","NCESSCH","TR10","AM10","AS10","BL10","HI10","HP10","WH10","TR11","AM11","AS11","BL11","HI11","HP11","WH11","TR12","AM12","AS12","BL12","HI12","HP12","WH12","TR09","AM09","AS09","BL09","HI09","HP09","WH09","total_g10","total_g11","total_g12","total_g9","total_enroll","FRELCH","REDLCH","TOTFRL","rate_frelch","rate_redlch","rate_totfrl","lunch_total"
"0622710","062271003146",0,0,1,2,43,0,7,0,0,0,2,48,0,3,0,0,0,3,31,0,0,0,0,0,1,14,0,2,53,53,34,17,157,57,13,70,0.363057324840764,0.0828025477707006,0.445859872611465,70
"0622710","062271003151",2,2,27,59,304,1,5,4,2,26,30,277,2,1,6,1,31,35,236,0,2,4,1,18,46,293,1,6,400,342,311,369,1422,978,86,1064,0.687763713080169,0.060478199718706,0.748241912798875,1064
"0622710","062271003163",3,0,0,74,315,0,4,2,0,1,44,242,1,2,0,0,0,52,293,1,1,5,1,3,97,355,2,16,396,292,347,479,1514,1188,4,1192,0.784676354029062,0.00264200792602378,0.787318361955086,1192
"0622710","062271003171",7,0,163,8,387,0,98,4,3,144,10,323,3,71,3,5,148,12,352,0,81,11,2,134,7,396,4,87,663,558,601,641,2463,1366,309,1675,0.55460820138043,0.125456760048721,0.680064961429151,1675
"0622710","062271003181",0,0,0,3,57,0,0,0,0,0,0,36,0,0,0,0,0,1,54,0,0,1,0,0,3,16,0,0,60,36,55,20,171,139,9,148,0.812865497076023,0.0526315789473684,0.865497076023392,148
"0622710","062271003189",0,0,0,0,10,0,1,0,0,0,0,16,0,0,0,0,0,0,37,0,1,0,0,0,0,3,0,0,11,16,38,3,68,51,4,55,0.75,0.0588235294117647,0.808823529411765,55
"0622710","062271003190",0,0,1,5,14,0,0,0,0,0,6,11,1,0,1,0,1,5,12,0,2,1,0,0,1,8,0,0,20,18,21,10,69,50,3,53,0.72463768115942,0.0434782608695652,0.768115942028985,53
"0622710","062271003193",2,0,26,28,641,4,33,2,1,34,13,435,1,16,1,0,29,24,440,2,24,7,0,23,20,647,2,22,734,502,520,721,2477,1869,50,1919,0.754541784416633,0.020185708518369,0.774727492935002,1919
"0622710","062271003197",0,0,0,0,11,0,0,0,0,0,0,8,0,1,0,0,0,0,15,0,0,0,0,0,0,2,0,1,11,9,15,3,38,31,0,31,0.815789473684211,0,0.815789473684211,31
"0622710","062271003201",0,0,0,1,10,0,4,1,1,1,0,25,0,4,1,1,0,1,18,0,6,0,0,0,0,4,0,1,15,32,27,5,79,36,4,40,0.455696202531646,0.0506329113924051,0.506329113924051,40
"0622710","062271003209",3,3,59,165,541,20,38,5,1,73,118,377,21,21,0,3,69,73,271,10,20,3,3,53,120,470,19,37,829,616,446,705,2596,1292,199,1491,0.49768875192604,0.0766563944530046,0.574345146379045,1491
"0622710","062271003214",0,0,0,0,17,0,0,0,0,2,1,45,0,1,0,0,2,0,83,0,0,0,0,0,0,4,0,0,17,49,85,4,155,113,3,116,0.729032258064516,0.0193548387096774,0.748387096774194,116
"0622710","062271003230",13,1,71,46,691,0,107,2,0,56,15,347,0,93,12,1,65,36,393,0,95,14,1,65,28,473,1,110,929,513,602,692,2736,1564,282,1846,0.571637426900585,0.103070175438596,0.674707602339181,1846
"0622710","062271003235",0,0,0,0,24,0,0,1,0,0,0,54,0,0,1,0,0,0,35,0,1,0,0,0,0,6,0,0,24,55,37,6,122,57,3,60,0.467213114754098,0.0245901639344262,0.491803278688525,60
"0622710","062271003257",0,0,0,0,23,0,1,0,0,0,1,24,0,4,0,0,4,3,55,0,2,0,0,0,0,4,1,0,24,29,64,5,122,73,6,79,0.598360655737705,0.0491803278688525,0.647540983606557,79
"0622710","062271003276",0,0,0,2,8,0,1,0,0,0,5,12,0,2,0,0,1,4,19,0,3,1,0,1,1,1,0,3,11,19,27,7,64,37,8,45,0.578125,0.125,0.703125,45
"0622710","062271003279",0,1,0,0,20,0,2,0,0,0,5,18,0,4,0,0,0,5,19,0,1,0,0,0,1,3,0,1,23,27,25,5,80,49,3,52,0.6125,0.0375,0.65,52
"0622710","062271003292",0,0,0,3,18,0,0,0,0,0,0,18,0,0,0,0,0,0,23,0,0,0,0,1,0,12,0,0,21,18,23,13,75,56,0,56,0.746666666666667,0,0.746666666666667,56
"0622710","062271003296",0,0,0,0,16,0,0,0,0,0,0,21,0,1,0,0,0,0,15,0,0,0,0,0,0,26,0,0,16,22,15,26,79,80,3,83,1.0126582278481,0.0379746835443038,1.05063291139241,83
"0622710","062271003301",2,2,22,24,387,0,42,4,0,30,12,271,1,43,3,1,33,30,314,0,73,3,2,37,17,327,1,39,479,361,454,426,1720,1002,134,1136,0.582558139534884,0.077906976744186,0.66046511627907,1136
"0622710","062271003313",0,0,0,8,20,0,0,0,0,0,5,19,0,1,1,0,0,1,2,0,1,0,0,0,5,9,0,1,28,25,5,15,73,49,3,52,0.671232876712329,0.0410958904109589,0.712328767123288,52
"0622710","062271003314",0,0,0,2,52,0,1,0,0,0,1,63,0,4,0,1,0,2,83,0,0,0,0,0,1,6,0,0,55,68,86,7,216,138,11,149,0.638888888888889,0.0509259259259259,0.689814814814815,149
"0622710","062271003315",0,0,2,0,508,0,2,0,1,0,2,444,0,3,0,0,0,2,464,0,2,0,0,1,0,359,0,5,512,450,468,365,1795,1335,86,1421,0.743732590529248,0.0479108635097493,0.791643454038997,1421
"0622710","062271003322",0,0,0,0,53,0,0,0,0,0,0,49,0,0,0,0,0,0,44,0,0,0,0,0,0,14,0,1,53,49,44,15,161,76,4,80,0.472049689440994,0.0248447204968944,0.496894409937888,80
"0622710","062271003325",0,3,4,5,706,0,10,1,3,4,2,539,0,10,1,5,2,4,458,0,7,3,2,2,1,583,0,15,728,559,477,606,2370,1815,278,2093,0.765822784810127,0.117299578059072,0.883122362869198,2093
"0622710","062271003330",5,4,31,40,399,7,97,3,7,12,43,383,6,125,4,1,21,36,384,5,99,13,2,25,67,678,8,163,583,579,550,956,2668,1187,222,1409,0.444902548725637,0.0832083958020989,0.528110944527736,1409
"0622710","062271003364",2,0,0,2,498,0,1,0,1,0,2,724,0,0,0,1,1,9,586,1,1,4,3,1,12,979,1,3,503,727,599,1003,2832,2104,316,2420,0.742937853107345,0.111581920903955,0.854519774011299,2420
"0622710","062271003376",0,0,0,1,19,0,5,1,0,1,2,54,0,7,0,0,1,4,48,0,5,0,0,0,0,9,0,1,25,65,58,10,158,91,12,103,0.575949367088608,0.0759493670886076,0.651898734177215,103
"0622710","062271003378",1,0,2,2,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,98,0,2,59,0,0,102,161,1063,19,1082,6.60248447204969,0.118012422360248,6.72049689440994,1082
"0622710","062271003385",0,1,8,10,428,0,14,4,1,0,12,417,2,6,1,1,2,11,458,0,9,4,1,4,11,643,1,16,461,442,482,680,2065,1295,193,1488,0.627118644067797,0.0934624697336562,0.720581113801453,1488
"0622710","062271003387",5,5,48,50,180,0,186,2,3,47,66,186,3,248,3,3,74,48,145,2,241,18,4,61,138,328,2,326,474,555,516,877,2422,1083,255,1338,0.447151114781173,0.105284888521883,0.552436003303055,1338
"0622710","062271003395",0,0,7,11,67,0,5,0,0,2,9,68,0,5,0,0,6,8,51,0,4,0,9,2,11,50,0,2,90,84,69,74,317,733,118,851,2.31230283911672,0.372239747634069,2.68454258675079,851
"0622710","062271003397",1,0,0,6,36,0,0,1,0,0,13,39,0,0,1,0,0,3,26,0,1,0,0,0,9,31,0,0,43,53,31,40,167,131,0,131,0.784431137724551,0,0.784431137724551,131
"0622710","062271003398",0,0,1,2,18,0,5,0,0,1,6,16,0,5,0,0,0,5,12,0,5,0,0,0,0,3,0,1,26,28,22,4,80,47,8,55,0.5875,0.1,0.6875,55
"0622710","062271003413",8,0,38,86,263,1,56,1,2,45,107,258,2,41,4,1,43,79,224,3,53,5,2,49,120,229,1,42,452,456,407,448,1763,1044,235,1279,0.59217243335224,0.133295519001702,0.725467952353942,1279
"0622710","062271003416",0,0,6,3,18,0,23,1,0,7,5,11,0,28,0,0,2,0,14,0,16,0,0,3,1,22,0,34,50,52,32,60,194,307,71,378,1.58247422680412,0.365979381443299,1.94845360824742,378
"0622710","062271003424",7,1,115,26,437,2,58,6,0,148,25,311,2,72,4,1,153,18,319,0,72,7,2,145,41,608,0,82,646,564,567,885,2662,1872,86,1958,0.703230653643877,0.0323065364387678,0.735537190082645,1958
"0622710","062271003426",1,0,3,1,154,0,1,0,0,0,0,141,0,0,0,0,0,2,124,0,1,0,0,1,2,174,0,1,160,141,127,178,606,2354,295,2649,3.88448844884488,0.486798679867987,4.37128712871287,2649
"0622710","062271003429",4,3,37,58,323,2,81,4,2,29,67,296,2,66,5,1,40,32,256,3,53,4,4,44,107,496,0,90,508,466,390,745,2109,1075,158,1233,0.509720246562352,0.0749170222854433,0.584637268847795,1233
"0622710","062271003430",5,7,26,18,228,1,127,5,3,19,10,170,2,118,4,2,24,10,172,0,103,5,4,20,23,245,0,133,412,327,315,430,1484,754,161,915,0.508086253369272,0.108490566037736,0.616576819407008,915
"0622710","062271003435",0,0,0,9,13,0,0,1,0,0,7,14,0,1,0,0,0,4,22,0,1,0,0,0,1,6,0,0,22,23,27,7,79,42,0,42,0.531645569620253,0,0.531645569620253,42
"0622710","062271003444",0,0,0,176,176,1,2,2,4,2,135,113,1,1,2,0,1,121,136,0,1,6,0,1,135,148,4,7,355,258,261,301,1175,988,16,1004,0.840851063829787,0.0136170212765957,0.854468085106383,1004
"0622710","062271003452",0,0,0,6,16,0,1,0,0,0,11,18,0,0,0,0,0,1,4,0,0,0,0,0,5,13,0,4,23,29,5,22,79,38,3,41,0.481012658227848,0.0379746835443038,0.518987341772152,41
"0622710","062271003455",6,3,6,270,59,0,14,7,1,10,226,49,2,20,3,3,6,155,26,2,25,3,2,4,258,74,1,12,358,315,220,354,1247,503,81,584,0.40336808340016,0.0649558941459503,0.468323977546111,584
"0622710","062271003466",0,0,17,7,310,0,2,0,0,19,13,305,1,3,0,1,19,6,366,0,3,1,3,14,6,519,1,8,336,341,395,552,1624,1055,111,1166,0.649630541871921,0.0683497536945813,0.717980295566502,1166
"0622710","062271003477",0,0,0,21,5,0,0,0,0,0,9,11,0,0,1,0,0,8,3,0,0,0,0,0,4,1,0,0,26,20,12,5,63,47,3,50,0.746031746031746,0.0476190476190476,0.793650793650794,50
"0622710","062271004593",10,2,56,114,182,7,395,4,2,71,119,170,5,388,2,4,55,88,145,1,337,0,4,60,97,194,4,409,766,759,632,768,2925,725,170,895,0.247863247863248,0.0581196581196581,0.305982905982906,895
"0622710","062271007115",0,0,0,18,51,0,1,2,0,1,16,20,0,2,0,1,0,5,20,0,0,0,0,1,19,58,0,1,70,41,26,79,216,135,3,138,0.625,0.0138888888888889,0.638888888888889,138
"0622710","062271007118",7,1,13,53,386,1,47,7,1,10,62,347,2,46,4,2,10,48,311,2,53,9,0,5,45,292,3,37,508,475,430,391,1804,925,38,963,0.512749445676275,0.0210643015521064,0.533813747228381,963
"0622710","062271007750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,51,118,0,5,0,0,0,0,0,0,0,0,0,178,0,178,126,4,130,0.707865168539326,0.0224719101123595,0.730337078651685,130
"0622710","062271007751",0,0,7,7,159,0,1,1,0,18,3,182,0,2,1,1,27,1,212,0,2,3,0,15,9,323,0,4,174,206,244,354,978,778,12,790,0.795501022494888,0.0122699386503067,0.807770961145194,790
"0622710","062271007753",0,0,3,4,39,0,8,0,2,3,1,29,1,5,0,0,2,12,41,2,12,0,1,1,6,29,0,6,54,41,69,43,207,270,30,300,1.30434782608696,0.144927536231884,1.44927536231884,300
"0622710","062271007756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,12,61,NA,NA,NA,61
"0622710","062271007757",3,2,76,8,117,2,8,0,0,88,10,129,0,6,0,0,79,9,118,0,5,10,1,92,27,262,2,6,216,233,211,400,1060,813,74,887,0.766981132075472,0.069811320754717,0.836792452830189,887
"0622710","062271007758",0,0,0,0,6,0,2,0,0,1,2,6,0,0,0,1,1,2,41,0,9,0,0,2,1,13,0,2,8,9,54,18,89,94,15,109,1.0561797752809,0.168539325842697,1.2247191011236,109
"0622710","062271007759",0,0,0,2,13,0,0,0,0,0,1,11,0,0,0,0,0,5,26,0,0,0,0,0,3,14,0,0,15,12,31,17,75,187,16,203,2.49333333333333,0.213333333333333,2.70666666666667,203
"0622710","062271007760",0,0,1,1,3,0,1,0,0,1,3,2,0,1,0,0,0,10,15,0,8,0,0,0,5,4,0,1,6,7,33,10,56,28,5,33,0.5,0.0892857142857143,0.589285714285714,33
"0622710","062271007762",0,0,2,0,15,0,1,0,0,4,0,16,0,0,2,0,9,3,142,1,0,0,0,0,0,21,0,0,18,20,157,21,216,219,5,224,1.01388888888889,0.0231481481481481,1.03703703703704,224
"0622710","062271007763",0,0,0,0,9,0,1,0,0,0,0,21,0,0,0,0,0,0,39,0,1,0,0,0,0,1,0,0,10,21,40,1,72,47,3,50,0.652777777777778,0.0416666666666667,0.694444444444444,50
"0622710","062271007765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,9,90,2,6,0,0,0,0,0,0,0,0,0,116,0,116,63,5,68,0.543103448275862,0.0431034482758621,0.586206896551724,68
"0622710","062271007766",0,0,4,1,13,0,4,0,0,0,3,7,1,2,1,1,11,15,29,0,12,0,1,1,4,9,0,1,22,13,69,16,120,97,27,124,0.808333333333333,0.225,1.03333333333333,124
"0622710","062271007768",1,0,4,1,20,0,1,0,0,1,3,24,0,3,0,0,2,0,19,0,0,0,0,0,0,3,0,0,27,31,21,3,82,66,5,71,0.804878048780488,0.0609756097560976,0.865853658536585,71
"0622710","062271008027",0,0,0,4,99,0,1,0,0,3,1,96,0,2,0,0,0,1,113,0,0,0,0,2,3,114,0,2,104,102,114,121,441,399,136,535,0.904761904761905,0.308390022675737,1.21315192743764,535
"0622710","062271008722",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,98,3,101,NA,NA,NA,101
"0622710","062271008886",0,0,2,0,3,0,2,0,0,0,0,3,0,1,2,0,26,7,105,0,34,0,0,0,1,2,0,1,7,4,174,4,189,61,23,84,0.322751322751323,0.121693121693122,0.444444444444444,84
"0622710","062271008887",1,1,70,21,63,1,71,3,1,60,18,70,0,73,0,1,71,22,66,0,68,0,3,48,45,77,1,70,228,225,228,244,925,593,230,823,0.641081081081081,0.248648648648649,0.88972972972973,823
"0622710","062271009150",2,0,2,168,221,1,1,0,1,2,165,198,0,2,0,0,4,150,160,1,0,5,1,2,219,253,0,6,395,368,315,486,1564,1152,124,1276,0.736572890025575,0.0792838874680307,0.815856777493606,1276
"0622710","062271009151",0,4,41,12,105,3,112,2,0,51,8,78,4,86,2,2,51,13,89,1,91,1,0,55,14,95,1,107,277,229,249,273,1028,788,298,1086,0.766536964980545,0.28988326848249,1.05642023346304,1086
"0622710","062271009570",63,3,8,57,662,0,26,26,1,6,56,498,0,28,18,2,2,44,322,0,25,14,3,2,28,281,0,10,819,615,413,338,2185,834,9,843,0.381693363844394,0.00411899313501144,0.385812356979405,843
"0622710","062271010240",1,0,64,8,370,1,28,0,0,50,6,369,2,24,0,0,53,11,290,1,23,7,1,61,10,421,0,40,472,451,378,540,1841,1583,69,1652,0.859858772406301,0.0374796306355242,0.897338403041825,1652
"0622710","062271010517",1,0,0,1,56,0,0,0,0,0,0,64,0,0,0,0,2,0,45,0,0,0,0,1,0,66,0,2,58,64,47,69,238,346,38,384,1.45378151260504,0.159663865546218,1.61344537815126,384
"0622710","062271010519",1,0,0,4,23,0,0,0,0,0,4,22,0,1,0,0,0,5,9,0,0,0,1,1,4,22,0,1,28,27,14,29,98,85,5,90,0.86734693877551,0.0510204081632653,0.918367346938776,90
"0622710","062271010523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,16,225,NA,NA,NA,225
"0622710","062271010524",2,0,11,1,51,0,6,0,0,8,2,45,0,10,2,0,9,0,39,0,7,1,1,5,0,61,0,2,71,65,57,70,263,432,48,480,1.6425855513308,0.182509505703422,1.82509505703422,480
"0622710","062271010525",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,106,0,106,NA,NA,NA,106
"0622710","062271010829",3,1,7,0,41,0,39,4,0,8,1,38,0,31,1,0,8,3,17,0,52,6,0,11,2,46,0,56,91,82,81,121,375,136,54,190,0.362666666666667,0.144,0.506666666666667,190
"0622710","062271010836",15,0,0,40,101,0,0,18,0,0,44,92,1,0,24,0,0,36,90,0,1,8,0,0,65,82,0,0,156,155,151,155,617,491,75,566,0.795786061588331,0.121555915721232,0.917341977309562,566
"0622710","062271010840",0,0,1,15,84,0,0,0,0,1,13,82,0,0,0,0,0,20,43,0,0,0,0,1,22,66,0,1,100,96,63,90,349,638,31,669,1.82808022922636,0.0888252148997135,1.91690544412607,669
"0622710","062271010842",0,1,1,7,47,0,3,0,0,0,5,42,0,0,0,0,0,3,25,0,0,0,0,0,2,8,0,2,59,47,28,12,146,114,3,117,0.780821917808219,0.0205479452054795,0.801369863013699,117
"0622710","062271010843",0,0,1,31,72,0,1,0,0,0,35,72,0,0,0,1,0,28,66,0,1,1,0,0,41,55,0,0,105,107,96,97,405,243,42,285,0.6,0.103703703703704,0.703703703703704,285
"0622710","062271010844",1,0,28,16,72,3,7,0,0,23,11,60,4,1,0,0,18,14,60,2,3,6,0,26,9,67,3,3,127,99,97,114,437,210,58,268,0.480549199084668,0.132723112128146,0.613272311212815,268
"0622710","062271010845",11,1,8,3,26,0,14,5,0,6,2,34,1,10,1,0,4,3,31,0,10,10,1,6,11,42,0,13,63,58,49,83,253,249,58,307,0.984189723320158,0.229249011857708,1.21343873517787,307
"0622710","062271010847",4,0,0,0,84,0,0,1,0,1,0,42,0,0,0,0,0,0,0,0,0,11,0,3,0,112,0,0,88,44,0,126,258,211,19,230,0.817829457364341,0.0736434108527132,0.891472868217054,230
"0622710","062271010848",2,0,0,1,137,0,1,7,0,0,4,127,0,1,5,0,1,6,132,0,6,5,1,1,7,148,0,3,141,139,150,165,595,392,113,505,0.658823529411765,0.189915966386555,0.848739495798319,505
"0622710","062271010849",0,0,0,4,160,0,0,1,0,0,0,158,0,0,1,0,0,1,122,0,0,0,0,0,1,164,0,0,164,159,124,165,612,558,40,598,0.911764705882353,0.065359477124183,0.977124183006536,598
"0622710","062271010851",0,0,0,2,127,0,0,0,0,0,3,125,0,0,0,1,0,5,99,0,0,0,0,0,5,152,0,0,129,128,105,157,519,875,79,954,1.6859344894027,0.152215799614644,1.83815028901734,954
"0622710","062271010856",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,152,5,157,NA,NA,NA,157
"0622710","062271010861",1,0,3,7,197,0,3,0,1,3,5,202,0,4,0,0,2,8,161,0,0,6,0,1,7,210,0,3,211,215,171,227,824,793,7,800,0.962378640776699,0.00849514563106796,0.970873786407767,800
"0622710","062271010862",2,0,19,7,226,0,59,3,0,27,8,149,3,60,1,1,20,10,140,0,50,3,1,26,14,202,1,49,313,250,222,296,1081,562,123,685,0.519888991674376,0.113783533765032,0.633672525439408,685
"0622710","062271010863",0,0,0,1,80,0,1,0,0,0,0,111,0,0,0,1,0,0,61,0,1,0,0,2,0,174,0,1,82,111,63,177,433,547,81,628,1.26327944572748,0.187066974595843,1.45034642032333,628
"0622710","062271010864",36,0,11,16,182,0,4,32,1,11,7,181,1,2,32,0,10,8,155,1,1,8,0,10,11,216,1,20,249,235,207,266,957,400,116,516,0.417972831765935,0.121212121212121,0.539184952978056,516
"0622710","062271010865",27,0,6,22,76,1,95,29,1,3,17,51,0,83,23,1,3,21,62,0,130,16,0,5,15,88,0,101,227,184,240,225,876,242,157,399,0.276255707762557,0.179223744292237,0.455479452054795,399
"0622710","062271010867",0,0,0,7,146,0,0,0,0,0,9,143,0,1,0,0,0,11,138,0,0,0,0,0,5,145,0,0,153,153,149,150,605,518,67,585,0.856198347107438,0.110743801652893,0.966942148760331,585
"0622710","062271010870",1,0,9,12,24,0,17,1,0,8,2,26,0,10,0,0,0,0,0,0,0,7,0,22,4,47,0,10,63,47,0,90,200,327,215,542,1.635,1.075,2.71,542
"0622710","062271010871",0,0,1,1,138,0,0,0,0,0,0,157,0,0,0,2,0,0,153,0,1,0,0,0,0,160,0,1,140,157,156,161,614,472,97,569,0.768729641693811,0.157980456026059,0.92671009771987,569
"0622710","062271010872",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,169,0,169,NA,NA,NA,169
"0622710","062271010874",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,227,3,230,NA,NA,NA,230
"0622710","062271010875",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,265,3,268,NA,NA,NA,268
"0622710","062271010888",0,2,0,6,449,0,0,0,3,0,7,485,0,1,1,2,0,3,415,0,2,2,1,1,16,857,0,9,457,496,423,886,2262,2059,65,2124,0.91025641025641,0.028735632183908,0.938992042440318,2124
"0622710","062271010889",0,0,1,0,390,0,3,0,0,0,0,322,0,3,0,0,1,0,241,1,2,2,1,1,0,353,0,1,394,325,245,358,1322,1206,25,1231,0.912254160363086,0.018910741301059,0.931164901664145,1231
"0622710","062271010890",0,0,1,0,61,0,0,0,0,2,2,60,0,0,0,0,1,0,45,0,0,1,1,2,2,75,0,2,62,64,46,83,255,172,45,217,0.674509803921569,0.176470588235294,0.850980392156863,217
"0622710","062271011307",0,1,2,12,25,1,3,0,0,0,8,21,1,1,1,0,1,4,20,0,1,0,0,0,12,40,2,5,44,31,27,59,161,118,14,132,0.732919254658385,0.0869565217391304,0.819875776397516,132
"0622710","062271011312",0,0,0,24,2,0,0,1,0,0,33,1,0,0,2,0,0,66,4,0,0,2,1,0,41,5,0,0,26,35,72,49,182,157,0,157,0.862637362637363,0,0.862637362637363,157
"0622710","062271011313",0,0,0,0,156,0,0,0,0,0,0,151,0,0,0,0,0,0,148,0,0,0,0,0,0,161,0,1,156,151,148,162,617,517,67,584,0.837925445705024,0.108589951377634,0.946515397082658,584
"0622710","062271011314",0,0,3,1,22,0,7,0,2,4,7,20,0,9,0,0,2,2,25,0,12,0,0,5,3,32,0,8,33,42,41,48,164,148,83,231,0.902439024390244,0.50609756097561,1.40853658536585,231
"0622710","062271011315",0,0,0,5,13,0,1,0,0,0,8,21,0,6,1,0,0,5,15,0,3,0,0,0,1,8,0,3,19,35,24,12,90,82,0,82,0.911111111111111,0,0.911111111111111,82
"0622710","062271011337",0,0,1,1,126,0,0,2,0,5,3,106,0,0,0,0,2,1,101,0,0,0,0,5,1,116,0,0,128,116,104,122,470,372,61,433,0.791489361702128,0.129787234042553,0.921276595744681,433
"0622710","062271011339",0,0,0,1,27,0,0,0,0,1,2,22,0,1,0,0,0,0,9,0,2,2,0,0,3,71,0,8,28,26,11,84,149,241,59,300,1.61744966442953,0.395973154362416,2.01342281879195,300
"0622710","062271011358",16,0,0,167,7,1,0,7,0,0,146,4,0,1,9,1,0,136,5,0,1,3,0,0,183,2,0,1,191,158,152,189,690,331,67,398,0.479710144927536,0.0971014492753623,0.576811594202899,398
"0622710","062271011365",0,0,2,10,131,0,0,2,0,1,7,117,0,0,0,0,1,2,82,0,0,0,0,0,7,110,0,0,143,127,85,117,472,413,34,447,0.875,0.0720338983050847,0.947033898305085,447
"0622710","062271011618",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,210,22,232,NA,NA,NA,232
"0622710","062271011626",1,0,0,27,400,0,2,1,0,2,32,404,0,2,0,0,2,10,262,0,0,2,2,0,35,630,0,2,430,441,274,671,1816,1611,11,1622,0.887114537444934,0.00605726872246696,0.893171806167401,1622
"0622710","062271011627",1,0,0,0,27,0,3,0,0,2,0,33,0,1,2,0,1,0,84,0,0,0,0,0,0,12,0,0,31,36,87,12,166,131,10,141,0.789156626506024,0.0602409638554217,0.849397590361446,141
"0622710","062271011628",0,1,1,1,59,0,0,0,0,1,0,34,0,0,1,0,1,0,23,0,0,1,0,1,1,82,0,1,62,35,25,86,208,318,18,336,1.52884615384615,0.0865384615384615,1.61538461538462,336
"0622710","062271011629",0,0,0,4,48,0,0,0,0,0,1,46,0,0,1,0,0,0,37,0,1,0,0,0,1,20,0,0,52,47,39,21,159,142,0,142,0.893081761006289,0,0.893081761006289,142
"0622710","062271011631",22,0,0,0,10,0,0,15,0,0,0,9,0,0,14,0,0,0,8,0,0,16,0,1,1,31,0,1,32,24,22,50,128,113,8,121,0.8828125,0.0625,0.9453125,121
"0622710","062271011632",0,0,0,12,176,0,2,0,0,0,7,118,0,0,1,0,0,14,144,0,0,0,1,0,12,168,0,0,190,125,159,181,655,592,46,638,0.90381679389313,0.0702290076335878,0.974045801526718,638
"0622710","062271011633",0,0,0,1,118,0,0,0,0,0,0,107,0,0,0,0,0,3,101,0,0,0,0,2,1,124,0,1,119,107,104,128,458,394,50,444,0.860262008733624,0.109170305676856,0.96943231441048,444
"0622710","062271011635",1,0,0,2,161,0,0,0,0,0,0,150,0,0,1,0,0,0,125,0,0,0,0,0,1,169,0,0,164,150,126,170,610,568,32,600,0.931147540983607,0.0524590163934426,0.983606557377049,600
"0622710","062271011636",0,0,0,12,147,0,0,0,1,0,4,145,0,0,1,0,0,2,136,0,0,0,0,0,6,150,0,0,159,150,139,156,604,543,46,589,0.899006622516556,0.076158940397351,0.975165562913907,589
"0622710","062271011640",6,1,2,9,112,0,0,1,0,0,22,105,0,0,6,0,0,23,94,0,0,2,0,0,19,135,0,1,130,128,123,157,538,478,40,518,0.888475836431227,0.0743494423791822,0.962825278810409,518
"0622710","062271011641",0,1,0,10,130,0,0,0,0,1,14,115,0,0,0,1,1,21,118,0,0,0,0,0,15,144,0,0,141,130,141,159,571,893,98,991,1.56392294220665,0.171628721541156,1.73555166374781,991
"0622710","062271011642",0,3,3,2,154,0,0,0,0,1,1,173,0,0,0,0,1,1,139,1,1,0,0,0,1,131,0,1,162,175,143,133,613,447,101,548,0.729200652528548,0.164763458401305,0.893964110929853,548
"0622710","062271011650",0,0,4,0,73,1,0,1,0,4,2,116,0,0,0,0,2,2,86,0,3,1,0,1,1,164,0,8,78,123,93,175,469,444,3,447,0.946695095948827,0.00639658848614072,0.953091684434968,447
"0622710","062271011651",1,2,2,12,167,0,9,0,0,2,7,168,1,6,0,0,5,6,135,1,8,2,0,3,8,128,0,10,193,184,155,151,683,485,21,506,0.710102489019034,0.0307467057101025,0.740849194729136,506
"0622710","062271011652",0,0,10,5,338,2,6,1,1,7,3,311,0,3,1,2,7,5,335,0,6,4,1,9,9,437,0,10,361,326,356,470,1513,1345,29,1374,0.888962326503635,0.0191672174487773,0.908129543952412,1374
