"LEAID","NCESSCH","TR10","AM10","AS10","BL10","HI10","oth10","WH10","TR11","AM11","AS11","BL11","HI11","oth11","WH11","TR12","AM12","AS12","BL12","HI12","oth12","WH12","TR09","AM09","AS09","BL09","HI09","oth09","WH09","HP10","HP11","HP12","HP09","total_g10","total_g11","total_g12","total_g9","total_enroll","FRELCH","REDLCH","TOTFRL","lunch_total"
"1709930","170993006252",2,1,8,168,121,340,40,1,1,1,129,117,271,21,0,2,1,98,105,221,13,3,0,0,55,47,114,9,0,1,2,0,680,542,442,228,1892,887,0,887,887
"1709930","170993006257",0,0,0,30,0,30,0,1,0,0,46,0,47,0,0,0,0,33,0,33,0,0,0,0,15,0,15,0,0,0,0,0,60,94,66,30,250,107,0,107,107
"1709930","170993006260",1,0,1,120,42,165,1,0,0,2,107,32,143,2,1,0,2,89,33,125,0,1,1,3,108,39,153,1,0,0,0,0,330,286,250,306,1172,522,0,522,522
"1709930","170993006264",1,1,0,172,30,207,3,3,0,0,289,56,352,4,1,0,0,69,16,86,0,1,0,0,52,6,59,0,0,0,0,0,414,704,172,118,1408,675,0,675,675
"1709930","170993006282",0,0,16,3,232,256,4,0,0,17,11,230,262,4,0,1,18,9,213,246,5,0,0,8,11,257,279,3,1,0,0,0,512,524,492,558,2086,1008,0,1008,1008
"1709930","170993006293",3,0,3,7,145,166,8,1,2,5,13,127,166,18,1,1,4,15,98,127,8,0,0,2,6,177,190,5,0,0,0,0,332,332,254,380,1298,824,0,824,824
"1709930","170993006297",0,0,0,3,1,4,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,10,NA,4,22,20,0,20,20
"1709930","170993006307",0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,NA,10,NA,NA,NA,NA
"1709930","170993006341",0,1,0,51,7,59,0,3,0,0,55,4,62,0,0,0,0,38,4,42,0,0,0,0,16,1,17,0,0,0,0,0,118,124,84,34,360,176,0,176,176
"1709930","170993006346",0,0,0,59,1,60,0,0,0,0,78,3,81,0,0,0,0,44,2,46,0,0,0,0,16,1,17,0,0,0,0,0,120,162,92,34,408,197,0,197,197
"1709930","170993006350",0,0,0,5,0,5,0,0,0,0,3,0,3,0,0,0,0,1,0,1,0,0,0,0,9,0,9,0,0,0,0,0,10,6,2,18,36,21,0,21,21
"1804770","180477000799",1,0,0,96,3,101,1,0,0,0,51,8,60,1,2,0,0,32,3,38,1,6,0,0,152,8,172,6,0,0,0,0,202,120,76,344,742,224,12,236,236
"1804770","180477000801",19,2,1,281,180,555,71,14,0,0,221,139,445,71,15,0,1,173,83,305,33,30,0,0,317,211,635,77,1,0,0,0,1110,890,610,1270,3880,1176,82,1258,1258
"1804770","180477000804",3,0,0,104,39,163,17,10,1,0,90,21,132,10,4,0,1,74,32,130,19,15,0,0,138,43,210,14,0,0,0,0,326,264,260,420,1270,341,43,384,384
"1804770","180477000815",10,0,0,103,68,190,9,3,0,0,89,37,140,11,1,0,0,93,28,131,9,6,0,3,169,86,284,20,0,0,0,0,380,280,262,568,1490,425,43,468,468
"1804770","180477000856",5,0,1,110,23,147,8,2,0,0,87,19,114,6,2,0,0,44,5,53,2,2,0,0,112,44,174,16,0,0,0,0,294,228,106,348,976,310,14,324,324
"1804770","180477000878",2,0,2,99,53,160,4,2,0,3,82,47,146,12,2,0,5,77,32,122,6,7,0,12,158,76,268,15,0,0,0,0,320,292,244,536,1392,396,20,416,416
"1804770","180477001446",6,0,0,47,49,153,51,2,0,0,20,34,71,15,4,0,0,19,25,64,16,10,0,1,65,52,169,41,0,0,0,0,306,142,128,338,914,275,16,291,291
"1804770","180477002238",7,0,1,49,15,102,30,7,1,1,30,18,78,21,4,0,1,28,18,70,19,6,1,2,39,20,111,43,0,0,0,0,204,156,140,222,722,174,25,199,199
"2012990","201299000113",1,0,0,0,1,6,4,1,0,0,4,1,6,0,3,2,0,5,3,26,13,0,0,0,0,0,3,3,0,0,0,0,12,12,52,6,82,49,4,53,53
"2012990","201299000316",0,0,0,2,1,9,6,0,0,0,2,0,12,10,3,1,0,5,3,22,10,1,0,0,4,3,16,7,0,0,0,1,18,24,44,32,118,50,2,52,52
"2012990","201299000344",53,5,71,117,200,605,157,33,4,56,106,175,543,165,38,6,55,93,137,484,155,53,2,59,119,209,631,188,2,4,0,1,1210,1086,968,1262,4526,1367,178,1545,1545
"2012990","201299000345",0,0,0,5,8,17,4,4,1,0,12,10,44,17,7,0,0,18,12,50,13,0,0,0,0,2,2,0,0,0,0,0,34,88,100,4,226,72,3,75,75
"2012990","201299000346",20,8,5,48,377,557,99,23,5,5,37,369,536,96,17,5,1,46,301,458,86,24,5,7,50,413,584,85,0,1,2,0,1114,1072,916,1168,4270,1521,150,1671,1671
"2012990","201299000347",44,8,9,91,129,461,179,43,6,28,78,141,490,194,40,5,10,78,96,388,159,53,14,11,110,111,474,174,1,0,0,1,922,980,776,948,3626,1173,162,1335,1335
"2012990","201299000348",42,8,56,141,112,476,111,34,4,60,111,116,403,78,21,3,49,95,100,346,77,51,6,62,165,121,512,104,6,0,1,3,952,806,692,1024,3474,1071,149,1220,1220
"2012990","201299000349",32,5,6,66,138,381,134,23,10,5,41,153,358,126,23,8,4,42,110,277,90,22,8,4,56,119,309,100,0,0,0,0,762,716,554,618,2650,1003,100,1103,1103
"2012990","201299000350",29,2,5,85,41,293,130,28,3,10,86,31,286,125,24,2,8,94,35,289,124,26,2,8,99,34,271,102,1,3,2,0,586,572,578,542,2278,539,82,621,621
"2012990","201299000351",30,10,5,54,71,357,187,43,11,7,46,63,358,188,39,7,3,36,58,331,188,27,8,9,40,68,345,193,0,0,0,0,714,716,662,690,2782,553,131,684,684
"2012990","201299001104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2,20,8,96,52,0,0,0,0,0,0,0,0,0,0,0,0,0,192,NA,192,65,9,74,74
"2012990","201299001694",17,1,17,42,33,182,71,16,1,11,53,18,148,49,10,2,10,37,31,151,60,24,1,15,55,50,241,96,1,0,1,0,364,296,302,482,1444,279,67,346,346
"2012990","201299002009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0
"2012990","201299002063",2,0,1,2,2,13,6,3,0,0,1,10,30,16,5,4,0,16,31,102,46,2,0,0,0,1,7,4,0,0,0,0,26,60,204,14,304,0,0,0,0
"2200540","220054000339",0,0,0,15,0,15,0,0,0,0,12,0,12,0,0,0,0,10,0,10,0,0,0,0,27,1,28,0,0,0,0,0,30,24,20,56,130,55,0,55,55
"2200540","220054000340",0,0,1,21,0,25,3,0,0,0,16,0,16,0,0,0,0,34,0,36,2,0,0,0,7,0,9,2,0,0,0,0,50,32,72,18,172,57,0,57,57
"2200540","220054000347",3,0,63,170,16,377,124,5,0,60,137,12,328,114,1,1,43,179,21,353,108,4,1,59,176,33,415,140,1,0,0,2,754,656,706,830,2946,609,0,609,609
"2200540","220054000349",0,1,2,313,21,347,10,3,0,1,284,21,314,5,0,0,2,205,11,222,4,0,1,1,288,24,322,8,0,0,0,0,694,628,444,644,2410,1086,0,1086,1086
"2200540","220054000355",1,2,12,225,50,304,13,4,0,9,219,24,281,23,0,0,28,169,22,239,19,4,0,7,241,45,311,14,1,2,1,0,608,562,478,622,2270,927,0,927,927
"2200540","220054000365",1,1,0,80,3,95,10,2,0,0,79,2,103,20,0,0,1,50,1,59,7,0,1,0,77,2,89,9,0,0,0,0,190,206,118,178,692,414,0,414,414
"2200540","220054000378",1,0,0,134,9,145,1,0,0,0,132,2,136,2,0,0,0,116,0,116,0,1,0,0,155,3,161,1,0,0,0,1,290,272,232,322,1116,514,0,514,514
"2200540","220054000397",3,0,5,325,21,373,19,2,0,3,271,16,309,15,0,0,4,250,15,296,27,4,0,1,344,32,400,17,0,2,0,2,746,618,592,800,2756,1071,0,1071,1071
"2200540","220054000404",0,0,0,29,1,30,0,0,0,1,13,0,15,1,0,0,0,21,1,22,0,0,0,0,34,1,35,0,0,0,0,0,60,30,44,70,204,93,0,93,93
"2200540","220054000423",0,0,0,315,2,319,2,1,0,0,318,1,323,3,1,0,0,277,1,279,0,0,0,0,372,1,375,2,0,0,0,0,638,646,558,750,2592,1171,0,1171,1171
"2200540","220054000434",1,1,4,251,38,314,19,1,0,5,237,31,288,14,0,0,4,208,21,252,18,0,0,2,219,43,284,20,0,0,1,0,628,576,504,568,2276,893,0,893,893
"2200540","220054000447",7,0,12,186,38,314,71,6,2,9,162,31,276,66,2,0,14,134,26,247,71,6,1,2,173,46,311,82,0,0,0,1,628,552,494,622,2296,708,0,708,708
"2200540","220054002311",0,0,0,124,6,132,2,0,0,0,95,2,98,1,0,0,0,107,2,114,5,2,0,0,233,4,244,5,0,0,0,0,264,196,228,488,1176,526,0,526,526
"2200540","220054002335",0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,32,1,0,0,0,0,34,0,0,64,98,128,0,128,128
"2200540","220054002342",2,0,11,133,4,202,52,1,0,22,111,13,200,53,2,0,2,34,2,63,22,1,0,21,241,10,341,67,0,0,1,1,404,400,126,682,1612,461,0,461,461
"2200540","220054002384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"2200540","220054002423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,2,0,0,0,0
"2201170","220117000234",1,0,1,94,7,109,6,7,0,5,89,3,107,3,2,0,0,81,5,101,13,3,2,2,112,5,137,13,0,0,0,0,218,214,202,274,908,212,0,212,212
"2201170","220117000880",2,0,0,237,13,253,1,0,0,0,246,4,250,0,1,0,0,245,3,250,1,1,0,1,248,3,254,1,0,0,0,0,506,500,500,508,2014,506,0,506,506
"2201170","220117000888",21,1,45,91,15,253,80,9,0,30,50,18,197,90,7,0,32,75,16,235,105,17,2,46,79,17,260,99,0,0,0,0,506,394,470,520,1890,213,35,248,248
"2201170","220117000911",3,3,4,267,5,285,3,1,0,7,259,4,275,4,3,1,6,245,2,261,4,7,0,1,259,8,277,2,0,0,0,0,570,550,522,554,2196,602,0,602,602
"2201170","220117000926",10,1,6,47,13,159,82,7,0,5,51,12,136,61,5,0,3,42,12,117,55,9,0,3,53,13,159,81,0,0,0,0,318,272,234,318,1142,187,64,251,251
"2201170","220117000939",0,0,0,264,0,264,0,0,0,1,277,0,278,0,0,0,0,167,0,167,0,0,0,1,127,4,133,1,0,0,0,0,528,556,334,266,1684,603,0,603,603
"2201170","220117000945",0,0,2,154,12,169,1,0,0,1,159,3,163,0,0,0,18,155,1,175,1,0,0,0,186,2,188,0,0,0,0,0,338,326,350,376,1390,509,0,509,509
"2400090","240009000150",0,0,8,255,17,316,36,2,1,3,261,11,330,52,4,1,8,248,18,315,36,5,0,3,254,28,350,59,0,0,0,1,632,660,630,700,2622,NA,NA,NA,NA
"2400090","240009000151",4,0,20,257,35,387,68,7,3,20,288,22,411,70,0,1,14,265,21,364,62,1,0,20,271,39,391,57,3,1,1,3,774,822,728,782,3106,NA,NA,NA,NA
"2400090","240009000157",0,2,2,42,47,117,24,0,0,0,45,27,91,19,0,0,1,48,27,91,15,0,0,1,69,46,163,47,0,0,0,0,234,182,182,326,924,NA,NA,NA,NA
"2400090","240009000168",0,0,1,212,2,216,1,1,0,0,232,0,235,2,0,0,1,172,1,175,1,0,0,0,207,3,213,3,0,0,0,0,432,470,350,426,1678,NA,NA,NA,NA
"2400090","240009000176",0,0,0,5,0,5,0,0,0,0,9,1,10,0,0,0,0,34,1,36,1,0,0,0,12,1,13,0,0,0,0,0,10,20,72,26,128,NA,NA,NA,NA
"2400090","240009000194",0,0,1,257,2,263,3,0,0,0,232,4,237,1,0,0,0,211,1,213,1,0,0,0,205,0,210,5,0,0,0,0,526,474,426,420,1846,NA,NA,NA,NA
"2400090","240009000203",0,0,0,103,0,105,2,1,0,0,88,1,91,1,0,0,0,92,2,94,0,1,2,1,125,3,137,5,0,0,0,0,210,182,188,274,854,NA,NA,NA,NA
"2400090","240009000209",0,1,0,230,2,233,0,0,0,0,211,0,213,2,0,1,0,149,0,153,3,0,1,0,274,0,278,3,0,0,0,0,466,426,306,556,1754,NA,NA,NA,NA
"2400090","240009000219",0,0,1,2,0,4,1,1,0,0,5,0,6,0,0,0,0,32,1,34,1,0,0,0,8,0,8,0,0,0,0,0,8,12,68,16,104,NA,NA,NA,NA
"2400090","240009000236",0,1,0,99,2,107,5,0,0,0,117,3,120,0,0,0,0,70,5,76,1,0,0,0,76,0,76,0,0,0,0,0,214,240,152,152,758,NA,NA,NA,NA
"2400090","240009000280",0,2,2,391,15,421,10,1,3,0,398,6,413,5,0,0,1,361,3,369,4,1,1,0,422,28,460,8,1,0,0,0,842,826,738,920,3326,NA,NA,NA,NA
"2400090","240009000292",0,0,0,108,23,139,8,0,0,0,80,15,98,3,0,0,1,101,3,108,3,0,0,1,150,10,163,1,0,0,0,1,278,196,216,326,1016,NA,NA,NA,NA
"2400090","240009000297",0,2,8,149,100,279,19,0,0,5,109,122,255,18,0,1,7,136,80,239,13,0,0,2,224,165,434,42,1,1,2,1,558,510,478,868,2414,NA,NA,NA,NA
"2400090","240009000298",0,0,1,179,6,187,1,0,0,1,206,6,217,4,0,0,1,209,2,217,5,3,0,0,177,15,197,2,0,0,0,0,374,434,434,394,1636,NA,NA,NA,NA
"2400090","240009000330",0,0,5,232,6,251,8,1,1,5,225,12,259,14,0,0,5,213,4,234,12,0,3,3,214,13,250,17,0,1,0,0,502,518,468,500,1988,NA,NA,NA,NA
"2400090","240009000336",0,0,0,4,0,4,0,0,0,0,3,1,4,0,0,0,1,16,0,20,3,0,0,0,4,0,4,0,0,0,0,0,8,8,40,8,64,NA,NA,NA,NA
"2400090","240009001302",0,0,0,47,1,48,0,0,0,0,67,0,67,0,0,0,0,49,0,49,0,0,0,0,89,0,90,1,0,0,0,0,96,134,98,180,508,NA,NA,NA,NA
"2400090","240009001313",0,1,3,230,67,332,29,0,0,6,202,47,276,20,0,1,6,202,42,281,30,0,1,7,366,83,492,33,2,1,0,2,664,552,562,984,2762,NA,NA,NA,NA
"2400090","240009001331",0,0,0,129,22,155,2,0,0,1,130,14,147,2,1,1,2,102,12,118,0,0,0,0,132,11,149,3,2,0,0,3,310,294,236,298,1138,NA,NA,NA,NA
"2400090","240009001339",0,0,0,137,23,162,2,0,0,0,124,11,137,2,0,0,1,76,6,87,3,0,0,2,129,37,174,6,0,0,1,0,324,274,174,348,1120,NA,NA,NA,NA
"2400090","240009001343",0,0,0,102,1,104,1,0,0,0,109,0,109,0,0,1,0,74,3,79,1,0,0,0,102,0,102,0,0,0,0,0,208,218,158,204,788,NA,NA,NA,NA
"2400090","240009001381",0,0,0,114,5,121,2,0,1,0,102,2,106,1,0,0,0,72,1,75,2,0,0,0,146,14,165,5,0,0,0,0,242,212,150,330,934,NA,NA,NA,NA
"2400090","240009001385",0,0,0,98,3,106,5,0,0,0,85,0,88,3,0,0,0,61,2,67,4,0,1,0,130,4,143,8,0,0,0,0,212,176,134,286,808,NA,NA,NA,NA
"2400090","240009001387",0,0,0,126,0,130,4,0,0,0,117,1,118,0,0,0,0,120,2,123,1,1,0,1,156,1,164,5,0,0,0,0,260,236,246,328,1070,NA,NA,NA,NA
"2400090","240009001391",8,1,3,51,5,109,40,2,1,5,43,2,91,38,3,0,3,40,5,91,40,1,0,4,53,3,103,42,1,0,0,0,218,182,182,206,788,NA,NA,NA,NA
"2400090","240009001530",0,1,0,87,0,88,0,0,0,0,80,0,80,0,0,0,0,92,0,92,0,0,0,0,97,0,100,3,0,0,0,0,176,160,184,200,720,NA,NA,NA,NA
"2400090","240009001531",0,0,0,95,1,96,0,0,0,0,64,0,65,1,0,1,0,34,0,35,0,0,0,0,87,0,90,3,0,0,0,0,192,130,70,180,572,NA,NA,NA,NA
"2400090","240009001559",0,0,0,78,11,96,7,0,1,0,55,5,62,1,0,0,0,43,0,47,4,0,0,0,77,12,96,7,0,0,0,0,192,124,94,192,602,NA,NA,NA,NA
"2400090","240009001632",0,1,0,32,0,38,5,0,0,0,26,1,31,4,1,0,1,13,1,29,13,0,0,1,34,0,38,3,0,0,0,0,76,62,58,76,272,NA,NA,NA,NA
"2400090","240009001659",0,0,0,67,2,72,3,0,0,0,83,1,86,2,0,0,0,61,1,63,1,0,0,0,107,2,109,0,0,0,0,0,144,172,126,218,660,NA,NA,NA,NA
"2400090","240009001662",0,0,0,15,1,19,3,0,0,0,14,0,14,0,0,0,0,12,0,13,1,0,0,0,32,0,34,2,0,0,0,0,38,28,26,68,160,NA,NA,NA,NA
"2400090","240009001663",0,1,0,139,0,141,1,0,0,0,130,2,134,2,0,0,1,108,2,111,0,1,0,1,185,0,189,2,0,0,0,0,282,268,222,378,1150,NA,NA,NA,NA
"2400090","240009001665",0,0,0,52,0,52,0,0,0,0,44,0,45,1,0,0,1,51,3,60,4,0,0,0,102,1,107,4,0,0,1,0,104,90,120,214,528,NA,NA,NA,NA
"2400090","240009001675",0,0,0,62,0,62,0,0,0,0,48,0,50,2,0,0,0,37,0,38,1,0,0,0,82,2,85,1,0,0,0,0,124,100,76,170,470,NA,NA,NA,NA
"2400090","240009001678",0,0,0,58,1,60,1,0,0,0,31,0,32,1,0,0,0,43,1,46,2,0,0,0,69,1,70,0,0,0,0,0,120,64,92,140,416,NA,NA,NA,NA
"2400090","240009001682",0,0,0,54,2,56,0,1,0,1,39,1,43,1,0,0,1,45,0,49,3,0,0,0,61,2,63,0,0,0,0,0,112,86,98,126,422,NA,NA,NA,NA
"2400090","240009001690",1,0,0,91,1,104,11,1,0,0,93,2,107,11,0,0,1,89,1,98,7,1,1,0,91,3,104,8,0,0,0,0,208,214,196,208,826,NA,NA,NA,NA
"2400090","240009001691",0,0,0,99,1,102,2,0,0,0,76,0,76,0,0,0,0,31,0,31,0,0,0,0,117,0,122,5,0,0,0,0,204,152,62,244,662,NA,NA,NA,NA
"2400090","240009001703",0,0,0,66,4,74,4,1,0,0,44,0,50,5,0,1,0,34,1,40,4,0,0,0,74,4,84,6,0,0,0,0,148,100,80,168,496,NA,NA,NA,NA
"2400090","240009001735",2,1,0,93,4,123,23,0,2,0,15,0,20,3,3,0,0,37,1,47,6,1,0,1,107,6,137,22,0,0,0,0,246,40,94,274,654,NA,NA,NA,NA
"2502790","250279000203",15,0,112,30,38,407,212,10,0,117,52,64,420,176,13,0,110,35,39,379,182,17,1,125,32,55,424,194,0,1,0,0,814,840,758,848,3260,NA,NA,NA,NA
"2502790","250279000204",7,3,67,66,77,293,73,5,1,68,90,56,303,82,7,1,54,70,63,268,71,12,0,71,54,64,303,102,0,1,2,0,586,606,536,606,2334,NA,NA,NA,NA
"2502790","250279000205",5,2,67,106,92,302,29,6,0,77,97,84,286,22,5,1,62,91,80,265,26,10,1,66,89,89,276,21,1,0,0,0,604,572,530,552,2258,NA,NA,NA,NA
"2502790","250279000208",3,1,1,83,94,189,7,2,2,9,96,96,213,8,3,0,10,89,75,192,14,0,0,4,84,102,203,13,0,0,1,0,378,426,384,406,1594,NA,NA,NA,NA
"2502790","250279000210",0,0,2,1,1,5,1,0,0,0,2,1,3,0,0,0,0,6,1,9,2,0,0,0,1,0,2,1,0,0,0,0,10,6,18,4,38,NA,NA,NA,NA
"2502790","250279000215",2,0,34,52,93,188,7,3,0,39,86,89,225,8,2,0,51,69,64,195,9,3,1,26,72,142,259,15,0,0,0,0,376,450,390,518,1734,NA,NA,NA,NA
"2502790","250279000217",3,0,4,44,67,125,5,2,1,7,32,43,92,6,1,1,10,30,27,74,5,3,0,8,49,81,148,7,2,1,0,0,250,184,148,296,878,NA,NA,NA,NA
"2502790","250279000222",0,0,0,28,11,39,0,1,1,1,30,5,40,2,2,1,0,14,2,19,0,5,0,0,34,8,48,1,0,0,0,0,78,80,38,96,292,NA,NA,NA,NA
"2502790","250279000226",4,2,4,25,306,393,52,3,3,6,27,281,368,48,2,3,6,30,257,354,56,3,1,3,18,307,365,33,0,0,0,0,786,736,708,730,2960,NA,NA,NA,NA
"2502790","250279000261",1,0,0,72,33,109,3,2,0,2,102,27,136,3,0,0,0,116,19,143,8,1,0,1,65,31,100,2,0,0,0,0,218,272,286,200,976,NA,NA,NA,NA
"2502790","250279000282",8,0,2,92,129,234,3,3,0,1,68,74,150,4,6,3,2,84,105,212,11,7,1,0,74,138,222,2,0,0,1,0,468,300,424,444,1636,NA,NA,NA,NA
"2502790","250279000327",0,0,1,41,63,107,2,1,0,2,52,80,136,1,0,2,1,56,65,129,5,2,0,3,72,85,165,3,0,0,0,0,214,272,258,330,1074,NA,NA,NA,NA
"2502790","250279000342",1,0,0,23,10,41,7,1,0,1,23,14,42,3,3,0,1,14,19,41,4,1,0,1,31,25,62,4,0,0,0,0,82,84,82,124,372,NA,NA,NA,NA
"2502790","250279000695",0,0,6,26,56,96,7,3,0,3,31,36,76,3,1,0,2,31,41,81,6,2,0,2,34,66,107,3,1,0,0,0,192,152,162,214,720,NA,NA,NA,NA
"2502790","250279000698",1,0,1,24,25,55,4,2,0,5,29,21,62,4,3,1,6,23,20,57,4,1,0,1,20,23,49,4,0,1,0,0,110,124,114,98,446,NA,NA,NA,NA
"2502790","250279000704",0,0,1,46,28,76,1,1,0,0,58,21,81,1,1,2,0,59,22,84,0,2,0,0,45,30,79,2,0,0,0,0,152,162,168,158,640,NA,NA,NA,NA
"2502790","250279000837",0,1,0,2,14,18,1,1,0,0,9,30,41,1,3,1,0,55,95,163,9,0,0,0,2,0,2,0,0,0,0,0,36,82,326,4,448,NA,NA,NA,NA
"2502790","250279000952",0,1,6,28,20,60,5,1,0,2,25,9,45,8,0,0,0,22,2,30,5,3,0,4,36,17,67,7,0,0,1,0,120,90,60,134,404,NA,NA,NA,NA
"2502790","250279001128",5,0,7,51,47,125,15,2,0,3,40,32,94,17,3,0,6,32,41,96,14,4,0,4,58,56,132,10,0,0,0,0,250,188,192,264,894,NA,NA,NA,NA
"2502790","250279001296",1,0,30,14,10,56,1,1,0,18,11,10,44,4,2,0,22,17,11,55,3,0,0,26,16,18,63,3,0,0,0,0,112,88,110,126,436,NA,NA,NA,NA
"2502790","250279001511",0,0,0,0,0,0,0,0,0,2,49,48,109,8,2,0,2,57,25,88,2,0,0,0,0,0,0,0,0,2,0,0,NA,218,176,NA,394,NA,NA,NA,NA
"2502790","250279001617",1,0,0,8,3,13,1,1,0,0,8,7,16,0,0,0,0,13,0,13,0,0,0,0,1,1,2,0,0,0,0,0,26,32,26,4,88,NA,NA,NA,NA
"2502790","250279001692",4,1,6,48,67,132,6,3,1,6,45,57,120,8,1,0,4,44,61,121,11,1,0,7,42,69,123,4,0,0,0,0,264,240,242,246,992,NA,NA,NA,NA
"2502790","250279001898",2,0,1,45,41,99,10,3,0,0,40,34,87,10,3,1,2,78,35,131,12,4,0,3,56,46,113,4,0,0,0,0,198,174,262,226,860,NA,NA,NA,NA
"2502790","250279001902",2,0,1,56,15,76,2,0,0,3,87,23,116,3,1,0,2,46,14,63,0,2,0,3,50,30,87,2,0,0,0,0,152,232,126,174,684,NA,NA,NA,NA
"2502790","250279002015",0,0,2,34,41,83,4,1,0,4,41,22,69,1,1,0,5,43,18,68,1,2,0,2,61,91,158,1,2,0,0,1,166,138,136,316,756,NA,NA,NA,NA
"2502790","250279002016",2,0,22,43,42,120,10,1,1,43,65,39,160,11,0,1,36,37,20,110,16,2,0,14,53,50,134,14,1,0,0,1,240,320,220,268,1048,NA,NA,NA,NA
"2502790","250279002374",0,0,1,3,6,10,0,1,0,0,1,3,6,1,0,0,2,2,2,7,1,1,0,1,3,5,10,0,0,0,0,0,20,12,14,20,66,NA,NA,NA,NA
"2502790","250279002674",1,0,5,4,14,33,9,3,0,1,12,10,35,9,1,0,0,7,10,27,9,1,0,2,8,9,30,10,0,0,0,0,66,70,54,60,250,NA,NA,NA,NA
"2502790","250279002676",0,0,0,10,5,18,3,0,0,1,4,7,12,0,0,0,0,18,10,29,1,1,0,0,29,10,40,0,0,0,0,0,36,24,58,80,198,NA,NA,NA,NA
"2502790","250279002725",2,1,9,114,31,162,5,2,1,5,98,24,134,3,2,0,3,96,23,130,6,4,1,6,111,33,159,4,0,1,0,0,324,268,260,318,1170,NA,NA,NA,NA
"2502790","250279002729",1,0,1,63,49,130,15,4,2,6,60,49,140,19,0,1,2,54,49,116,10,3,0,0,53,38,101,7,1,0,0,0,260,280,232,202,974,NA,NA,NA,NA
"2502790","250279002753",0,0,0,2,71,74,1,1,0,0,2,75,79,1,2,0,0,6,52,60,0,0,0,0,2,67,71,2,0,0,0,0,148,158,120,142,568,NA,NA,NA,NA
"2502790","250279002848",0,1,0,9,14,27,3,0,0,1,26,28,62,7,1,1,1,41,29,91,18,0,0,0,4,0,4,0,0,0,0,0,54,124,182,8,368,NA,NA,NA,NA
"2612000","260110300079",0,0,0,189,0,190,1,0,0,1,106,0,107,0,0,0,1,140,1,142,0,0,0,0,117,0,118,1,0,0,0,0,380,214,284,236,1114,410,31,441,441
"2612000","260110300093",0,0,0,87,3,91,1,0,1,0,109,1,112,1,0,0,0,90,0,90,0,0,0,0,98,1,99,0,0,0,0,0,182,224,180,198,784,223,4,227,227
"2612000","260110300279",0,0,0,36,0,36,0,0,0,0,39,0,39,0,0,0,0,35,0,35,0,0,0,0,46,0,46,0,0,0,0,0,72,78,70,92,312,115,0,115,115
"2612000","260110301419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,85,85
"2612000","260110301423",0,0,0,61,1,63,1,0,0,0,31,3,34,0,0,0,0,17,0,17,0,0,0,1,356,9,370,4,0,0,0,0,126,68,34,740,968,426,5,431,431
"2612000","260110301679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,2,385,385
"2612000","260110301703",0,0,1,17,1,20,1,0,0,0,5,0,5,0,0,0,0,24,0,25,1,0,0,0,12,0,13,1,0,0,0,0,40,10,50,26,126,63,4,67,67
"2612000","260110301920",0,0,1,34,3,42,4,0,0,0,37,1,41,3,0,0,3,86,5,99,5,0,0,0,27,2,30,1,0,0,0,0,84,82,198,60,424,175,5,180,180
"2612000","260110304669",0,1,55,520,44,629,9,0,2,59,484,25,576,6,0,0,53,471,22,558,12,1,1,58,585,33,684,6,0,0,0,0,1258,1152,1116,1368,4894,1383,125,1508,1508
"2612000","260110304701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,433,433
"2612000","260110304703",0,3,1,337,0,341,0,0,0,0,397,0,397,0,0,0,0,283,0,285,2,0,1,0,399,0,401,1,0,0,0,0,682,794,570,802,2848,1016,10,1026,1026
"2612000","260110304802",0,0,0,160,1,162,1,0,0,0,131,0,131,0,0,0,0,109,0,109,0,0,0,0,174,0,175,1,0,0,0,0,324,262,218,350,1154,471,8,479,479
"2612000","260110304857",1,1,2,108,343,487,32,1,11,0,99,340,482,31,0,2,2,101,340,477,32,0,2,0,62,329,432,39,0,0,0,0,974,964,954,864,3756,1140,19,1159,1159
"2612000","260110304906",0,0,0,269,2,271,0,0,0,0,270,0,270,0,0,0,0,212,2,214,0,0,0,0,377,1,379,1,0,0,0,0,542,540,428,758,2268,529,53,582,582
