"NCESSCH","LEAID","TYPE08","STATUS08","ULOCAL08","FTE08","LEVEL08","FRELCH08","REDLCH08","TOTFRL08","MEMBER08","G0908","G1008","G1108","G1208","AM09","AS09","HI09","BL09","WH09","HP09","TR09","AM10","AS10","HI10","BL10","WH10","HP10","TR10","AM11","AS11","HI11","BL11","WH11","HP11","TR11","AM12","AS12","HI12","BL12","WH12","HP12","TR12","ASIAN","HISP","BLACK","WHITE"
"250279000327","2502790","1","1","11",77.3,"3",582,47,629,843,279,172,175,207,2,5,150,110,9,0,3,0,2,86,78,6,0,0,0,6,96,66,6,0,1,3,3,104,86,6,1,4,16,436,340,27
"250279000342","2502790","2","1","11",55,"4",203,9,212,414,61,64,57,58,1,1,16,34,8,0,1,1,0,17,39,6,0,1,0,0,15,33,7,0,2,0,0,14,32,11,1,0,1,62,138,32
"250279000695","2502790","4","1","11",19,"3",160,31,191,290,75,73,75,67,0,1,28,36,7,0,3,0,2,39,24,7,0,1,0,1,31,34,9,0,0,2,1,27,26,10,1,0,5,125,120,33
"250279000698","2502790","4","1","11",16.7,"3",139,22,161,222,60,58,53,50,0,2,25,26,7,0,0,0,4,17,28,9,0,0,0,2,19,24,8,0,0,0,3,19,19,8,0,1,11,80,97,32
"250279000704","2502790","4","1","11",20.9,"3",161,31,192,244,60,80,46,58,0,1,16,41,2,0,0,0,0,19,60,0,0,1,0,0,19,27,0,0,0,0,4,20,32,2,0,0,5,74,160,4
"250279000837","2502790","1","1","11",7,"3",58,7,65,102,12,18,17,55,0,0,9,1,2,0,0,1,0,10,7,0,0,0,0,0,10,7,0,0,0,0,1,32,18,2,0,2,1,61,33,4
"250279001128","2502790","4","1","11",39.6,"3",182,41,223,399,91,124,106,78,2,2,33,40,12,0,2,0,6,45,42,26,0,5,0,6,38,46,10,0,6,0,3,15,39,18,0,3,17,131,167,66
"250279001296","2502790","1","1","11",39.5,"4",333,58,391,488,63,45,49,45,0,30,9,18,5,0,1,1,31,4,8,0,0,1,2,17,4,22,4,0,0,0,21,4,16,4,0,0,99,21,64,13
"250279001511","2502790","4","1","11",16.5,"3",211,8,219,283,4,5,66,203,0,0,1,3,0,0,0,0,0,2,3,0,0,0,0,4,31,28,1,0,2,0,9,76,116,1,0,1,13,110,150,2
"250279001617","2502790","4","1","11",14.1,"3",47,6,53,63,5,24,10,24,0,0,3,2,0,0,0,0,0,4,20,0,0,0,0,0,1,8,1,0,0,0,0,4,20,0,0,0,0,12,50,1
"250279001686","2502790","1","1","11",24,"3",236,37,273,376,111,92,85,88,2,6,30,63,5,0,5,0,3,35,49,2,0,3,0,7,18,54,5,0,1,0,8,24,46,10,0,0,24,107,212,22
"250279001692","2502790","1","1","11",34.5,"3",254,32,286,403,132,101,91,78,0,8,59,52,12,1,0,0,2,40,53,5,1,0,0,3,31,46,7,0,4,0,2,30,39,5,0,2,15,160,190,29
"250279001874","2502790","1","1","11",20.9,"3",170,32,202,308,117,61,69,60,0,1,48,58,9,0,1,2,2,19,30,8,0,0,0,0,24,38,6,0,1,1,0,21,33,5,0,0,3,112,159,28
"250279001875","2502790","1","1","11",24.1,"3",210,54,264,341,98,93,89,60,0,3,47,34,12,0,2,1,1,43,38,10,0,0,0,2,47,30,9,0,1,0,0,26,25,9,0,0,6,163,127,40
"250279001891","2502790","1","1","11",25.6,"3",221,41,262,357,99,83,87,86,2,4,30,53,9,0,1,0,0,29,40,12,0,2,1,2,24,54,6,0,0,0,0,21,54,11,0,0,6,104,201,38
"250279001898","2502790","1","1","11",21.2,"3",206,34,240,327,91,102,75,59,0,1,43,37,9,0,1,0,1,34,55,9,0,3,0,1,29,37,8,0,0,0,5,17,28,9,0,0,8,123,157,35
"250279001902","2502790","1","1","11",27,"3",254,28,282,388,106,92,101,86,0,0,19,84,1,0,2,0,3,18,68,3,0,0,1,1,25,73,1,0,0,0,1,22,61,1,0,1,5,84,286,6
"250279001903","2502790","1","1","11",23.7,"3",216,16,232,334,83,70,86,70,0,3,30,44,5,0,1,1,0,27,38,3,0,1,0,3,40,37,4,1,1,1,0,26,39,4,0,0,6,123,158,16
"250279001914","2502790","1","1","11",24,"3",189,30,219,341,98,88,72,78,0,1,42,51,3,1,0,0,1,33,49,4,0,1,0,0,27,43,1,0,1,0,1,20,50,6,0,1,3,122,193,14
"250279002014","2502790","2","1","11",20.2,"3",172,24,196,288,96,54,75,61,0,2,24,65,4,0,1,0,2,19,33,0,0,0,0,1,24,45,4,1,0,0,1,13,44,2,0,1,6,80,187,10
"250279002015","2502790","1","1","11",15,"3",108,6,114,174,29,63,30,52,0,0,17,7,5,0,0,0,2,44,13,2,0,2,0,0,24,4,2,0,0,0,6,32,9,4,0,1,8,117,33,13
"250279002016","2502790","1","1","11",26,"3",242,36,278,399,119,100,102,76,1,26,27,47,17,0,1,0,24,18,46,10,0,2,0,33,18,28,23,0,0,0,19,17,24,16,0,0,102,80,145,66
"250279002017","2502790","1","1","11",17.1,"3",157,19,176,245,107,59,46,33,4,6,24,72,1,0,0,0,0,20,37,2,0,0,0,1,9,34,2,0,0,0,0,12,21,0,0,0,7,65,164,5
"250279002019","2502790","1","1","11",23.9,"3",237,38,275,363,77,95,104,85,1,3,29,22,21,0,1,1,4,20,43,26,0,1,0,5,21,53,24,0,1,1,7,21,47,9,0,0,19,91,165,80
"250279002026","2502790","1","1","11",23,"3",223,29,252,356,120,75,82,79,1,12,42,42,20,0,3,0,6,18,24,24,0,3,0,3,22,42,14,0,1,0,3,15,43,18,0,0,24,97,151,76
"250279002374","2502790","2","1","11",44.1,"4",88,18,106,130,7,14,4,10,0,1,4,2,0,0,0,0,3,5,3,3,0,0,0,1,0,3,0,0,0,0,0,4,3,3,0,0,5,13,11,6
"261200000073","2612000","3","1","11",31.2,"3",558,44,602,862,255,196,230,178,8,0,0,247,0,-4,-4,2,0,0,194,0,-4,-4,2,0,0,228,0,-4,-4,0,0,1,176,1,-4,-4,0,1,845,1
"261200000079","2612000","1","1","11",20.6,"3",247,51,298,516,168,109,137,102,0,0,1,167,0,-4,-4,0,0,1,108,0,-4,-4,1,2,0,134,0,-4,-4,0,0,0,102,0,-4,-4,2,2,511,0
"261200000086","2612000","3","1","11",34.2,"3",0,0,0,2,0,2,0,0,0,0,0,0,0,-4,-4,0,0,0,2,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,2,0
"261200000093","2612000","1","1","11",43.6,"3",370,75,445,795,162,194,189,250,0,0,0,162,0,-4,-4,1,0,1,192,0,-4,-4,0,0,1,188,0,-4,-4,4,0,1,245,0,-4,-4,0,3,787,0
"261200000279","2612000","1","1","11",22,"3",121,30,151,203,69,54,41,39,0,0,0,68,1,-4,-4,0,1,0,53,0,-4,-4,0,1,0,40,0,-4,-4,0,1,0,38,0,-4,-4,3,0,199,1
"261200000286","2612000","4","1","11",9,"3",48,7,55,67,47,10,9,0,0,0,0,46,1,-4,-4,0,0,0,10,0,-4,-4,0,0,0,9,0,-4,-4,0,0,0,0,0,-4,-4,0,0,65,1
"261200000748","2612000","3","1","11",29.6,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0
"261200000749","2612000","3","1","11",35.2,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0
"261200001015","2612000","4","1","11",17,"3",187,7,194,262,147,59,32,24,0,1,0,146,0,-4,-4,0,0,0,59,0,-4,-4,0,0,0,32,0,-4,-4,0,0,0,24,0,-4,-4,1,0,261,0
"261200001422","2612000","2","1","11",17,"3",38,3,41,55,0,1,2,0,0,0,0,0,0,-4,-4,0,0,0,1,0,-4,-4,0,0,0,2,0,-4,-4,0,0,0,0,0,-4,-4,0,0,3,0
"261200001423","2612000","4","1","11",25.6,"3",514,31,545,564,206,172,148,38,1,0,1,202,2,-4,-4,1,0,1,169,1,-4,-4,0,0,2,146,0,-4,-4,0,0,0,38,0,-4,-4,0,4,555,3
"261200001702","2612000","2","1","11",25,"3",107,14,121,148,0,0,1,0,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,1,0,-4,-4,0,0,0,0,0,-4,-4,0,0,1,0
"261200001703","2612000","2","1","11",24,"3",173,12,185,220,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0
"261200001704","2612000","1","1","11",1,"3",93,6,99,178,41,38,46,53,1,0,0,38,2,-4,-4,0,0,0,38,0,-4,-4,0,1,0,45,0,-4,-4,0,1,0,50,2,-4,-4,2,0,171,4
"261200001789","2612000","4","1","11",17.6,"3",194,7,201,242,164,39,22,17,1,0,0,161,2,-4,-4,0,0,0,38,1,-4,-4,0,0,0,22,0,-4,-4,1,0,0,16,0,-4,-4,0,0,237,3
"261200001790","2612000","4","1","11",8,"3",83,1,84,90,30,27,12,15,0,0,0,30,0,-4,-4,0,0,0,27,0,-4,-4,0,0,0,12,0,-4,-4,0,0,0,14,1,-4,-4,0,0,83,1
"261200001919","2612000","3","1","11",32,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0
"261200001920","2612000","2","1","11",34,"3",190,16,206,290,3,0,0,4,0,0,0,3,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,3,1,-4,-4,0,0,6,1
"261200001921","2612000","1","1","11",36.2,"3",344,28,372,513,180,144,85,54,0,0,1,178,1,-4,-4,1,1,0,142,0,-4,-4,1,1,1,81,1,-4,-4,0,2,0,52,0,-4,-4,4,2,453,2
"261200001923","2612000","1","1","11",2,"3",86,1,87,129,53,34,30,12,0,0,0,53,0,-4,-4,0,0,0,33,1,-4,-4,0,0,0,30,0,-4,-4,0,0,0,12,0,-4,-4,0,0,128,1
"261200001925","2612000","1","1","11",3,"3",78,4,82,97,41,25,23,8,0,0,0,41,0,-4,-4,0,0,0,25,0,-4,-4,0,0,0,23,0,-4,-4,0,0,0,8,0,-4,-4,0,0,97,0
"261200002024","2612000","4","1","11",4,"3",45,0,45,48,29,10,2,0,0,0,1,23,5,-4,-4,0,0,0,9,1,-4,-4,0,0,0,2,0,-4,-4,0,0,0,0,0,-4,-4,0,1,34,6
"261200004669","2612000","1","1","11",87.8,"3",728,87,815,2078,671,506,466,435,1,16,13,619,22,-4,-4,3,16,5,470,12,-4,-4,2,11,12,433,8,-4,-4,0,6,10,404,15,-4,-4,49,40,1926,57
"261200004670","2612000","1","1","11",57.2,"3",628,12,640,919,358,268,194,94,1,0,0,356,1,-4,-4,0,0,0,268,0,-4,-4,1,0,0,190,3,-4,-4,0,0,0,94,0,-4,-4,0,0,908,4
"261200004672","2612000","1","1","11",57.8,"3",706,24,730,966,310,192,107,111,6,9,78,183,34,-4,-4,1,2,37,119,33,-4,-4,3,4,17,76,7,-4,-4,1,1,15,80,14,-4,-4,16,147,458,88
"261200004677","2612000","1","1","11",44.2,"3",514,8,522,692,165,132,58,50,0,14,1,149,1,-4,-4,0,15,1,112,4,-4,-4,0,3,0,54,1,-4,-4,0,3,0,46,1,-4,-4,35,2,361,7
"261200004680","2612000","1","1","11",62.8,"3",643,18,661,1089,180,376,313,210,1,1,0,178,0,-4,-4,3,0,1,368,4,-4,-4,2,1,1,307,2,-4,-4,1,0,0,208,1,-4,-4,2,2,1061,7
"261200004684","2612000","1","1","11",73.8,"3",762,13,775,1183,490,345,221,120,0,0,1,486,3,-4,-4,0,0,1,342,2,-4,-4,0,1,2,218,0,-4,-4,0,0,0,120,0,-4,-4,1,4,1166,5
"261200004693","2612000","1","1","11",72.6,"3",705,16,721,1130,400,280,219,210,0,2,0,396,2,-4,-4,0,0,0,280,0,-4,-4,0,1,0,218,0,-4,-4,0,0,0,209,1,-4,-4,3,0,1103,3
"261200004703","2612000","1","1","11",67.2,"3",813,41,854,1672,544,502,315,309,1,0,1,540,2,-4,-4,0,0,0,500,2,-4,-4,1,1,0,312,1,-4,-4,0,0,0,307,2,-4,-4,1,1,1659,7
"261200004712","2612000","1","1","11",45.2,"3",496,7,503,810,355,175,186,93,1,0,0,351,3,-4,-4,0,0,0,175,0,-4,-4,0,0,0,186,0,-4,-4,0,0,0,93,0,-4,-4,0,0,805,3
"261200004734","2612000","1","1","11",76.4,"3",965,18,983,1488,563,412,314,198,0,1,0,559,3,-4,-4,1,0,2,407,2,-4,-4,1,0,0,312,1,-4,-4,0,0,3,194,1,-4,-4,1,5,1472,7
"261200004755","2612000","1","1","11",58.8,"3",772,23,795,1072,409,313,192,152,3,0,0,404,2,-4,-4,1,0,0,310,2,-4,-4,0,0,0,192,0,-4,-4,0,0,0,152,0,-4,-4,0,0,1058,4
"261200004793","2612000","1","1","11",96,"3",1074,35,1109,2075,548,500,548,474,0,2,0,545,1,-4,-4,1,0,0,496,3,-4,-4,2,0,0,544,2,-4,-4,2,1,0,471,0,-4,-4,3,0,2056,6
"261200004802","2612000","1","1","11",70.8,"3",847,20,867,1230,542,309,223,154,0,0,1,540,1,-4,-4,0,1,1,306,1,-4,-4,1,0,0,221,1,-4,-4,1,0,0,152,1,-4,-4,1,2,1219,4
"261200004805","2612000","1","1","11",68.2,"3",855,20,875,1307,456,407,260,183,2,17,1,434,2,-4,-4,1,13,0,391,2,-4,-4,1,10,0,243,6,-4,-4,0,15,1,165,2,-4,-4,55,2,1233,12
"261200004813","2612000","1","1","11",82.8,"3",888,16,904,1236,454,278,272,226,1,4,0,444,5,-4,-4,1,8,0,267,2,-4,-4,1,16,3,249,3,-4,-4,0,16,0,205,5,-4,-4,44,3,1165,15
"261200004830","2612000","1","1","11",106.8,"3",1502,40,1542,2299,622,780,571,324,0,1,0,619,2,-4,-4,3,0,1,769,7,-4,-4,1,0,0,567,3,-4,-4,0,0,0,322,2,-4,-4,1,1,2277,14
"261200004831","2612000","1","1","11",41.6,"3",433,16,449,653,217,194,116,114,0,3,80,97,37,-4,-4,0,0,50,119,25,-4,-4,2,0,22,76,16,-4,-4,0,0,19,85,10,-4,-4,3,171,377,88
"261200004857","2612000","1","1","11",71.8,"3",1140,44,1184,1677,466,568,382,260,7,3,289,142,25,-4,-4,8,0,306,209,45,-4,-4,5,2,202,146,27,-4,-4,1,0,140,101,18,-4,-4,5,937,598,115
"261200004906","2612000","1","1","11",48.2,"3",331,87,418,1043,315,256,248,224,0,0,1,312,2,-4,-4,1,1,1,248,5,-4,-4,0,0,1,245,2,-4,-4,1,0,0,221,2,-4,-4,1,3,1026,11
"261200004910","2612000","1","1","11",13,"3",199,1,200,289,101,77,59,27,0,0,3,97,1,-4,-4,0,0,1,76,0,-4,-4,0,0,1,58,0,-4,-4,0,0,0,27,0,-4,-4,0,5,258,1
"261200007415","2612000","1","1","11",32.6,"3",206,24,230,297,99,88,52,28,0,0,0,99,0,-4,-4,0,0,0,85,3,-4,-4,0,0,0,52,0,-4,-4,0,0,0,28,0,-4,-4,0,0,264,3
"261200007751","2612000","1","1","11",39,"4",392,16,408,571,197,153,99,103,0,0,0,197,0,-4,-4,1,0,0,152,0,-4,-4,0,1,0,98,0,-4,-4,0,0,1,102,0,-4,-4,1,1,549,0
"291640000840","2916400","1","1","11",61.7,"3",470,37,507,751,188,195,162,206,0,0,2,183,3,-4,-4,0,0,3,190,2,-4,-4,0,0,0,161,1,-4,-4,1,0,1,204,0,-4,-4,0,6,738,6
"291640000844","2916400","1","1","11",74,"4",486,120,606,1002,140,147,129,155,0,11,15,96,18,-4,-4,1,11,18,96,21,-4,-4,0,8,12,80,29,-4,-4,0,9,18,104,24,-4,-4,39,63,376,92
"291640000860","2916400","1","1","11",71.8,"3",603,39,642,924,255,274,176,219,0,9,74,141,31,-4,-4,0,14,80,159,21,-4,-4,2,11,55,96,12,-4,-4,0,11,45,135,28,-4,-4,45,254,531,92
"291640000862","2916400","1","1","11",54,"3",258,39,297,498,107,136,122,133,1,0,7,91,8,-4,-4,0,1,6,122,7,-4,-4,0,1,4,114,3,-4,-4,1,0,7,117,8,-4,-4,2,24,444,26
"291640000865","2916400","1","1","11",23,"4",79,2,81,193,12,12,17,21,0,0,2,7,3,-4,-4,1,0,2,7,2,-4,-4,0,0,0,15,2,-4,-4,0,2,3,13,3,-4,-4,2,7,42,10
"291640000869","2916400","4","1","11",7.4,"4",43,0,43,69,25,13,12,12,0,0,1,19,5,-4,-4,0,0,2,10,1,-4,-4,0,0,0,12,0,-4,-4,0,0,0,12,0,-4,-4,0,3,53,6
"291640000871","2916400","1","1","11",21.9,"3",85,7,92,143,NA,NA,73,70,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,1,1,71,0,-4,-4,0,0,1,68,1,-4,-4,-7,-6,131,-7
"291640000880","2916400","1","1","11",70.3,"3",473,32,505,697,200,140,135,97,0,9,98,58,35,-4,-4,1,1,70,52,16,-4,-4,1,0,54,54,26,-4,-4,0,1,37,51,8,-4,-4,11,259,215,85
"291640001708","2916400","4","1","11",0,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0
"291640002608","2916400","3","1","11",12.5,"3",NA,NA,NA,0,NA,NA,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,-8,-8,-8,-8
"291640002672","2916400","4","1","11",NA,"4",0,0,0,21,1,3,2,0,0,0,1,0,0,-4,-4,0,0,1,0,2,-4,-4,0,0,0,0,2,-4,-4,0,0,0,0,0,-4,-4,0,2,0,4
"291640002796","2916400","1","1","11",43.7,"3",387,32,419,590,249,138,96,107,0,1,13,227,8,-4,-4,0,0,11,123,4,-4,-4,0,0,5,88,3,-4,-4,0,1,12,92,2,-4,-4,2,41,530,17
"291640003002","2916400","4","1","11",16.5,"3",75,5,80,83,38,16,16,13,0,0,0,38,0,-4,-4,0,0,0,15,1,-4,-4,0,0,0,16,0,-4,-4,0,0,0,12,1,-4,-4,0,0,81,2
"292928000434","2929280","1","1","11",99.9,"3",0,0,0,1154,442,255,204,253,0,13,17,309,103,-4,-4,1,15,5,177,57,-4,-4,3,12,7,142,40,-4,-4,2,16,5,169,61,-4,-4,56,34,797,261
"292928000790","2929280","1","1","11",49.9,"3",0,0,0,648,190,152,167,139,2,12,31,116,29,-4,-4,0,3,10,111,28,-4,-4,0,10,11,118,28,-4,-4,0,9,6,102,22,-4,-4,34,58,447,107
"292928001592","2929280","3","1","11",0,"3",NA,NA,NA,0,NA,0,0,0,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,-4,-4,-4,-4
"292928001882","2929280","1","1","11",54.2,"3",0,0,0,899,247,177,208,267,0,0,0,245,2,-4,-4,0,0,0,175,2,-4,-4,0,0,0,208,0,-4,-4,0,1,0,265,1,-4,-4,1,0,893,5
"292928001926","2929280","2","1","11",18,"3",0,0,0,131,12,22,32,65,0,0,0,11,1,-4,-4,0,0,1,18,3,-4,-4,0,0,1,27,4,-4,-4,0,1,0,55,9,-4,-4,1,2,111,17
"292928001929","2929280","2","1","11",11.5,"4",0,0,0,51,1,3,1,0,0,0,0,1,0,-4,-4,0,0,0,2,1,-4,-4,0,0,0,1,0,-4,-4,0,0,0,0,0,-4,-4,0,0,4,1
"292928001932","2929280","4","1","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0
"292928001951","2929280","4","1","11",12,"4",0,0,0,23,17,2,1,0,0,0,0,16,1,-4,-4,0,0,0,2,0,-4,-4,0,0,0,1,0,-4,-4,0,0,0,0,0,-4,-4,0,0,19,1
"292928001976","2929280","1","1","11",22.1,"3",0,0,0,304,83,64,78,79,0,3,2,44,34,-4,-4,0,1,2,28,33,-4,-4,0,3,3,38,34,-4,-4,0,4,2,35,38,-4,-4,11,9,145,139
"292928001994","2929280","1","1","11",73.8,"3",0,0,0,1057,279,282,255,241,0,22,21,208,28,-4,-4,0,10,10,235,27,-4,-4,0,2,4,220,29,-4,-4,0,3,5,206,27,-4,-4,37,40,869,111
"292928002009","2929280","1","1","11",71.5,"3",0,0,0,948,344,216,186,202,0,0,2,341,1,-4,-4,0,0,0,216,0,-4,-4,0,1,1,184,0,-4,-4,0,0,2,199,1,-4,-4,1,5,940,2
"292928002011","2929280","1","1","11",65.2,"3",0,0,0,818,277,202,172,167,0,1,0,275,1,-4,-4,0,0,0,202,0,-4,-4,0,0,0,172,0,-4,-4,0,0,0,166,1,-4,-4,1,0,815,2
"292928002013","2929280","1","1","11",61.2,"3",0,0,0,781,332,149,169,131,0,9,8,238,77,-4,-4,0,4,5,107,33,-4,-4,1,0,3,122,43,-4,-4,1,1,0,93,36,-4,-4,14,16,560,189
"292928002313","2929280","1","1","11",29.5,"3",0,0,0,268,79,62,46,81,1,1,6,55,16,-4,-4,1,0,1,49,11,-4,-4,0,3,1,34,8,-4,-4,0,3,9,37,32,-4,-4,7,17,175,67
"292928002767","2929280","3","1","11",54,"3",0,0,0,729,181,188,190,170,1,0,2,171,7,-4,-4,1,0,1,177,9,-4,-4,0,0,1,175,14,-4,-4,0,0,2,160,8,-4,-4,0,6,683,38
"292928002990","2929280","1","1","11",6.3,"3",0,0,0,45,31,14,0,0,1,2,1,15,12,-4,-4,0,1,0,8,5,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,3,1,23,17
"292928003012","2929280","1","1","11",8,"3",0,0,0,85,36,35,14,0,0,0,0,32,4,-4,-4,0,0,0,31,4,-4,-4,0,0,0,13,1,-4,-4,0,0,0,0,0,-4,-4,0,0,76,9
"317482001354","3174820","1","1","11",97.8,"3",872,195,1067,1526,571,379,307,269,11,22,58,282,198,-4,-4,10,11,34,192,132,-4,-4,4,13,27,128,135,-4,-4,4,5,27,114,119,-4,-4,51,146,716,584
"317482001359","3174820","1","1","21",100.3,"3",825,246,1071,1758,515,443,394,406,5,8,261,60,181,-4,-4,4,7,201,53,178,-4,-4,8,3,147,45,191,-4,-4,2,12,150,51,191,-4,-4,30,759,209,741
"317482001360","3174820","1","1","11",119.8,"3",599,177,776,2092,650,543,493,406,7,19,104,177,343,-4,-4,4,20,76,113,330,-4,-4,1,14,72,114,292,-4,-4,3,8,25,62,308,-4,-4,61,277,466,1273
"317482001363","3174820","1","1","11",146.8,"3",1070,281,1351,2592,923,621,559,489,24,15,142,446,296,-4,-4,6,12,102,229,272,-4,-4,9,13,69,179,289,-4,-4,13,10,61,165,240,-4,-4,50,374,1019,1097
"317482001401","3174820","2","1","11",8.1,"4",38,3,41,68,9,7,7,12,0,0,2,4,3,-4,-4,0,0,1,2,4,-4,-4,0,0,1,2,4,-4,-4,0,0,1,2,9,-4,-4,0,5,10,20
"317482001416","3174820","1","1","11",111.4,"3",872,226,1098,1924,645,471,440,368,16,12,31,336,250,-4,-4,5,9,28,218,211,-4,-4,5,8,25,193,209,-4,-4,1,9,18,157,183,-4,-4,38,102,904,853
"317482001417","3174820","1","1","11",91.4,"3",726,155,881,1416,362,345,333,376,3,3,30,209,117,-4,-4,6,5,23,209,102,-4,-4,3,3,22,179,126,-4,-4,3,3,22,163,185,-4,-4,14,97,760,530
"317482001433","3174820","1","1","11",116.4,"3",1138,200,1338,1740,609,418,383,330,16,16,357,112,108,-4,-4,3,14,234,78,89,-4,-4,4,6,207,67,99,-4,-4,5,7,147,68,103,-4,-4,43,945,325,399
"341134000139","3411340","1","1","11",41.3,"3",340,70,410,459,119,121,104,110,1,1,72,39,6,0,0,0,4,66,44,7,0,0,0,1,49,43,11,0,0,0,1,55,46,8,0,0,7,242,172,32
"341134000499","3411340","1","1","11",37.3,"4",385,18,403,807,85,161,185,186,0,0,17,67,1,0,0,0,0,22,136,3,0,0,0,0,36,145,4,0,0,0,0,31,147,8,0,0,0,106,495,16
"341134002188","3411340","1","1","11",49.4,"3",364,98,462,591,158,131,124,178,0,0,51,94,13,0,0,0,0,46,77,8,0,0,0,1,43,69,11,0,0,0,0,40,116,22,0,0,1,180,356,54
"341134002190","3411340","1","1","11",114.9,"3",1092,92,1184,1763,340,358,425,347,2,1,226,111,0,0,0,3,0,236,118,1,0,0,1,5,278,136,5,0,0,0,6,222,118,1,0,0,12,962,483,7
"341134002192","3411340","1","1","11",63.5,"3",514,65,579,808,222,157,142,174,0,1,24,197,0,0,0,0,2,5,150,0,0,0,0,0,10,132,0,0,0,0,2,13,159,0,0,0,5,52,638,0
"341134002194","3411340","1","1","11",95.7,"3",954,179,1133,1452,375,307,325,349,0,4,183,49,139,0,0,0,5,155,55,92,0,0,0,5,165,57,98,0,0,0,9,173,67,100,0,0,23,676,228,429
"341134002196","3411340","3","1","11",18.1,"3",195,42,237,278,80,50,63,67,0,0,11,67,2,0,0,0,0,5,45,0,0,0,0,0,10,53,0,0,0,0,0,9,58,0,0,0,0,35,223,2
"341134002198","3411340","1","1","11",67.4,"3",685,77,762,1081,192,233,236,234,0,0,14,178,0,0,0,0,1,10,221,1,0,0,0,0,13,222,1,0,0,0,1,19,214,0,0,0,2,56,835,2
"341134002200","3411340","1","1","11",58.4,"3",451,196,647,887,191,223,208,130,3,5,72,72,39,0,0,1,3,76,91,52,0,0,0,6,73,84,45,0,0,0,5,41,53,31,0,0,19,262,300,167
"341134002202","3411340","1","1","11",36.2,"3",327,89,416,533,124,132,114,111,0,2,17,101,4,0,0,0,3,22,103,4,0,0,0,1,11,100,2,0,0,0,4,15,92,0,0,0,10,65,396,10
"341134002206","3411340","1","1","11",59.4,"3",522,68,590,824,170,169,165,191,0,0,4,166,0,0,0,0,0,0,168,1,0,0,0,0,3,162,0,0,0,0,0,2,189,0,0,0,0,9,685,1
"341134002208","3411340","1","1","11",75.6,"3",865,91,956,1487,324,307,310,325,0,0,8,316,0,0,0,0,0,9,297,0,1,0,0,1,6,303,0,0,0,0,0,7,318,0,0,0,1,30,1234,0
"341134002322","3411340","1","1","11",23.2,"3",221,21,242,280,31,18,33,33,0,0,4,26,1,0,0,0,0,1,17,0,0,0,0,0,5,28,0,0,0,0,0,6,27,0,0,0,0,16,98,1
"350006000023","3500060","4","1","11",17.4,"3",5,4,9,87,8,13,17,49,0,0,7,0,1,-4,-4,3,0,10,0,0,-4,-4,1,0,15,0,1,-4,-4,7,0,31,1,10,-4,-4,0,63,1,12
"350006000024","3500060","1","1","11",102.2,"3",677,117,794,1803,569,516,413,305,19,6,430,32,82,-4,-4,21,3,398,22,72,-4,-4,19,8,269,30,87,-4,-4,7,9,204,17,68,-4,-4,26,1301,101,309
"350006000038","3500060","1","1","11",137.8,"3",297,108,405,2197,478,500,604,615,32,9,202,29,206,-4,-4,23,6,203,27,241,-4,-4,23,14,261,24,282,-4,-4,34,22,231,37,291,-4,-4,51,897,117,1020
"350006000044","3500060","1","1","11",90.4,"3",432,118,550,1348,457,318,338,235,66,8,252,23,108,-4,-4,37,8,161,20,92,-4,-4,43,4,165,15,111,-4,-4,21,8,94,17,95,-4,-4,28,672,75,406
"350006000050","3500060","1","1","11",107.1,"3",199,80,279,1954,608,502,431,413,22,17,158,22,389,-4,-4,15,9,98,22,358,-4,-4,19,8,83,10,311,-4,-4,6,11,69,16,311,-4,-4,45,408,70,1369
