"NCESSCH","LEAID","TYPE","STATUS","ULOCAL","FTE","LEVEL","FRELCH","REDLCH","TOTFRL","MEMBER","G09","G10","G11","G12","AM09","AS09","HI09","BL09","WH09","HP09","TR09","AM10","AS10","HI10","BL10","WH10","HP10","TR10","AM11","AS11","HI11","BL11","WH11","HP11","TR11","AM12","AS12","HI12","BL12","WH12","HP12","TR12","ASIAN","HISP","BLACK","WHITE"
"062271003070","0622710","4","1","11",12,"3",120,2,122,167,51,48,33,33,0,0,48,1,2,0,0,0,0,42,5,1,0,0,0,0,31,2,0,0,0,0,0,26,6,1,0,0,0,147,14,4
"062271003082","0622710","4","1","11",4.5,"3",48,3,51,81,18,30,20,13,0,1,17,0,0,0,0,0,0,29,0,1,0,0,0,2,18,0,0,0,0,0,0,13,0,0,0,0,3,77,0,1
"062271003088","0622710","1","1","11",77,"3",893,100,993,1635,517,430,382,306,3,27,357,62,66,1,1,2,22,305,38,61,2,0,1,43,255,40,42,1,0,2,18,219,31,32,4,0,110,1136,171,201
"062271003093","0622710","4","1","11",3.5,"3",60,1,61,116,14,22,41,39,0,0,12,2,0,0,0,0,0,20,2,0,0,0,0,0,35,6,0,0,0,0,0,36,3,0,0,0,0,103,13,0
"062271003098","0622710","1","1","21",69.25,"3",1230,68,1298,2278,594,558,495,631,3,0,586,4,1,0,0,0,2,553,3,0,0,0,1,0,491,2,1,0,0,0,1,627,1,2,0,0,3,2257,10,4
"062271003100","0622710","4","1","11",5.5,"3",57,4,61,119,15,28,41,35,0,0,11,3,1,0,0,0,0,25,1,2,0,0,0,0,39,0,2,0,0,0,0,32,3,0,0,0,0,107,7,5
"062271003106","0622710","1","1","11",62.01,"3",758,3,761,1425,367,385,343,330,0,0,328,38,1,0,0,2,0,345,38,0,0,0,0,0,319,24,0,0,0,1,0,302,27,0,0,0,0,1294,127,1
"062271003107","0622710","2","1","11",21.5,"4",78,12,90,227,3,30,23,152,0,0,2,1,0,0,0,0,2,19,2,7,0,0,0,1,13,2,7,0,0,1,15,92,6,37,1,0,18,126,11,51
"062271003108","0622710","1","1","11",89.83,"3",993,228,1221,2284,646,594,579,465,1,46,493,27,78,1,0,5,38,480,23,47,1,0,2,51,450,12,61,3,0,3,46,348,20,44,4,0,181,1771,82,230
"062271003109","0622710","1","1","11",31.33,"3",381,1,382,735,181,159,150,244,0,0,145,35,1,0,0,0,1,129,27,1,1,0,0,0,123,26,1,0,0,1,1,211,30,1,0,0,2,608,118,4
"062271003110","0622710","2","1","11",19.83,"4",79,9,88,201,18,18,24,141,0,1,15,2,0,0,0,0,4,11,2,1,0,0,0,1,17,4,1,1,0,0,7,104,28,2,0,0,13,147,36,4
"062271003133","0622710","4","1","11",2,"3",2,0,2,15,2,2,4,7,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,4,0,3,0,0,0,10,1,4
"062271003134","0622710","4","1","11",4,"3",47,0,47,119,15,23,31,50,0,0,15,0,0,0,0,0,0,23,0,0,0,0,1,0,28,1,1,0,0,0,1,49,0,0,0,0,1,115,1,1
"062271003139","0622710","1","1","11",63.01,"3",629,11,640,1551,429,375,369,378,0,85,339,3,1,1,0,1,100,269,5,0,0,0,0,98,269,1,1,0,0,2,126,246,2,2,0,0,409,1123,11,4
"062271003140","0622710","1","1","11",29,"3",389,26,415,463,109,108,127,119,2,0,52,49,0,0,6,0,0,68,34,1,0,5,1,0,73,50,0,0,3,1,0,59,57,0,0,2,0,252,190,1
"062271003146","0622710","4","1","11",4,"3",72,3,75,127,17,53,39,18,0,0,16,0,1,0,0,0,0,47,4,2,0,0,0,0,33,4,2,0,0,0,0,17,1,0,0,0,0,113,9,5
"062271003151","0622710","1","1","11",90.52,"3",1011,86,1097,1749,618,450,401,280,2,37,507,68,4,0,0,2,30,367,49,2,0,0,1,25,321,48,5,1,0,7,26,226,21,0,0,0,118,1421,186,11
"062271003163","0622710","1","1","11",83.34,"3",1109,26,1135,1867,337,507,433,590,0,2,261,71,2,1,0,0,1,406,97,2,1,0,0,0,357,72,3,1,0,2,0,488,100,0,0,0,3,1512,340,7
"062271003171","0622710","1","1","11",99.84,"3",1381,240,1621,2684,645,728,667,644,5,140,398,12,85,3,2,2,156,465,11,93,0,1,4,166,409,19,69,0,0,2,142,393,15,89,3,0,604,1665,57,336
"062271003181","0622710","4","1","11",9,"3",139,3,142,186,32,43,59,52,1,0,29,2,0,0,0,0,1,38,4,0,0,0,0,1,56,2,0,0,0,0,0,51,1,0,0,0,2,174,9,0
"062271003189","0622710","4","1","11",5.5,"3",66,4,70,116,14,35,31,36,0,0,14,0,0,0,0,0,0,35,0,0,0,0,0,0,31,0,0,0,0,1,0,35,0,0,0,0,0,115,0,0
"062271003190","0622710","4","1","11",3,"3",41,3,44,72,8,20,12,32,0,0,7,1,0,0,0,0,0,19,1,0,0,0,0,0,8,3,0,1,0,0,0,29,3,0,0,0,0,63,8,0
"062271003193","0622710","1","1","11",98.35,"3",973,36,1009,2576,1064,494,466,552,10,45,943,36,28,2,0,1,21,438,13,17,4,0,0,52,370,19,20,5,0,0,33,471,21,22,5,0,151,2222,89,87
"062271003197","0622710","4","1","21",3.5,"3",56,7,63,80,7,15,23,35,0,0,7,0,0,0,0,0,0,15,0,0,0,0,0,0,23,0,0,0,0,0,0,35,0,0,0,0,0,80,0,0
"062271003201","0622710","4","1","11",3.5,"3",46,5,51,106,7,12,29,58,0,1,5,0,1,0,0,0,0,8,1,3,0,0,0,0,21,4,4,0,0,0,0,48,3,7,0,0,1,82,8,15
"062271003209","0622710","1","1","11",125.33,"3",1709,238,1947,3305,1260,822,701,522,7,100,801,264,58,30,0,2,89,531,138,47,14,1,6,77,415,141,48,13,1,2,61,334,81,33,11,0,327,2081,624,186
"062271003214","0622710","4","1","11",3.5,"3",68,2,70,117,17,42,34,24,0,0,17,0,0,0,0,0,1,39,1,1,0,0,0,0,34,0,0,0,0,0,1,23,0,0,0,0,2,113,1,1
"062271003230","0622710","1","1","11",110,"3",1788,276,2064,2965,957,801,530,677,3,62,713,37,142,0,0,6,76,570,39,110,0,0,4,59,329,22,116,0,0,7,54,450,38,127,0,1,251,2062,136,495
"062271003235","0622710","4","1","21",5,"3",66,3,69,118,14,34,48,22,1,0,13,0,0,0,0,0,0,34,0,0,0,0,0,0,47,1,0,0,0,0,0,22,0,0,0,0,0,116,1,0
"062271003257","0622710","4","1","11",5.5,"3",87,6,93,129,7,38,36,48,0,0,7,0,0,0,0,0,0,35,1,2,0,0,0,0,33,3,0,0,0,1,0,46,0,1,0,0,0,121,4,3
"062271003276","0622710","4","1","11",2.5,"3",51,6,57,81,20,36,20,5,0,1,16,1,2,0,0,0,0,23,10,3,0,0,2,2,13,3,0,0,0,0,1,3,0,0,1,0,4,55,14,5
"062271003279","0622710","4","1","11",3.5,"3",47,5,52,79,16,21,27,15,0,0,12,2,2,0,0,0,0,17,4,0,0,0,0,1,19,4,3,0,0,0,0,13,2,0,0,0,1,61,12,5
"062271003292","0622710","4","1","11",3.5,"3",63,3,66,92,20,26,22,24,0,0,20,0,0,0,0,0,1,24,1,0,0,0,0,0,22,0,0,0,0,0,1,23,0,0,0,0,2,89,1,0
"062271003296","0622710","4","1","21",9.5,"3",49,0,49,96,27,29,24,11,1,0,25,1,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,0,0,0,11,0,0,0,0,0,89,1,0
"062271003301","0622710","1","1","11",77.84,"3",990,128,1118,1851,515,391,467,478,1,32,398,31,51,2,0,2,26,270,30,63,0,0,2,49,335,29,51,1,0,1,51,353,19,52,2,0,158,1356,109,217
"062271003313","0622710","4","1","11",3,"3",31,1,32,74,7,19,37,11,0,0,6,1,0,0,0,0,0,13,6,0,0,0,0,0,29,8,0,0,0,0,0,8,3,0,0,0,0,56,18,0
"062271003314","0622710","4","1","11",7,"3",82,3,85,211,24,66,67,54,0,1,22,1,0,0,0,1,0,57,4,4,0,0,1,0,65,0,1,0,0,1,1,46,4,2,0,0,2,190,9,7
"062271003315","0622710","1","1","11",20.66,"3",145,1,146,415,110,105,81,119,0,0,110,0,0,0,0,0,0,104,0,1,0,0,0,0,81,0,0,0,0,0,0,119,0,0,0,0,0,414,0,1
"062271003322","0622710","4","1","21",3,"3",77,2,79,147,9,28,47,63,0,0,9,0,0,0,0,0,0,28,0,0,0,0,0,0,46,0,1,0,0,0,0,62,1,0,0,0,0,145,1,1
"062271003325","0622710","1","1","11",96.5,"3",951,28,979,2575,665,745,608,557,4,2,650,4,5,0,0,7,5,725,6,2,0,0,3,5,586,6,7,1,0,2,4,540,9,1,1,0,16,2501,25,15
"062271003330","0622710","1","1","11",109.02,"3",1231,146,1377,2773,944,694,596,539,10,18,662,80,163,11,0,5,21,489,62,107,7,3,2,20,413,50,109,2,0,2,29,356,48,99,5,0,88,1920,240,478
"062271003364","0622710","1","1","21",93.25,"3",2406,317,2723,3126,1096,679,726,625,2,0,1088,3,3,0,0,2,1,672,3,0,1,0,0,1,722,0,3,0,0,2,1,618,0,4,0,0,3,3100,6,10
"062271003376","0622710","4","1","11",5,"3",111,10,121,152,35,50,35,32,0,1,28,2,4,0,0,0,1,35,5,9,0,0,0,2,25,2,6,0,0,0,1,21,4,5,1,0,5,109,13,24
"062271003385","0622710","1","1","11",106.02,"3",1282,163,1445,2408,610,651,492,655,1,7,568,17,14,2,1,2,1,622,16,9,1,0,1,6,463,13,9,0,0,4,6,607,20,18,0,0,20,2260,66,50
"062271003387","0622710","1","1","11",83.5,"3",1143,234,1377,2448,753,661,589,445,5,58,297,100,290,3,0,3,75,220,69,292,2,0,5,78,183,75,247,1,0,1,48,153,55,188,0,0,259,853,299,1017
"062271003395","0622710","4","1","11",42.51,"4",756,110,866,1096,93,78,70,75,0,2,73,12,6,0,0,0,7,55,10,6,0,0,0,2,56,7,5,0,0,0,2,60,8,5,0,0,13,244,37,22
"062271003397","0622710","4","1","11",11,"3",140,1,141,195,38,38,68,49,0,0,27,10,0,0,1,0,0,28,10,0,0,0,0,0,51,17,0,0,0,0,0,37,12,0,0,0,0,143,49,0
"062271003398","0622710","4","1","11",3,"3",68,3,71,107,17,30,39,21,0,0,13,0,4,0,0,0,0,20,5,5,0,0,1,1,29,2,6,0,0,0,0,13,2,6,0,0,1,75,9,21
"062271003413","0622710","1","1","11",77.5,"3",1125,219,1344,1897,489,469,446,493,3,51,282,109,41,3,0,3,44,272,96,52,2,0,6,44,256,102,37,1,0,2,71,281,86,51,2,0,210,1091,393,181
"062271003416","0622710","4","1","11",22,"4",296,65,361,597,64,44,37,39,0,10,17,4,33,0,0,0,2,17,0,24,1,0,0,2,11,0,24,0,0,0,6,18,2,13,0,0,20,63,6,94
"062271003424","0622710","1","1","11",106.83,"3",851,74,925,2777,999,703,578,497,1,159,693,50,91,2,3,4,173,424,26,76,0,0,4,149,323,31,69,2,0,4,145,264,20,62,2,0,626,1704,127,298
"062271003426","0622710","1","1","11",110.37,"4",2053,339,2392,2429,161,148,133,119,0,0,161,0,0,0,0,0,0,145,2,1,0,0,0,0,133,0,0,0,0,0,1,112,4,2,0,0,1,551,6,3
"062271003429","0622710","1","1","11",83.25,"3",1001,128,1129,2074,739,516,479,340,4,38,547,67,77,3,3,1,46,362,37,66,4,0,2,51,308,55,61,2,0,4,27,206,27,76,0,0,162,1423,186,280
"062271003430","0622710","1","1","11",64.33,"3",878,148,1026,1651,444,416,435,356,8,25,243,21,147,0,0,5,24,244,13,130,0,0,2,36,265,11,121,0,0,1,33,195,11,114,2,0,118,947,56,512
"062271003435","0622710","4","1","11",2,"3",21,0,21,43,4,16,14,9,0,0,1,3,0,0,0,0,0,5,11,0,0,0,0,0,8,6,0,0,0,0,0,4,4,0,0,1,0,18,24,0
"062271003444","0622710","1","1","21",94.83,"3",1138,45,1183,1465,436,426,339,264,2,0,169,261,0,3,1,2,0,197,223,2,2,0,2,0,161,176,0,0,0,0,1,119,140,3,1,0,1,646,800,5
"062271003452","0622710","4","1","21",5,"3",44,1,45,108,13,30,50,15,1,0,9,3,0,0,0,0,0,21,7,2,0,0,0,3,31,13,3,0,0,0,0,14,1,0,0,0,3,75,24,5
"062271003455","0622710","1","1","11",60.75,"3",502,78,580,1314,482,306,253,273,5,9,77,363,26,2,0,5,6,42,229,21,3,0,1,5,40,188,17,1,1,2,4,37,199,29,2,0,24,196,979,93
"062271003466","0622710","1","1","11",101.52,"3",1257,91,1348,1878,526,476,455,421,3,17,493,9,4,0,0,1,17,451,6,1,0,0,1,20,424,6,4,0,0,0,14,402,3,2,0,0,68,1770,24,11
"062271003477","0622710","4","1","11",3,"3",40,1,41,64,19,17,22,6,0,0,4,15,0,0,0,0,0,2,15,0,0,0,0,0,5,17,0,0,0,0,0,0,6,0,0,0,0,11,53,0
"062271004593","0622710","1","1","11",108.01,"3",772,220,992,2880,793,728,667,691,2,79,176,131,389,6,10,4,61,192,108,355,1,7,4,63,168,81,341,2,8,1,72,170,111,326,1,10,275,706,431,1411
"062271007115","0622710","4","1","11",12.5,"3",126,5,131,200,79,59,43,16,1,0,49,28,1,0,0,0,0,35,23,1,0,0,0,1,29,9,3,1,0,0,0,8,8,0,0,0,1,121,68,5
"062271007118","0622710","4","1","11",78.03,"4",832,16,848,1910,389,470,491,409,2,6,291,59,27,4,0,6,10,350,71,31,2,0,5,18,350,76,42,0,0,1,15,278,73,39,3,0,49,1269,279,139
"062271007750","0622710","2","1","21",32,"4",40,1,41,309,13,21,27,134,0,0,8,4,1,0,0,0,0,12,9,0,0,0,0,1,20,6,0,0,0,0,0,84,50,0,0,0,1,124,69,1
"062271007751","0622710","1","1","11",54.33,"3",511,3,514,1020,287,288,248,197,0,14,266,6,1,0,0,1,31,249,5,2,0,0,1,19,225,2,1,0,0,0,28,165,3,1,0,0,92,905,16,5
"062271007753","0622710","2","1","11",39.87,"4",104,6,110,287,30,30,32,35,0,1,18,3,8,0,0,0,1,10,5,12,0,2,0,5,15,5,5,2,0,0,4,19,9,3,0,0,11,62,22,28
"062271007756","0622710","2","1","11",14,"4",54,11,65,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"062271007757","0622710","4","1","11",37.5,"3",350,17,367,1047,310,284,272,181,2,96,184,20,7,0,1,0,84,173,19,8,0,0,1,103,148,13,7,0,0,0,60,102,15,4,0,0,343,607,67,26
"062271007758","0622710","2","1","11",19,"4",97,13,110,166,6,10,11,55,0,1,3,2,0,0,0,0,0,9,0,1,0,0,0,0,7,0,4,0,0,1,4,44,2,4,0,0,5,63,4,9
"062271007759","0622710","2","1","11",30,"4",178,15,193,296,11,22,21,48,0,0,10,1,0,0,0,0,0,18,4,0,0,0,0,0,19,2,0,0,0,1,2,40,5,0,0,0,2,87,12,0
"062271007760","0622710","2","1","11",20,"4",39,3,42,141,7,4,9,47,0,1,2,3,1,0,0,0,0,1,1,2,0,0,0,0,6,2,1,0,0,0,1,19,19,8,0,0,2,28,25,12
"062271007762","0622710","2","1","21",36,"4",37,4,41,347,23,19,21,135,0,4,17,1,1,0,0,0,3,16,0,0,0,0,0,2,17,2,0,0,0,0,11,123,0,1,0,0,20,173,3,2
"062271007763","0622710","4","1","11",3,"3",72,6,78,118,6,21,25,66,0,0,6,0,0,0,0,0,0,21,0,0,0,0,0,0,25,0,0,0,0,0,0,65,1,0,0,0,0,117,1,0
"062271007765","0622710","2","1","13",10,"3",40,4,44,173,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,117,26,16,3,1,9,117,26,16
"062271007766","0622710","2","1","21",25.83,"4",117,23,140,231,16,9,20,77,0,1,7,4,3,1,0,0,0,4,4,1,0,0,1,6,7,2,4,0,0,0,8,44,12,12,1,0,15,62,22,20
"062271007768","0622710","4","1","11",3,"3",40,2,42,65,11,22,19,13,0,0,7,3,1,0,0,0,0,17,3,2,0,0,0,4,10,4,1,0,0,0,1,11,0,1,0,0,5,45,10,5
"062271008886","0622710","2","1","11",20.5,"4",62,11,73,213,20,22,17,150,0,1,18,0,1,0,0,0,2,17,1,2,0,0,0,5,9,1,2,0,0,0,21,81,8,39,1,0,29,125,10,44
"062271008887","0622710","4","1","11",60.5,"4",620,201,821,1648,245,243,226,203,2,65,75,21,82,0,0,1,77,69,26,70,0,0,1,71,54,43,57,0,0,0,78,43,29,53,0,0,291,241,119,262
"062271008890","0622710","2","1","11",14,"4",54,9,63,149,8,10,8,12,0,1,4,3,0,0,0,0,1,7,0,2,0,0,0,0,5,0,3,0,0,0,1,7,1,3,0,0,3,23,4,8
"062271009150","0622710","4","1","21",61.5,"3",1157,147,1304,1647,522,497,322,306,1,2,253,262,4,0,0,1,5,245,244,1,1,0,1,2,142,177,0,0,0,1,2,136,167,0,0,0,11,776,850,5
"062271009151","0622710","4","1","11",66,"4",692,264,956,2070,265,258,261,232,0,55,98,9,98,3,2,2,54,93,15,93,1,0,3,42,86,14,113,3,0,1,52,82,12,83,2,0,203,359,50,387
"062271009570","0622710","4","1","11",86,"3",630,0,630,2575,502,1005,744,324,1,0,45,6,2,1,447,0,1,96,7,7,1,893,1,1,80,12,11,0,639,0,3,35,8,6,1,271,5,256,33,26
"062271010240","0622710","4","1","11",68,"3",663,57,720,1859,568,476,432,383,1,47,475,9,34,2,0,0,60,367,15,33,1,0,0,46,341,4,40,1,0,4,73,248,13,45,0,0,226,1431,41,152
"062271010517","0622710","1","1","11",27.25,"4",446,64,510,539,76,59,65,56,0,0,74,0,0,0,2,0,0,57,1,0,0,1,0,0,58,0,0,0,7,0,2,47,1,0,0,6,2,236,2,0
"062271010519","0622710","4","1","11",30.5,"4",172,5,177,275,60,85,32,33,1,0,42,14,3,0,0,0,0,59,19,7,0,0,0,0,23,7,2,0,0,1,1,24,6,1,0,0,1,148,46,13
"062271010524","0622710","1","1","11",23.4,"4",392,42,434,488,72,62,55,52,0,9,49,2,12,0,0,0,9,44,0,9,0,0,0,5,40,1,9,0,0,0,3,43,0,6,0,0,26,176,3,36
"062271010829","0622710","3","1","11",16.25,"3",102,53,155,354,127,96,64,66,0,10,54,2,54,0,7,1,11,21,2,58,0,3,0,7,19,3,34,0,1,0,5,22,2,36,0,1,33,116,9,182
"062271010836","0622710","1","1","21",29,"3",555,30,585,629,176,178,136,139,0,0,109,42,0,0,25,0,0,97,45,1,0,35,0,0,91,45,0,0,0,2,0,85,52,0,0,0,0,382,184,1
"062271010840","0622710","1","1","11",25,"4",584,51,635,718,116,77,78,69,0,0,93,16,0,0,7,0,0,52,18,1,0,6,0,0,59,16,0,0,3,0,0,48,15,0,1,5,0,252,65,1
"062271010842","0622710","4","1","11",13,"3",105,1,106,198,27,66,71,34,0,0,26,1,0,0,0,0,2,60,4,0,0,0,0,3,61,5,2,0,0,0,0,30,1,3,0,0,5,177,11,5
"062271010843","0622710","1","1","21",13,"3",288,33,321,397,133,97,97,70,0,0,84,49,0,0,0,1,0,65,31,0,0,0,0,1,63,32,1,0,0,1,0,45,24,0,0,0,1,257,136,1
"062271010844","0622710","1","1","11",15.5,"3",218,73,291,402,117,100,98,87,0,25,71,13,2,6,0,0,18,62,15,3,2,0,0,18,54,15,8,3,0,0,13,49,21,3,1,0,74,236,64,16
"062271010845","0622710","1","1","11",45,"4",193,66,259,1124,64,75,61,56,4,7,18,2,13,2,18,0,4,40,4,20,0,7,0,9,25,2,20,0,5,1,3,24,8,19,0,1,23,107,16,72
"062271010847","0622710","1","1","11",18,"3",456,15,471,483,121,120,123,118,0,1,119,0,0,0,1,0,2,117,0,0,0,1,0,3,119,0,0,0,1,0,2,114,0,0,0,2,8,469,0,0
"062271010848","0622710","1","1","11",27.2,"3",367,107,474,580,165,179,134,102,0,0,144,6,1,0,14,0,1,155,7,5,0,11,0,2,116,8,3,0,5,1,0,95,3,2,0,1,3,510,24,11
"062271010849","0622710","1","1","21",28.2,"3",541,38,579,589,172,154,135,128,0,0,169,0,0,0,3,0,0,149,1,1,0,3,0,0,130,5,0,0,0,0,1,125,2,0,0,0,1,573,8,1
"062271010851","0622710","1","1","11",27,"3",456,49,505,525,162,132,124,107,0,0,156,5,1,0,0,0,0,126,6,0,0,0,0,0,116,8,0,0,0,0,0,103,4,0,0,0,0,501,23,1
"062271010861","0622710","4","1","11",34.33,"3",659,51,710,847,277,235,183,152,1,3,262,8,3,0,0,0,3,224,8,0,0,0,1,0,173,8,1,0,0,1,3,135,10,3,0,0,9,794,34,7
"062271010862","0622710","1","1","11",40.5,"3",550,114,664,1075,347,305,200,223,5,25,230,17,68,2,0,2,26,197,17,63,0,0,4,25,125,6,36,4,0,1,27,144,11,40,0,0,103,696,51,207
"062271010863","0622710","1","1","21",32.5,"4",552,63,615,853,162,87,87,92,0,0,160,1,1,0,0,0,0,87,0,0,0,0,0,0,86,0,1,0,0,0,0,91,1,0,0,0,0,424,2,2
"062271010864","0622710","1","1","11",44.9,"3",295,64,359,964,259,237,237,231,0,11,194,13,0,0,41,1,11,172,11,0,2,40,2,14,154,17,0,5,45,0,18,143,16,0,4,50,54,663,57,0
"062271010865","0622710","1","1","11",38.7,"3",202,151,353,912,238,255,248,171,0,3,69,20,123,0,23,0,1,69,21,134,0,30,2,4,64,24,134,0,20,0,1,44,8,99,0,19,9,246,73,490
"062271010867","0622710","1","1","11",26,"3",519,39,558,574,148,146,130,150,0,0,138,9,1,0,0,0,0,136,10,0,0,0,0,0,117,12,1,0,0,0,0,128,22,0,0,0,0,519,53,2
"062271010870","0622710","1","1","11",25.91,"4",158,107,265,679,43,0,0,0,1,3,23,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,2,14
"062271010871","0622710","1","1","21",29.5,"3",516,66,582,594,165,158,138,133,0,0,163,2,0,0,0,2,0,155,0,1,0,0,1,0,135,2,0,0,0,0,0,133,0,0,0,0,0,586,4,1
"062271010888","0622710","1","1","21",84.35,"3",1146,67,1213,2591,854,605,605,527,9,1,829,14,1,0,0,1,0,594,9,1,0,0,1,0,594,8,1,0,1,0,2,521,2,2,0,0,3,2538,33,5
"062271010889","0622710","1","1","21",47.76,"3",912,127,1039,1279,432,349,253,245,0,3,426,0,3,0,0,2,1,343,0,2,1,0,0,0,253,0,0,0,0,1,1,242,0,1,0,0,5,1264,0,6
"062271010890","0622710","1","1","11",11.8,"3",143,41,184,224,56,68,62,38,0,2,53,1,0,0,0,0,1,67,0,0,0,0,0,1,59,2,0,0,0,0,1,36,1,0,0,0,5,215,4,0
"062271010892","0622710","1","1","11",25.2,"3",268,98,366,447,121,124,105,97,0,3,115,1,2,0,0,0,0,123,1,0,0,0,0,3,99,2,0,0,1,0,1,92,2,2,0,0,7,429,6,4
"062271011307","0622710","4","1","11",10.5,"3",130,3,133,164,50,45,30,31,0,1,43,5,1,0,0,0,0,35,7,2,1,0,0,0,26,2,2,0,0,0,0,25,6,0,0,0,1,129,20,5
"062271011312","0622710","1","1","11",14,"3",183,71,254,265,57,70,89,48,0,0,2,55,0,0,0,0,0,3,66,0,0,1,0,1,5,82,0,0,1,0,0,3,45,0,0,0,1,13,248,0
"062271011313","0622710","1","1","11",26.2,"3",541,44,585,601,166,153,149,133,0,0,159,0,0,0,7,0,0,150,0,0,0,3,0,0,149,0,0,0,0,0,0,133,0,0,0,0,0,591,0,0
"062271011314","0622710","1","1","11",7.99,"4",139,88,227,349,56,48,33,22,2,4,28,7,14,1,0,0,3,30,3,12,0,0,0,4,17,6,6,0,0,0,0,12,1,9,0,0,11,87,17,41
"062271011315","0622710","4","1","11",8,"3",29,0,29,82,25,26,16,6,0,0,21,3,1,0,0,0,0,20,5,1,0,0,0,0,8,4,4,0,0,0,1,3,1,1,0,0,1,52,13,7
"062271011337","0622710","1","1","11",19.49,"3",379,35,414,435,122,105,108,100,0,0,0,0,0,0,122,0,0,4,0,0,0,101,0,0,7,0,0,0,101,0,1,13,1,0,0,85,1,24,1,0
"062271011339","0622710","1","1","11",10.75,"4",137,10,147,191,27,31,26,34,0,0,22,1,4,0,0,0,0,24,1,6,0,0,0,0,19,1,5,0,1,1,1,25,0,6,0,1,1,90,3,21
"062271011358","0622710","1","1","21",8,"3",229,54,283,410,109,107,99,95,0,0,2,102,2,0,3,1,0,1,97,1,1,6,0,0,1,96,0,0,2,0,0,3,89,0,0,3,0,7,384,3
"062271011365","0622710","1","1","11",23,"3",73,0,73,359,43,100,102,107,0,0,38,4,0,0,1,43,2,47,8,0,0,0,56,0,40,6,0,0,0,64,0,35,8,0,0,0,2,160,26,0
"062271011626","0622710","1","1","11",65.33,"3",921,9,930,1870,471,502,478,419,0,0,443,28,0,0,0,0,1,472,29,0,0,0,1,1,445,31,0,0,0,0,0,394,25,0,0,0,2,1754,113,0
"062271011627","0622710","4","1","11",7.5,"3",138,11,149,191,15,47,56,73,0,0,15,0,0,0,0,0,1,45,0,1,0,0,0,0,54,2,0,0,0,0,2,67,2,2,0,0,3,181,4,3
"062271011628","0622710","1","1","11",19.5,"4",334,29,363,402,42,51,47,53,0,0,40,0,0,0,2,0,0,48,0,0,0,3,0,0,46,0,0,0,1,0,0,52,0,0,0,1,0,186,0,0
"062271011629","0622710","4","1","11",6,"3",63,0,63,144,30,39,47,28,0,0,29,1,0,0,0,0,0,38,1,0,0,0,0,0,46,0,1,0,0,0,0,27,1,0,0,0,0,140,3,1
"062271011631","0622710","1","1","11",8,"3",132,0,132,135,39,26,20,50,0,0,35,3,1,0,0,0,1,22,3,0,0,0,0,1,19,0,0,0,0,0,2,42,5,1,0,0,4,118,11,2
"062271011632","0622710","1","1","11",33.2,"3",501,60,561,608,141,179,149,139,0,0,128,13,0,0,0,0,0,156,21,0,0,2,0,0,124,25,0,0,0,0,0,116,23,0,0,0,0,524,82,0
"062271011633","0622710","1","1","11",25.2,"3",439,10,449,458,128,113,114,103,0,1,127,0,0,0,0,0,0,110,3,0,0,0,0,1,113,0,0,0,0,0,1,98,4,0,0,0,3,448,7,0
"062271011635","0622710","1","1","11",32.4,"3",657,32,689,694,182,144,159,209,0,0,182,0,0,0,0,0,0,142,0,0,0,2,0,0,159,0,0,0,0,0,0,207,2,0,0,0,0,690,2,0
"062271011636","0622710","1","1","11",27.2,"3",510,40,550,579,149,144,144,142,1,0,145,3,0,0,0,0,0,142,1,0,0,1,0,0,141,2,0,0,1,0,1,131,8,0,1,1,1,559,14,0
"062271011639","0622710","1","1","11",25.4,"3",407,28,435,462,110,126,114,112,0,0,81,27,0,0,2,0,0,91,35,0,0,0,0,0,89,24,0,0,1,0,0,89,23,0,0,0,0,350,109,0
"062271011640","0622710","1","1","21",27.4,"3",488,21,509,525,139,146,139,101,1,0,97,27,0,0,14,1,0,103,33,0,0,9,0,1,106,28,0,0,4,0,0,72,27,0,0,2,1,378,115,0
"062271011641","0622710","1","1","11",25,"3",472,51,523,545,157,154,138,96,0,0,135,22,0,0,0,0,1,132,21,0,0,0,0,0,116,22,0,0,0,0,0,86,10,0,0,0,1,469,75,0
"062271011642","0622710","1","1","11",29,"3",445,94,539,608,190,152,133,133,0,1,188,1,0,0,0,0,1,147,1,2,1,0,2,2,127,1,1,0,0,0,1,130,2,0,0,0,5,592,5,3
"062271011650","0622710","1","1","11",40.25,"3",653,16,669,950,348,249,201,152,0,5,337,4,0,2,0,1,2,239,6,1,0,0,0,4,195,1,0,1,0,1,2,147,0,2,0,0,13,918,11,3
"062271011651","0622710","1","1","11",41.5,"3",407,17,424,915,309,212,189,205,2,5,275,13,11,3,0,0,5,190,8,9,0,0,0,5,172,5,7,0,0,1,6,183,6,9,0,0,21,820,32,36
