"NCESSCH","LEAID","TYPE09","STATUS09","ULOCAL09","FTE09","LEVEL09","FRELCH09","REDLCH09","TOTFRL09","MEMBER09","G0909","G1009","G1109","G1209","AM09","AS09","HI09","BL09","WH09","HP09","TR09","AM10","AS10","HI10","BL10","WH10","HP10","TR10","AM11","AS11","HI11","BL11","WH11","HP11","TR11","AM12","AS12","HI12","BL12","WH12","HP12","TR12","ASIAN","HISP","BLACK","WHITE"
"062271003050","0622710","1","1","11",153.27,"3",978,568,1546,4143,1294,1048,951,849,5,300,518,69,374,3,25,4,182,367,43,323,2,127,3,179,326,36,314,2,91,0,173,266,35,282,3,90,834,1477,183,1293
"062271003052","0622710","1","1","11",101.59,"3",1731,197,1928,2590,945,637,601,405,2,19,626,48,235,5,10,1,13,420,23,172,5,3,0,28,352,33,184,2,2,3,16,247,15,118,5,1,76,1645,119,709
"062271003055","0622710","4","1","11",7,"3",95,14,109,169,45,48,21,55,0,0,34,0,11,0,0,0,0,43,1,4,0,0,0,0,14,3,4,0,0,0,1,45,3,6,0,0,1,136,7,25
"062271003064","0622710","1","1","11",124.95,"3",1184,154,1338,3083,930,803,729,613,1,32,498,233,146,2,18,4,39,410,216,130,1,3,6,32,333,220,133,2,3,1,34,247,200,126,2,3,137,1488,869,535
"062271003070","0622710","4","1","11",12,"3",185,3,188,200,74,59,44,19,0,0,66,6,1,0,1,0,0,54,4,1,0,0,0,0,34,10,0,0,0,0,0,18,1,0,0,0,0,172,21,2
"062271003082","0622710","4","1","11",4,"3",46,1,47,77,14,31,25,7,0,0,14,0,0,0,0,0,0,28,0,1,1,1,0,0,22,0,3,0,0,0,0,6,0,1,0,0,0,70,0,5
"062271003088","0622710","1","1","11",84.36,"3",1145,129,1274,1677,530,370,423,352,3,10,383,57,58,4,15,2,30,258,45,31,1,3,2,40,295,40,41,2,3,1,26,242,41,39,1,2,106,1178,183,169
"062271003093","0622710","4","1","11",3,"3",50,1,51,81,15,30,23,13,0,0,13,2,0,0,0,0,0,27,3,0,0,0,0,0,20,3,0,0,0,0,0,13,0,0,0,0,0,73,8,0
"062271003098","0622710","1","1","21",190.86,"3",3532,197,3729,4185,1751,1102,737,593,3,2,1721,16,4,0,5,1,2,1094,3,2,0,0,0,3,723,6,5,0,0,2,7,580,2,2,0,0,14,4118,27,13
"062271003100","0622710","4","1","11",6,"3",52,5,57,114,21,31,37,24,1,0,16,1,2,1,0,0,1,28,0,2,0,0,0,0,31,1,4,0,1,0,0,21,2,1,0,0,1,96,4,9
"062271003101","0622710","4","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"062271003106","0622710","1","1","11",97.66,"3",1710,16,1726,2020,699,547,423,348,0,0,642,54,0,0,3,0,0,514,33,0,0,0,0,3,385,35,0,0,0,0,0,326,21,0,0,1,3,1867,143,0
"062271003107","0622710","2","1","11",19.66,"4",113,31,144,203,8,12,12,163,0,0,8,0,0,0,0,0,3,8,0,0,1,0,0,2,4,0,6,0,0,1,8,84,11,50,1,8,13,104,11,56
"062271003108","0622710","1","1","11",118.07,"3",1560,344,1904,3159,1011,839,717,588,4,38,801,51,80,5,32,6,53,656,34,82,6,2,11,54,536,34,76,1,5,1,72,398,41,72,1,3,217,2391,160,310
"062271003109","0622710","1","1","11",71.3,"3",1189,47,1236,1547,445,413,354,330,3,0,365,75,0,0,2,1,1,318,92,1,0,0,1,1,270,80,1,1,0,0,1,274,55,0,0,0,3,1227,302,2
"062271003110","0622710","2","1","11",30,"4",132,14,146,227,16,32,36,106,0,1,13,2,0,0,0,0,0,22,9,1,0,0,0,1,26,9,0,0,0,0,4,76,22,4,0,0,6,137,42,5
"062271003133","0622710","4","1","11",7,"3",33,2,35,103,15,27,46,15,0,0,10,1,4,0,0,1,1,13,2,9,0,1,0,2,25,5,13,0,1,0,0,6,0,8,0,1,3,54,8,34
"062271003134","0622710","4","1","11",4,"3",73,5,78,115,13,24,33,45,0,0,12,0,1,0,0,0,1,21,0,2,0,0,0,0,31,0,1,0,1,1,1,40,0,2,0,1,2,104,0,6
"062271003139","0622710","1","1","11",130.75,"3",2131,129,2260,2632,870,646,664,448,7,126,723,6,1,0,7,0,115,521,7,2,1,0,2,127,528,1,5,1,0,2,96,348,1,1,0,0,464,2120,15,9
"062271003140","0622710","1","1","11",110.45,"3",1185,22,1207,1277,17,42,572,646,0,0,8,9,0,0,0,0,0,20,22,0,0,0,0,0,387,183,0,2,0,0,0,422,223,1,0,0,0,837,437,1
"062271003146","0622710","4","1","11",3,"3",53,3,56,75,10,26,26,13,0,0,8,2,0,0,0,0,0,22,2,2,0,0,0,0,22,3,0,1,0,0,0,12,0,1,0,0,0,64,7,3
"062271003151","0622710","1","1","11",143.26,"3",2031,143,2174,2855,1093,615,638,508,5,73,881,112,2,3,17,3,70,479,56,4,0,3,2,91,466,72,3,0,4,1,82,373,43,6,1,2,316,2199,283,15
"062271003163","0622710","1","1","11",164.75,"3",2919,179,3098,3499,1101,1019,711,657,1,0,912,179,0,0,9,0,0,845,173,0,1,0,0,0,586,124,1,0,0,0,4,523,129,0,0,1,4,2866,605,1
"062271003171","0622710","1","1","11",152.21,"3",2193,276,2469,3479,985,918,838,734,2,96,676,25,92,1,93,1,155,648,21,72,2,19,1,161,556,10,93,3,14,2,129,484,13,92,0,14,541,2364,69,349
"062271003181","0622710","4","1","11",7.68,"3",107,2,109,167,36,42,52,37,0,0,35,1,0,0,0,0,2,38,1,0,0,1,0,0,47,5,0,0,0,0,0,34,3,0,0,0,2,154,10,0
"062271003189","0622710","4","1","11",4,"3",54,5,59,71,11,17,15,28,0,0,10,1,0,0,0,0,0,16,0,1,0,0,0,0,15,0,0,0,0,0,0,27,1,0,0,0,0,68,2,1
"062271003190","0622710","4","1","11",4,"3",37,5,42,86,17,37,23,9,0,0,9,7,1,0,0,0,0,23,14,0,0,0,0,0,16,7,0,0,0,0,1,5,3,0,0,0,1,53,31,1
"062271003193","0622710","1","1","11",116.86,"3",1919,193,2112,2749,769,1034,516,424,0,24,663,28,27,3,24,1,57,877,40,47,2,10,3,50,408,16,31,5,3,1,35,341,11,25,2,9,166,2289,95,130
"062271003197","0622710","4","1","21",4,"3",56,3,59,63,16,22,15,10,0,0,16,0,0,0,0,0,0,22,0,0,0,0,0,0,15,0,0,0,0,0,0,9,1,0,0,0,0,62,1,0
"062271003201","0622710","4","1","11",3,"3",40,3,43,77,8,21,23,25,0,0,6,1,1,0,0,0,0,16,2,2,0,1,0,0,18,1,4,0,0,0,1,17,0,5,0,2,1,57,4,12
"062271003209","0622710","1","1","11",131.47,"3",1703,219,1922,3387,1303,924,692,463,10,54,864,225,85,23,42,1,74,604,156,62,22,5,1,74,425,99,63,18,12,2,61,268,84,40,6,2,263,2161,564,250
"062271003214","0622710","4","1","11",4,"3",66,1,67,86,29,21,18,18,0,2,25,2,0,0,0,0,0,20,0,0,0,1,0,0,18,0,0,0,0,0,1,14,2,0,0,1,3,77,4,0
"062271003230","0622710","1","1","11",113.35,"3",1939,301,2240,3089,1199,851,474,563,4,64,886,53,177,0,15,3,66,614,45,118,0,5,0,41,307,24,97,0,5,2,44,376,33,100,0,8,215,2183,155,492
"062271003235","0622710","4","1","21",6,"3",112,10,122,140,8,50,40,42,0,0,8,0,0,0,0,0,0,49,0,0,1,0,0,0,40,0,0,0,0,0,0,42,0,0,0,0,0,139,0,0
"062271003257","0622710","4","1","11",4,"3",64,3,67,83,20,28,22,13,0,0,19,1,0,0,0,0,1,24,1,2,0,0,0,0,19,0,1,0,2,1,0,11,0,1,0,0,1,73,2,4
"062271003276","0622710","4","1","11",4,"3",53,3,56,77,20,30,20,7,0,0,16,2,1,0,1,0,0,18,7,5,0,0,1,0,14,3,2,0,0,0,0,5,0,2,0,0,0,53,12,10
"062271003279","0622710","4","1","11",5,"3",39,5,44,62,11,20,20,11,0,0,10,0,1,0,0,0,0,14,4,2,0,0,0,1,14,5,0,0,0,0,0,7,1,3,0,0,1,45,10,6
"062271003292","0622710","4","1","11",4,"3",55,2,57,60,10,18,19,13,0,0,10,0,0,0,0,0,0,17,0,1,0,0,0,0,19,0,0,0,0,0,0,13,0,0,0,0,0,59,0,1
"062271003296","0622710","4","1","21",9.49,"3",126,2,128,131,45,37,25,15,0,0,43,1,0,0,1,0,0,35,2,0,0,0,1,0,24,0,0,0,0,0,0,15,0,0,0,0,0,117,3,0
"062271003301","0622710","1","1","11",90.85,"3",1243,147,1390,2152,642,541,461,507,2,37,490,37,57,0,19,5,44,386,28,75,0,3,2,32,341,25,48,0,13,0,46,370,26,57,1,7,159,1587,116,237
"062271003313","0622710","4","1","11",3,"3",57,3,60,70,12,23,24,11,0,0,8,4,0,0,0,0,0,17,5,0,0,1,0,0,18,5,0,0,1,0,0,8,2,0,0,1,0,51,16,0
"062271003314","0622710","4","1","11",5.85,"3",78,2,80,137,16,39,41,41,0,0,14,0,2,0,0,1,0,35,0,3,0,0,0,0,33,4,4,0,0,0,0,36,3,1,0,1,0,118,7,10
"062271003315","0622710","1","1","11",197.6,"3",3147,209,3356,3819,1371,1058,814,572,1,2,1363,3,2,0,0,0,3,1051,1,1,1,1,0,6,801,4,3,0,0,1,0,570,1,0,0,0,11,3785,9,6
"062271003322","0622710","4","1","21",4,"3",69,1,70,109,6,14,32,57,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,32,0,0,0,0,0,0,56,0,1,0,0,0,108,0,1
"062271003325","0622710","1","1","11",120.43,"3",2586,195,2781,3254,1171,849,736,494,5,4,1131,23,5,0,3,2,3,822,11,7,1,3,1,4,711,11,9,0,0,3,3,478,8,2,0,0,14,3142,53,23
"062271003330","0622710","1","1","11",124.25,"3",1474,212,1686,3296,1198,864,734,498,12,27,830,118,186,12,13,7,19,603,56,166,8,5,7,18,494,69,140,4,2,6,25,293,42,124,4,4,89,2220,285,616
"062271003364","0622710","1","1","21",126.1,"3",2166,207,2373,3289,970,880,801,631,2,0,960,3,3,0,2,6,0,869,3,2,0,0,2,2,790,3,4,0,0,0,1,625,2,3,0,0,3,3244,11,12
"062271003376","0622710","4","1","11",3,"3",82,8,90,114,22,37,25,30,0,0,16,2,4,0,0,0,0,27,1,8,0,1,1,1,13,0,10,0,0,0,0,23,3,4,0,0,1,79,6,26
"062271003385","0622710","1","1","11",149.83,"3",2247,287,2534,3625,1231,988,593,803,7,4,1160,27,29,0,4,8,5,926,22,24,1,2,1,4,567,6,10,0,5,7,14,744,21,13,2,2,27,3397,76,76
"062271003387","0622710","1","1","11",100.83,"3",1033,193,1226,2749,782,717,674,576,5,39,290,138,284,0,26,2,64,237,134,271,0,9,3,55,223,105,280,2,6,4,50,151,97,266,3,5,208,901,474,1101
"062271003392","0622710","4","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"062271003395","0622710","4","1","11",45,"4",544,95,639,994,96,86,70,56,1,2,74,12,7,0,0,0,5,56,21,3,1,0,0,3,56,10,1,0,0,0,2,42,8,2,1,1,12,228,51,13
"062271003397","0622710","4","1","11",12.85,"3",156,4,160,163,45,44,41,32,0,0,36,8,1,0,0,0,0,32,12,0,0,0,0,0,25,16,0,0,0,0,0,28,4,0,0,0,0,121,40,1
"062271003398","0622710","4","1","11",4,"3",43,4,47,86,10,17,32,27,0,0,6,0,4,0,0,0,2,9,0,6,0,0,0,1,14,5,12,0,0,0,0,18,2,7,0,0,3,47,7,29
"062271003405","0622710","4","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"062271003413","0622710","1","1","11",86.67,"3",1392,225,1617,2226,545,629,614,435,0,66,319,99,46,1,14,0,75,409,95,45,4,1,0,59,402,99,52,0,2,2,60,258,69,44,1,1,260,1388,362,187
"062271003416","0622710","4","1","11",26,"4",300,66,366,602,66,49,50,41,0,6,33,6,18,0,3,1,4,20,3,18,0,3,0,6,18,0,25,0,1,0,4,12,3,22,0,0,20,83,12,83
"062271003424","0622710","1","1","11",123.86,"3",1921,302,2223,3055,1042,785,673,552,8,125,703,54,109,3,40,0,162,479,34,99,1,10,3,169,389,30,73,2,7,0,151,272,23,98,0,8,607,1843,141,379
"062271003426","0622710","1","1","11",104,"4",2000,40,2040,2137,141,131,112,96,0,1,135,3,2,0,0,0,0,124,6,1,0,0,0,1,111,0,0,0,0,0,2,92,1,1,0,0,4,462,10,4
"062271003429","0622710","1","1","11",102.01,"3",1316,170,1486,2605,887,739,561,416,2,30,641,88,106,2,18,1,45,528,70,89,3,3,4,54,371,59,66,3,4,1,53,255,25,77,2,3,182,1795,242,338
"062271003430","0622710","1","1","11",76.93,"3",1184,238,1422,2115,647,580,484,400,3,25,378,30,188,2,21,3,54,322,17,178,2,4,4,60,252,12,148,0,8,3,54,180,10,145,4,4,193,1132,69,659
"062271003435","0622710","4","1","11",3,"3",48,3,51,58,8,27,16,7,0,0,4,4,0,0,0,0,0,7,20,0,0,0,0,0,9,7,0,0,0,0,0,5,2,0,0,0,0,25,33,0
"062271003444","0622710","1","1","21",116.56,"3",1814,54,1868,2130,649,558,440,479,0,2,311,330,2,1,3,1,0,295,258,0,4,0,3,1,205,227,1,2,1,1,1,223,250,3,1,0,4,1034,1065,6
"062271003450","0622710","4","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"062271003452","0622710","4","1","21",6,"3",58,2,60,70,27,22,15,3,0,0,21,6,0,0,0,0,0,18,4,0,0,0,0,0,12,3,0,0,0,0,0,2,1,0,0,0,0,53,14,0
"062271003455","0622710","1","1","11",71.78,"3",774,180,954,1702,524,422,355,396,4,8,78,375,48,3,8,3,11,80,294,29,3,2,0,9,51,264,30,0,1,0,8,51,307,28,0,2,36,260,1240,135
"062271003466","0622710","1","1","11",139.6,"3",1786,191,1977,2457,743,641,578,493,3,11,713,11,3,0,2,1,23,606,8,3,0,0,2,30,533,9,3,1,0,1,32,446,13,1,0,0,96,2298,41,10
"062271003477","0622710","4","1","11",3,"3",44,5,49,63,11,24,23,5,0,0,1,9,1,0,0,2,0,2,20,0,0,0,0,0,5,18,0,0,0,0,0,2,3,0,0,0,0,10,50,1
"062271004593","0622710","1","1","11",109.28,"3",681,195,876,2869,845,794,622,608,3,83,228,162,363,1,5,5,70,201,164,352,1,1,3,59,165,100,282,6,7,4,62,119,87,328,2,6,274,713,513,1325
"062271007115","0622710","4","1","11",18,"3",148,8,156,181,80,55,33,12,0,1,50,25,0,1,3,0,1,30,20,1,0,3,0,0,19,14,0,0,0,0,0,8,3,1,0,0,2,107,62,2
"062271007118","0622710","4","1","11",86,"4",789,30,819,1977,354,504,531,420,1,2,234,76,33,4,4,3,7,350,75,58,6,5,1,13,337,94,73,1,12,2,10,245,81,74,3,5,32,1166,326,238
"062271007750","0622710","2","1","21",36,"4",262,25,287,355,35,27,16,145,0,0,21,14,0,0,0,0,0,17,9,0,0,1,0,0,13,3,0,0,0,0,0,90,55,0,0,0,0,141,81,0
"062271007751","0622710","1","1","11",77.78,"3",1095,53,1148,1340,465,385,261,229,1,20,427,9,1,0,7,1,27,336,13,3,0,5,0,15,235,6,0,0,5,0,22,201,6,0,0,0,84,1199,34,4
"062271007753","0622710","2","1","11",96,"4",202,27,229,307,28,41,19,47,0,1,21,2,3,0,1,2,0,33,3,2,0,1,0,0,12,2,2,0,3,0,2,32,3,8,0,2,3,98,10,15
"062271007757","0622710","4","1","11",40.4,"3",416,53,469,962,323,239,226,171,1,55,224,28,8,0,7,0,42,159,29,4,0,5,0,46,149,25,4,0,2,0,29,126,13,3,0,0,172,658,95,19
"062271007758","0622710","2","1","11",27,"4",137,17,154,209,14,15,16,77,0,1,10,2,1,0,0,0,0,13,2,0,0,0,0,0,12,1,3,0,0,0,4,50,8,14,0,1,5,85,13,18
"062271007759","0622710","2","1","11",26.85,"4",280,16,296,313,27,26,45,32,0,1,24,2,0,0,0,0,2,19,3,1,1,0,0,0,36,7,1,0,1,0,0,26,5,0,1,0,3,105,17,2
"062271007760","0622710","2","1","11",28,"4",83,10,93,122,8,8,15,38,0,1,2,3,1,0,1,0,0,3,3,2,0,0,0,1,7,4,3,0,0,0,1,19,11,7,0,0,3,31,21,13
"062271007762","0622710","2","1","21",43.77,"4",318,57,375,431,20,29,30,115,0,0,18,0,0,0,2,0,4,24,0,1,0,0,0,3,27,0,0,0,0,0,5,105,2,3,0,0,12,174,2,4
"062271007763","0622710","4","1","11",3.8,"3",78,1,79,85,8,31,22,24,0,0,8,0,0,0,0,0,0,31,0,0,0,0,0,0,22,0,0,0,0,0,0,24,0,0,0,0,0,85,0,0
"062271007766","0622710","2","1","11",27.85,"4",158,23,181,233,14,17,21,99,0,0,10,1,2,0,1,0,2,10,1,3,1,0,0,0,13,4,2,1,1,0,5,46,22,18,4,4,7,79,28,25
"062271007768","0622710","4","1","11",5,"3",45,5,50,72,10,28,25,9,1,0,4,3,1,0,1,0,1,22,4,1,0,0,0,1,13,10,0,0,1,0,0,4,3,2,0,0,2,43,20,4
"062271008886","0622710","2","1","11",23,"4",137,19,156,204,20,44,29,109,0,2,8,0,10,0,0,0,7,26,1,10,0,0,0,4,18,0,6,0,1,1,7,59,7,30,0,5,20,111,8,56
"062271008887","0622710","4","1","11",60.53,"4",557,174,731,1577,229,224,212,202,0,78,55,39,57,0,0,1,63,56,33,67,0,4,4,51,52,42,61,0,2,0,48,43,43,68,0,0,240,206,157,253
"062271008890","0622710","2","1","11",16,"4",84,13,97,140,12,3,4,11,0,0,8,1,3,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,7,0,4,0,0,2,17,2,9
"062271009150","0622710","4","1","21",64.83,"3",1057,164,1221,1635,493,398,416,320,2,4,200,279,0,1,7,1,3,158,227,1,1,7,1,3,161,248,1,0,2,2,2,137,173,2,1,3,12,656,927,4
"062271009151","0622710","4","1","11",63.28,"4",612,222,834,1827,241,204,187,182,0,48,82,17,86,0,8,2,36,69,22,71,2,2,1,37,59,9,78,1,2,1,25,66,10,76,0,4,146,276,58,311
"062271009570","0622710","4","1","11",80,"3",NA,NA,NA,2958,673,1246,760,279,0,12,518,56,41,2,44,7,16,1032,119,55,0,17,1,10,617,90,36,0,6,0,8,219,32,12,2,6,46,2386,297,144
"062271010240","0622710","4","1","11",67.43,"3",1314,281,1595,1862,562,493,447,360,1,63,402,7,69,0,20,1,57,359,7,65,0,4,0,65,316,7,54,0,5,1,73,235,2,48,0,1,258,1312,23,236
"062271010517","0622710","1","1","11",27,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"062271010518","0622710","1","1","11",9,"4",182,37,219,311,53,50,39,38,0,0,28,25,0,0,0,0,0,33,17,0,0,0,0,0,23,16,0,0,0,0,0,18,18,1,0,1,0,102,76,1
"062271010519","0622710","4","1","11",30.2,"4",174,10,184,251,76,46,73,16,0,2,54,17,1,1,1,1,0,29,12,3,0,1,1,3,49,13,7,0,0,0,0,7,7,1,0,1,5,139,49,12
"062271010524","0622710","1","1","11",22,"4",339,50,389,478,59,52,41,42,0,3,49,0,7,0,0,2,2,35,2,11,0,0,0,5,30,1,5,0,0,0,7,18,2,15,0,0,17,132,5,38
"062271010829","0622710","1","1","11",15,"3",136,38,174,320,88,100,62,52,0,4,33,3,46,0,2,0,17,37,1,42,0,3,0,8,28,3,22,0,1,0,7,14,2,27,0,2,36,112,9,137
"062271010836","0622710","1","1","21",30,"3",422,45,467,537,158,138,130,111,2,0,102,54,0,0,0,1,0,71,66,0,0,0,0,0,66,63,1,0,0,0,0,60,50,1,0,0,0,299,233,2
"062271010840","0622710","1","1","11",23,"4",396,20,416,419,77,67,45,23,0,1,43,32,0,0,1,0,0,29,37,0,0,1,0,1,18,24,1,0,1,0,0,6,17,0,0,0,2,96,110,1
"062271010842","0622710","4","1","11",10,"3",115,3,118,141,26,47,26,38,0,0,24,0,2,0,0,0,0,43,2,1,0,1,0,1,22,3,0,0,0,1,0,32,5,0,0,0,1,121,10,3
"062271010843","0622710","1","1","21",12.42,"3",280,36,316,379,86,110,99,81,1,0,49,36,0,0,0,0,1,78,30,0,0,1,0,0,61,38,0,0,0,0,0,50,31,0,0,0,1,238,135,0
"062271010844","0622710","1","1","11",12.26,"3",189,51,240,362,109,115,75,63,0,7,59,27,6,2,8,0,14,55,24,20,1,1,2,20,30,18,3,1,1,0,2,45,13,0,0,3,43,189,82,29
"062271010845","0622710","1","1","11",51.3,"4",206,80,286,1026,72,46,50,0,2,9,30,5,23,0,3,0,2,24,3,15,1,1,2,2,18,4,20,0,4,0,0,0,0,0,0,0,13,72,12,58
"062271010847","0622710","1","1","11",21,"3",389,25,414,429,119,114,94,102,0,2,113,1,0,0,3,0,6,105,1,0,0,2,0,0,86,0,2,0,6,0,9,91,1,0,1,0,17,395,3,2
"062271010848","0622710","1","1","11",32,"3",384,57,441,530,163,144,121,102,2,0,150,11,0,0,0,0,1,130,9,4,0,0,0,3,103,10,5,0,0,0,0,84,13,5,0,0,4,467,43,14
"062271010849","0622710","1","1","21",28.85,"3",498,25,523,526,155,148,117,106,0,1,148,6,0,0,0,0,0,144,4,0,0,0,0,0,112,5,0,0,0,0,0,103,3,0,0,0,1,507,18,0
"062271010851","0622710","1","1","11",25,"3",407,68,475,516,147,147,112,106,0,0,134,13,0,0,0,0,2,126,18,0,1,0,0,2,102,8,0,0,0,0,3,84,19,0,0,0,7,446,58,0
"062271010861","0622710","4","1","11",33.94,"3",707,32,739,843,270,228,208,136,3,2,240,20,3,0,2,1,6,197,22,1,0,1,0,1,192,10,2,0,3,1,2,125,7,0,0,1,11,754,59,6
"062271010862","0622710","1","1","11",40.72,"3",582,123,705,1061,434,283,184,159,1,8,310,17,74,0,24,0,21,199,16,39,0,8,1,17,115,14,33,2,2,0,10,84,8,40,0,17,56,708,55,186
"062271010863","0622710","1","1","21",32.11,"4",517,47,564,782,167,115,88,57,0,0,166,1,0,0,0,0,0,115,0,0,0,0,0,0,87,1,0,0,0,0,1,56,0,0,0,0,1,424,2,0
"062271010864","0622710","1","1","11",37.4,"3",423,76,499,703,264,233,108,97,1,13,179,15,53,3,0,1,11,156,17,41,2,5,0,3,70,5,23,2,5,1,9,53,14,19,0,1,36,458,51,136
"062271010865","0622710","1","1","11",22.5,"3",35,14,49,487,110,169,129,77,0,0,20,7,68,1,14,2,3,29,13,110,2,10,0,4,23,12,82,4,4,0,2,14,11,46,1,3,9,86,43,306
"062271010867","0622710","1","1","11",23,"3",516,5,521,537,161,131,150,91,0,0,137,23,0,0,1,0,0,115,16,0,0,0,0,0,120,30,0,0,0,0,0,70,20,0,1,0,0,442,89,0
"062271010871","0622710","1","1","21",28,"3",406,70,476,526,136,139,132,119,0,0,136,0,0,0,0,0,0,138,0,1,0,0,0,0,131,0,0,1,0,0,0,119,0,0,0,0,0,524,0,1
"062271010888","0622710","1","1","21",113,"3",2311,209,2520,2855,878,787,845,162,2,4,866,2,3,0,1,1,0,777,7,2,0,0,0,0,837,6,2,0,0,0,0,162,0,0,0,0,4,2642,15,7
"062271010889","0622710","1","1","21",52,"3",1185,49,1234,1343,355,345,562,35,0,0,355,0,0,0,0,0,0,342,0,3,0,0,2,0,558,0,0,0,2,0,0,35,0,0,0,0,0,1290,0,3
"062271010890","0622710","1","1","11",21,"3",235,44,279,295,74,88,80,53,0,3,68,3,0,0,0,0,2,84,2,0,0,0,0,1,74,3,2,0,0,0,1,47,3,2,0,0,7,273,11,4
"062271010892","0622710","1","1","11",10.5,"3",301,18,319,424,114,115,148,47,0,1,110,1,2,0,0,1,0,109,2,3,0,0,0,1,144,3,0,0,0,0,1,39,5,2,0,0,3,402,11,7
"062271010895","0622710","1","1","11",13.9,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"062271011307","0622710","4","1","11",9.83,"3",119,12,131,138,76,38,11,7,0,0,60,11,3,1,1,0,0,30,5,2,0,1,0,0,7,4,0,0,0,0,0,4,3,0,0,0,0,101,23,5
"062271011312","0622710","1","1","11",10,"3",211,29,240,247,70,75,51,50,0,0,7,63,0,0,0,1,0,8,66,0,0,0,0,0,5,46,0,0,0,0,0,1,49,0,0,0,0,21,224,0
"062271011313","0622710","1","1","11",27,"3",500,33,533,563,148,144,139,132,0,0,148,0,0,0,0,0,0,144,0,0,0,0,1,0,138,0,0,0,0,0,0,130,1,1,0,0,0,560,1,1
"062271011314","0622710","1","1","11",7.5,"4",185,25,210,314,38,27,25,16,0,1,19,4,14,0,0,0,0,15,3,9,0,0,0,2,15,2,6,0,0,0,0,9,1,6,0,0,3,58,10,35
"062271011315","0622710","4","1","11",8.15,"3",25,0,25,100,35,33,18,9,0,0,27,5,3,0,0,0,0,28,4,1,0,0,0,1,13,2,2,0,0,0,2,6,0,1,0,0,3,74,11,7
"062271011337","0622710","1","1","11",16,"3",330,21,351,357,101,89,100,65,0,0,100,0,0,1,0,0,1,87,0,0,1,0,0,2,93,3,0,2,0,0,2,63,0,0,0,0,5,343,3,0
"062271011339","0622710","1","1","11",11.84,"4",201,14,215,229,57,45,36,16,0,3,46,0,6,0,2,0,2,36,3,3,0,1,0,4,23,2,5,0,2,0,0,8,3,3,0,2,9,113,8,17
"062271011358","0622710","1","1","11",9,"3",170,11,181,401,116,113,102,66,1,0,2,110,0,0,3,0,1,2,110,0,0,0,0,0,4,96,0,1,1,1,1,0,64,0,0,0,2,8,380,0
"062271011365","0622710","1","1","11",21,"3",261,24,285,288,2,115,107,64,0,0,0,2,0,0,0,0,0,108,7,0,0,0,0,0,87,12,0,0,8,0,0,23,7,0,0,34,0,218,28,0
"062271011626","0622710","1","1","11",137.4,"3",2237,56,2293,2857,767,791,695,601,2,2,692,67,2,0,2,0,0,750,41,0,0,0,1,0,654,39,0,0,1,2,0,565,34,0,0,0,2,2661,181,2
"062271011627","0622710","4","1","11",6,"3",107,13,120,148,26,43,43,36,0,0,23,2,1,0,0,0,0,40,1,2,0,0,0,0,42,1,0,0,0,0,0,34,1,1,0,0,0,139,5,4
"062271011628","0622710","1","1","11",20.3,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"062271011629","0622710","4","1","11",8,"3",139,8,147,152,35,60,32,17,0,0,35,0,0,0,0,0,0,55,5,0,0,0,0,0,29,1,1,0,1,0,0,16,1,0,0,0,0,135,7,1
"062271011631","0622710","1","1","11",9,"3",121,8,129,132,35,35,25,37,0,0,33,2,0,0,0,0,0,29,6,0,0,0,0,0,22,2,0,1,0,0,2,31,3,1,0,0,2,115,13,1
"062271011632","0622710","1","1","11",23,"3",393,8,401,430,151,165,111,0,0,1,120,30,0,0,0,0,0,131,32,2,0,0,0,0,98,13,0,0,0,0,0,0,0,0,0,0,1,349,75,2
