NCESSCH,LEAID,year,grade,white,black,hispanic,asian,other,total
120051002169,1200510,1993,12,1120,636,9,41,1,1807
120051002169,1200510,1994,9,1060,640,11,40,3,1754
120051002169,1200510,1994,10,1060,640,11,40,3,1754
120051002169,1200510,1994,11,1060,640,11,40,3,1754
120051002169,1200510,1994,12,1060,640,11,40,3,1754
120051002169,1200510,1995,9,1032,679,12,32,3,1758
120051002169,1200510,1995,10,1032,679,12,32,3,1758
120051002169,1200510,1995,11,1032,679,12,32,3,1758
120051002169,1200510,1995,12,1032,679,12,32,3,1758
120051002169,1200510,1996,9,1042,617,22,33,2,1716
120051002169,1200510,1996,10,1042,617,22,33,2,1716
120051002169,1200510,1996,11,1042,617,22,33,2,1716
120051002169,1200510,1996,12,1042,617,22,33,2,1716
120051002169,1200510,1997,9,1082,609,18,35,2,1746
120051002169,1200510,1997,10,1082,609,18,35,2,1746
120051002169,1200510,1997,11,1082,609,18,35,2,1746
120051002169,1200510,1997,12,1082,609,18,35,2,1746
120051002169,1200510,1998,9,1080,663,17,30,0,1790
120051002169,1200510,1998,10,1080,663,17,30,0,1790
120051002169,1200510,1998,11,1080,663,17,30,0,1790
120051002169,1200510,1998,12,1080,663,17,30,0,1790
120051002304,1200510,1993,9,53,43,0,0,0,96
120051002304,1200510,1993,10,53,43,0,0,0,96
120051002304,1200510,1993,11,53,43,0,0,0,96
120051002304,1200510,1993,12,53,43,0,0,0,96
120051002304,1200510,1994,9,48,44,1,0,0,93
120051002304,1200510,1994,10,48,44,1,0,0,93
120051002304,1200510,1994,11,48,44,1,0,0,93
120051002304,1200510,1994,12,48,44,1,0,0,93
120051002304,1200510,1995,9,57,66,1,0,0,124
120051002304,1200510,1995,10,57,66,1,0,0,124
120051002304,1200510,1995,11,57,66,1,0,0,124
120051002304,1200510,1995,12,57,66,1,0,0,124
120051002304,1200510,1996,9,72,85,1,3,0,161
120051002304,1200510,1996,10,72,85,1,3,0,161
120051002304,1200510,1996,11,72,85,1,3,0,161
120051002304,1200510,1996,12,72,85,1,3,0,161
120051002304,1200510,1997,9,55,54,0,1,1,111
120051002304,1200510,1997,10,55,54,0,1,1,111
120051002304,1200510,1997,11,55,54,0,1,1,111
120051002304,1200510,1997,12,55,54,0,1,1,111
120051002304,1200510,1998,9,49,71,0,3,0,123
120051002304,1200510,1998,10,49,71,0,3,0,123
120051002304,1200510,1998,11,49,71,0,3,0,123
120051002304,1200510,1998,12,49,71,0,3,0,123
120051002305,1200510,1993,9,70,17,1,2,0,90
120051002305,1200510,1993,10,70,17,1,2,0,90
120051002305,1200510,1993,11,70,17,1,2,0,90
120051002305,1200510,1993,12,70,17,1,2,0,90
120051002305,1200510,1994,9,61,28,1,3,1,94
120051002305,1200510,1994,10,61,28,1,3,1,94
120051002305,1200510,1994,11,61,28,1,3,1,94
120051002305,1200510,1994,12,61,28,1,3,1,94
120051002305,1200510,1995,9,70,22,2,3,0,97
120051002305,1200510,1995,10,70,22,2,3,0,97
120051002305,1200510,1995,11,70,22,2,3,0,97
120051002305,1200510,1995,12,70,22,2,3,0,97
120051002305,1200510,1996,9,42,24,0,1,1,68
120051002305,1200510,1996,10,42,24,0,1,1,68
120051002305,1200510,1996,11,42,24,0,1,1,68
120051002305,1200510,1996,12,42,24,0,1,1,68
120051002305,1200510,1997,9,45,27,0,1,0,73
120051002305,1200510,1997,10,45,27,0,1,0,73
120051002305,1200510,1997,11,45,27,0,1,0,73
120051002305,1200510,1997,12,45,27,0,1,0,73
120051002305,1200510,1998,9,46,18,0,1,0,65
120051002305,1200510,1998,10,46,18,0,1,0,65
120051002305,1200510,1998,11,46,18,0,1,0,65
120051002305,1200510,1998,12,46,18,0,1,0,65
120051002306,1200510,1993,9,61,32,0,0,0,93
120051002306,1200510,1993,10,61,32,0,0,0,93
120051002306,1200510,1993,11,61,32,0,0,0,93
120051002306,1200510,1993,12,61,32,0,0,0,93
120051002306,1200510,1994,9,63,63,1,0,0,127
120051002306,1200510,1994,10,63,63,1,0,0,127
120051002306,1200510,1994,11,63,63,1,0,0,127
120051002306,1200510,1994,12,63,63,1,0,0,127
120051002306,1200510,1995,9,53,55,0,1,0,109
120051002306,1200510,1995,10,53,55,0,1,0,109
120051002306,1200510,1995,11,53,55,0,1,0,109
120051002306,1200510,1995,12,53,55,0,1,0,109
120051002306,1200510,1996,9,31,36,1,1,0,69
120051002306,1200510,1996,10,31,36,1,1,0,69
120051002306,1200510,1996,11,31,36,1,1,0,69
120051002306,1200510,1996,12,31,36,1,1,0,69
120051002306,1200510,1997,9,31,30,3,1,0,65
120051002306,1200510,1997,10,31,30,3,1,0,65
120051002306,1200510,1997,11,31,30,3,1,0,65
120051002306,1200510,1997,12,31,30,3,1,0,65
120051002306,1200510,1998,9,16,24,0,1,0,41
120051002306,1200510,1998,10,16,24,0,1,0,41
120051002306,1200510,1998,11,16,24,0,1,0,41
120051002306,1200510,1998,12,16,24,0,1,0,41
120051002431,1200510,1993,9,137,111,0,4,0,252
120051002431,1200510,1993,10,137,111,0,4,0,252
120051002431,1200510,1993,11,137,111,0,4,0,252
120051002431,1200510,1993,12,137,111,0,4,0,252
120051002431,1200510,1994,9,128,111,0,4,0,243
120051002431,1200510,1994,10,128,111,0,4,0,243
120051002431,1200510,1994,11,128,111,0,4,0,243
120051002431,1200510,1994,12,128,111,0,4,0,243
120051002431,1200510,1995,9,108,113,1,3,0,225
120051002431,1200510,1995,10,108,113,1,3,0,225
120051002431,1200510,1995,11,108,113,1,3,0,225
120051002431,1200510,1995,12,108,113,1,3,0,225
120051002431,1200510,1996,9,106,115,1,3,0,225
120051002431,1200510,1996,10,106,115,1,3,0,225
120051002431,1200510,1996,11,106,115,1,3,0,225
120051002431,1200510,1996,12,106,115,1,3,0,225
120051002431,1200510,1997,9,105,127,0,6,0,238
120051002431,1200510,1997,10,105,127,0,6,0,238
120051002431,1200510,1997,11,105,127,0,6,0,238
120051002431,1200510,1997,12,105,127,0,6,0,238
120051002431,1200510,1998,9,98,116,0,6,0,220
120051002431,1200510,1998,10,98,116,0,6,0,220
120051002431,1200510,1998,11,98,116,0,6,0,220
120051002431,1200510,1998,12,98,116,0,6,0,220
120051002557,1200510,1993,9,152,208,4,2,1,367
120051002557,1200510,1993,10,152,208,4,2,1,367
120051002557,1200510,1993,11,152,208,4,2,1,367
120051002557,1200510,1993,12,152,208,4,2,1,367
120051002557,1200510,1994,9,107,253,4,3,1,368
120051002557,1200510,1994,10,107,253,4,3,1,368
120051002557,1200510,1994,11,107,253,4,3,1,368
120051002557,1200510,1994,12,107,253,4,3,1,368
120051002557,1200510,1995,9,129,259,4,2,3,397
120051002557,1200510,1995,10,129,259,4,2,3,397
120051002557,1200510,1995,11,129,259,4,2,3,397
120051002557,1200510,1995,12,129,259,4,2,3,397
120051002557,1200510,1996,9,129,238,5,4,1,377
120051002557,1200510,1996,10,129,238,5,4,1,377
120051002557,1200510,1996,11,129,238,5,4,1,377
120051002557,1200510,1996,12,129,238,5,4,1,377
120051002557,1200510,1997,9,130,212,3,5,0,350
120051002557,1200510,1997,10,130,212,3,5,0,350
120051002557,1200510,1997,11,130,212,3,5,0,350
120051002557,1200510,1997,12,130,212,3,5,0,350
120051002557,1200510,1998,9,130,243,3,2,0,378
120051002557,1200510,1998,10,130,243,3,2,0,378
120051002557,1200510,1998,11,130,243,3,2,0,378
120051002557,1200510,1998,12,130,243,3,2,0,378
120051002601,1200510,1993,9,13,15,0,0,0,28
120051002601,1200510,1993,10,13,15,0,0,0,28
120051002601,1200510,1993,11,13,15,0,0,0,28
120051002601,1200510,1993,12,13,15,0,0,0,28
120051002601,1200510,1994,9,15,14,0,0,0,29
120051002601,1200510,1994,10,15,14,0,0,0,29
120051002601,1200510,1994,11,15,14,0,0,0,29
120051002601,1200510,1994,12,15,14,0,0,0,29
120051002601,1200510,1995,9,14,17,0,0,0,31
120051002601,1200510,1995,10,14,17,0,0,0,31
120051002601,1200510,1995,11,14,17,0,0,0,31
120051002601,1200510,1995,12,14,17,0,0,0,31
120051002601,1200510,1996,9,16,13,0,2,0,31
120051002601,1200510,1996,10,16,13,0,2,0,31
120051002601,1200510,1996,11,16,13,0,2,0,31
120051002601,1200510,1996,12,16,13,0,2,0,31
120051002601,1200510,1997,9,10,16,0,1,1,28
120051002601,1200510,1997,10,10,16,0,1,1,28
120051002601,1200510,1997,11,10,16,0,1,1,28
120051002601,1200510,1997,12,10,16,0,1,1,28
120051002601,1200510,1998,9,20,10,0,0,1,31
120051002601,1200510,1998,10,20,10,0,0,1,31
120051002601,1200510,1998,11,20,10,0,0,1,31
120051002601,1200510,1998,12,20,10,0,0,1,31
120051002602,1200510,1993,9,26,58,0,3,0,87
120051002602,1200510,1993,10,26,58,0,3,0,87
120051002602,1200510,1993,11,26,58,0,3,0,87
120051002602,1200510,1993,12,26,58,0,3,0,87
120051002602,1200510,1994,9,50,89,0,4,0,143
120051002602,1200510,1994,10,50,89,0,4,0,143
120051002602,1200510,1994,11,50,89,0,4,0,143
120051002602,1200510,1994,12,50,89,0,4,0,143
120051002602,1200510,1995,9,62,93,0,5,0,160
120051002602,1200510,1995,10,62,93,0,5,0,160
120051002602,1200510,1995,11,62,93,0,5,0,160
120051002602,1200510,1995,12,62,93,0,5,0,160
120051002602,1200510,1996,9,102,155,2,6,0,265
120051002602,1200510,1996,10,102,155,2,6,0,265
120051002602,1200510,1996,11,102,155,2,6,0,265
120051002602,1200510,1996,12,102,155,2,6,0,265
120051002602,1200510,1997,9,33,24,1,1,0,59
120051002602,1200510,1997,10,33,24,1,1,0,59
120051002602,1200510,1997,11,33,24,1,1,0,59
120051002602,1200510,1997,12,33,24,1,1,0,59
120051002602,1200510,1998,9,30,25,1,0,0,56
120051002602,1200510,1998,10,30,25,1,0,0,56
120051002602,1200510,1998,11,30,25,1,0,0,56
120051002602,1200510,1998,12,30,25,1,0,0,56
120051002995,1200510,1993,9,NA,NA,NA,NA,NA,NA
120051002995,1200510,1993,10,NA,NA,NA,NA,NA,NA
120051002995,1200510,1993,11,NA,NA,NA,NA,NA,NA
120051002995,1200510,1993,12,NA,NA,NA,NA,NA,NA
120051002995,1200510,1994,9,NA,NA,NA,NA,NA,NA
120051002995,1200510,1994,10,NA,NA,NA,NA,NA,NA
120051002995,1200510,1994,11,NA,NA,NA,NA,NA,NA
120051002995,1200510,1994,12,NA,NA,NA,NA,NA,NA
120051002995,1200510,1995,9,NA,NA,NA,NA,NA,NA
120051002995,1200510,1995,10,NA,NA,NA,NA,NA,NA
120051002995,1200510,1995,11,NA,NA,NA,NA,NA,NA
120051002995,1200510,1995,12,NA,NA,NA,NA,NA,NA
120051002995,1200510,1996,9,396,131,0,0,14,541
120051002995,1200510,1996,10,396,131,0,0,14,541
120051002995,1200510,1996,11,396,131,0,0,14,541
120051002995,1200510,1996,12,396,131,0,0,14,541
120051002995,1200510,1997,9,387,117,1,2,13,520
120051002995,1200510,1997,10,387,117,1,2,13,520
120051002995,1200510,1997,11,387,117,1,2,13,520
120051002995,1200510,1997,12,387,117,1,2,13,520
120051002995,1200510,1998,9,371,107,0,0,12,490
120051002995,1200510,1998,10,371,107,0,0,12,490
120051002995,1200510,1998,11,371,107,0,0,12,490
120051002995,1200510,1998,12,371,107,0,0,12,490
120051003056,1200510,1993,9,NA,NA,NA,NA,NA,NA
120051003056,1200510,1993,10,NA,NA,NA,NA,NA,NA
120051003056,1200510,1993,11,NA,NA,NA,NA,NA,NA
120051003056,1200510,1993,12,NA,NA,NA,NA,NA,NA
120051003056,1200510,1994,9,NA,NA,NA,NA,NA,NA
120051003056,1200510,1994,10,NA,NA,NA,NA,NA,NA
120051003056,1200510,1994,11,NA,NA,NA,NA,NA,NA
120051003056,1200510,1994,12,NA,NA,NA,NA,NA,NA
120051003056,1200510,1995,9,NA,NA,NA,NA,NA,NA
120051003056,1200510,1995,10,NA,NA,NA,NA,NA,NA
120051003056,1200510,1995,11,NA,NA,NA,NA,NA,NA
120051003056,1200510,1995,12,NA,NA,NA,NA,NA,NA
120051003056,1200510,1996,9,NA,NA,NA,NA,NA,NA
120051003056,1200510,1996,10,NA,NA,NA,NA,NA,NA
120051003056,1200510,1996,11,NA,NA,NA,NA,NA,NA
120051003056,1200510,1996,12,NA,NA,NA,NA,NA,NA
120051003056,1200510,1997,9,6,32,1,3,0,42
120051003056,1200510,1997,10,6,32,1,3,0,42
120051003056,1200510,1997,11,6,32,1,3,0,42
120051003056,1200510,1997,12,6,32,1,3,0,42
120051003056,1200510,1998,9,5,32,0,0,0,37
120051003056,1200510,1998,10,5,32,0,0,0,37
120051003056,1200510,1998,11,5,32,0,0,0,37
120051003056,1200510,1998,12,5,32,0,0,0,37
120051003057,1200510,1993,9,NA,NA,NA,NA,NA,NA
120051003057,1200510,1993,10,NA,NA,NA,NA,NA,NA
120051003057,1200510,1993,11,NA,NA,NA,NA,NA,NA
120051003057,1200510,1993,12,NA,NA,NA,NA,NA,NA
120051003057,1200510,1994,9,NA,NA,NA,NA,NA,NA
120051003057,1200510,1994,10,NA,NA,NA,NA,NA,NA
120051003057,1200510,1994,11,NA,NA,NA,NA,NA,NA
120051003057,1200510,1994,12,NA,NA,NA,NA,NA,NA
120051003057,1200510,1995,9,NA,NA,NA,NA,NA,NA
120051003057,1200510,1995,10,NA,NA,NA,NA,NA,NA
120051003057,1200510,1995,11,NA,NA,NA,NA,NA,NA
120051003057,1200510,1995,12,NA,NA,NA,NA,NA,NA
120051003057,1200510,1996,9,NA,NA,NA,NA,NA,NA
120051003057,1200510,1996,10,NA,NA,NA,NA,NA,NA
120051003057,1200510,1996,11,NA,NA,NA,NA,NA,NA
120051003057,1200510,1996,12,NA,NA,NA,NA,NA,NA
120051003057,1200510,1997,9,20,17,0,0,0,37
120051003057,1200510,1997,10,20,17,0,0,0,37
120051003057,1200510,1997,11,20,17,0,0,0,37
120051003057,1200510,1997,12,20,17,0,0,0,37
120051003057,1200510,1998,9,18,19,1,0,0,38
120051003057,1200510,1998,10,18,19,1,0,0,38
120051003057,1200510,1998,11,18,19,1,0,0,38
120051003057,1200510,1998,12,18,19,1,0,0,38
120051003058,1200510,1993,9,NA,NA,NA,NA,NA,NA
120051003058,1200510,1993,10,NA,NA,NA,NA,NA,NA
120051003058,1200510,1993,11,NA,NA,NA,NA,NA,NA
120051003058,1200510,1993,12,NA,NA,NA,NA,NA,NA
120051003058,1200510,1994,9,NA,NA,NA,NA,NA,NA
120051003058,1200510,1994,10,NA,NA,NA,NA,NA,NA
120051003058,1200510,1994,11,NA,NA,NA,NA,NA,NA
120051003058,1200510,1994,12,NA,NA,NA,NA,NA,NA
120051003058,1200510,1995,9,NA,NA,NA,NA,NA,NA
120051003058,1200510,1995,10,NA,NA,NA,NA,NA,NA
120051003058,1200510,1995,11,NA,NA,NA,NA,NA,NA
120051003058,1200510,1995,12,NA,NA,NA,NA,NA,NA
120051003058,1200510,1996,9,NA,NA,NA,NA,NA,NA
120051003058,1200510,1996,10,NA,NA,NA,NA,NA,NA
120051003058,1200510,1996,11,NA,NA,NA,NA,NA,NA
120051003058,1200510,1996,12,NA,NA,NA,NA,NA,NA
120051003058,1200510,1997,9,8,8,0,0,0,16
120051003058,1200510,1997,10,8,8,0,0,0,16
120051003058,1200510,1997,11,8,8,0,0,0,16
120051003058,1200510,1997,12,8,8,0,0,0,16
120051003058,1200510,1998,9,13,6,1,0,0,20
120051003058,1200510,1998,10,13,6,1,0,0,20
120051003058,1200510,1998,11,13,6,1,0,0,20
120051003058,1200510,1998,12,13,6,1,0,0,20
120051003061,1200510,1993,9,NA,NA,NA,NA,NA,NA
120051003061,1200510,1993,10,NA,NA,NA,NA,NA,NA
120051003061,1200510,1993,11,NA,NA,NA,NA,NA,NA
120051003061,1200510,1993,12,NA,NA,NA,NA,NA,NA
120051003061,1200510,1994,9,NA,NA,NA,NA,NA,NA
120051003061,1200510,1994,10,NA,NA,NA,NA,NA,NA
120051003061,1200510,1994,11,NA,NA,NA,NA,NA,NA
120051003061,1200510,1994,12,NA,NA,NA,NA,NA,NA
120051003061,1200510,1995,9,NA,NA,NA,NA,NA,NA
120051003061,1200510,1995,10,NA,NA,NA,NA,NA,NA
120051003061,1200510,1995,11,NA,NA,NA,NA,NA,NA
120051003061,1200510,1995,12,NA,NA,NA,NA,NA,NA
120051003061,1200510,1996,9,NA,NA,NA,NA,NA,NA
120051003061,1200510,1996,10,NA,NA,NA,NA,NA,NA
120051003061,1200510,1996,11,NA,NA,NA,NA,NA,NA
120051003061,1200510,1996,12,NA,NA,NA,NA,NA,NA
120051003061,1200510,1997,9,1,9,0,0,0,10
120051003061,1200510,1997,10,1,9,0,0,0,10
120051003061,1200510,1997,11,1,9,0,0,0,10
120051003061,1200510,1997,12,1,9,0,0,0,10
120051003061,1200510,1998,9,2,8,0,0,0,10
120051003061,1200510,1998,10,2,8,0,0,0,10
120051003061,1200510,1998,11,2,8,0,0,0,10
120051003061,1200510,1998,12,2,8,0,0,0,10
120051003062,1200510,1993,9,NA,NA,NA,NA,NA,NA
120051003062,1200510,1993,10,NA,NA,NA,NA,NA,NA
120051003062,1200510,1993,11,NA,NA,NA,NA,NA,NA
120051003062,1200510,1993,12,NA,NA,NA,NA,NA,NA
120051003062,1200510,1994,9,NA,NA,NA,NA,NA,NA
120051003062,1200510,1994,10,NA,NA,NA,NA,NA,NA
120051003062,1200510,1994,11,NA,NA,NA,NA,NA,NA
120051003062,1200510,1994,12,NA,NA,NA,NA,NA,NA
120051003062,1200510,1995,9,NA,NA,NA,NA,NA,NA
120051003062,1200510,1995,10,NA,NA,NA,NA,NA,NA
120051003062,1200510,1995,11,NA,NA,NA,NA,NA,NA
120051003062,1200510,1995,12,NA,NA,NA,NA,NA,NA
120051003062,1200510,1996,9,NA,NA,NA,NA,NA,NA
120051003062,1200510,1996,10,NA,NA,NA,NA,NA,NA
120051003062,1200510,1996,11,NA,NA,NA,NA,NA,NA
120051003062,1200510,1996,12,NA,NA,NA,NA,NA,NA
120051003062,1200510,1997,9,67,76,3,2,0,148
120051003062,1200510,1997,10,67,76,3,2,0,148
120051003062,1200510,1997,11,67,76,3,2,0,148
120051003062,1200510,1997,12,67,76,3,2,0,148
120051003062,1200510,1998,9,55,71,2,0,0,128
120051003062,1200510,1998,10,55,71,2,0,0,128
120051003062,1200510,1998,11,55,71,2,0,0,128
120051003062,1200510,1998,12,55,71,2,0,0,128
120087000918,1200870,1993,9,1211,370,209,37,5,1832
120087000918,1200870,1993,10,1211,370,209,37,5,1832
120087000918,1200870,1993,11,1211,370,209,37,5,1832
120087000918,1200870,1993,12,1211,370,209,37,5,1832
120087000918,1200870,1994,9,1113,419,199,25,3,1759
120087000918,1200870,1994,10,1113,419,199,25,3,1759
120087000918,1200870,1994,11,1113,419,199,25,3,1759
120087000918,1200870,1994,12,1113,419,199,25,3,1759
120087000918,1200870,1995,9,1071,460,213,32,3,1779
120087000918,1200870,1995,10,1071,460,213,32,3,1779
120087000918,1200870,1995,11,1071,460,213,32,3,1779
120087000918,1200870,1995,12,1071,460,213,32,3,1779
120087000918,1200870,1996,9,1007,495,227,33,8,1770
120087000918,1200870,1996,10,1007,495,227,33,8,1770
120087000918,1200870,1996,11,1007,495,227,33,8,1770
120087000918,1200870,1996,12,1007,495,227,33,8,1770
120087000918,1200870,1997,9,1478,761,360,69,6,2674
120087000918,1200870,1997,10,1478,761,360,69,6,2674
120087000918,1200870,1997,11,1478,761,360,69,6,2674
120087000918,1200870,1997,12,1478,761,360,69,6,2674
120087000918,1200870,1998,9,1415,647,334,60,7,2463
120087000918,1200870,1998,10,1415,647,334,60,7,2463
120087000918,1200870,1998,11,1415,647,334,60,7,2463
120087000918,1200870,1998,12,1415,647,334,60,7,2463
120087000930,1200870,1993,9,1646,263,220,68,2,2199
120087000930,1200870,1993,10,1646,263,220,68,2,2199
120087000930,1200870,1993,11,1646,263,220,68,2,2199
120087000930,1200870,1993,12,1646,263,220,68,2,2199
120087000930,1200870,1994,9,1540,270,273,57,4,2144
120087000930,1200870,1994,10,1540,270,273,57,4,2144
120087000930,1200870,1994,11,1540,270,273,57,4,2144
120087000930,1200870,1994,12,1540,270,273,57,4,2144
120087000930,1200870,1995,9,1430,272,264,67,5,2038
120087000930,1200870,1995,10,1430,272,264,67,5,2038
120087000930,1200870,1995,11,1430,272,264,67,5,2038
120087000930,1200870,1995,12,1430,272,264,67,5,2038
120087000930,1200870,1996,9,1346,319,286,50,8,2009
120087000930,1200870,1996,10,1346,319,286,50,8,2009
120087000930,1200870,1996,11,1346,319,286,50,8,2009
120087000930,1200870,1996,12,1346,319,286,50,8,2009
120087000930,1200870,1997,9,1563,688,420,53,10,2734
120087000930,1200870,1997,10,1563,688,420,53,10,2734
120087000930,1200870,1997,11,1563,688,420,53,10,2734
120087000930,1200870,1997,12,1563,688,420,53,10,2734
120087000930,1200870,1998,9,1305,659,401,36,11,2412
120087000930,1200870,1998,10,1305,659,401,36,11,2412
120087000930,1200870,1998,11,1305,659,401,36,11,2412
120087000930,1200870,1998,12,1305,659,401,36,11,2412
120087000943,1200870,1993,9,544,89,359,1,0,993
120087000943,1200870,1993,10,544,89,359,1,0,993
120087000943,1200870,1993,11,544,89,359,1,0,993
120087000943,1200870,1993,12,544,89,359,1,0,993
120087000943,1200870,1994,9,510,63,379,1,1,954
120087000943,1200870,1994,10,510,63,379,1,1,954
120087000943,1200870,1994,11,510,63,379,1,1,954
120087000943,1200870,1994,12,510,63,379,1,1,954
120087000943,1200870,1995,9,480,59,414,2,0,955
120087000943,1200870,1995,10,480,59,414,2,0,955
120087000943,1200870,1995,11,480,59,414,2,0,955
120087000943,1200870,1995,12,480,59,414,2,0,955
120087000943,1200870,1996,9,435,52,429,2,0,918
120087000943,1200870,1996,10,435,52,429,2,0,918
120087000943,1200870,1996,11,435,52,429,2,0,918
120087000943,1200870,1996,12,435,52,429,2,0,918
120087000943,1200870,1997,9,412,58,453,1,0,924
120087000943,1200870,1997,10,412,58,453,1,0,924
120087000943,1200870,1997,11,412,58,453,1,0,924
120087000943,1200870,1997,12,412,58,453,1,0,924
120087000943,1200870,1998,9,416,68,411,4,1,900
120087000943,1200870,1998,10,416,68,411,4,1,900
120087000943,1200870,1998,11,416,68,411,4,1,900
120087000943,1200870,1998,12,416,68,411,4,1,900
120087000945,1200870,1993,9,1560,114,372,19,14,2079
120087000945,1200870,1993,10,1560,114,372,19,14,2079
120087000945,1200870,1993,11,1560,114,372,19,14,2079
120087000945,1200870,1993,12,1560,114,372,19,14,2079
120087000945,1200870,1994,9,1517,115,428,32,11,2103
120087000945,1200870,1994,10,1517,115,428,32,11,2103
120087000945,1200870,1994,11,1517,115,428,32,11,2103
120087000945,1200870,1994,12,1517,115,428,32,11,2103
120087000945,1200870,1995,9,1479,96,388,34,11,2008
120087000945,1200870,1995,10,1479,96,388,34,11,2008
120087000945,1200870,1995,11,1479,96,388,34,11,2008
120087000945,1200870,1995,12,1479,96,388,34,11,2008
120087000945,1200870,1996,9,1489,114,382,34,9,2028
120087000945,1200870,1996,10,1489,114,382,34,9,2028
120087000945,1200870,1996,11,1489,114,382,34,9,2028
120087000945,1200870,1996,12,1489,114,382,34,9,2028
120087000945,1200870,1997,9,1509,188,432,35,10,2174
120087000945,1200870,1997,10,1509,188,432,35,10,2174
120087000945,1200870,1997,11,1509,188,432,35,10,2174
120087000945,1200870,1997,12,1509,188,432,35,10,2174
120087000945,1200870,1998,9,1586,201,465,35,7,2294
120087000945,1200870,1998,10,1586,201,465,35,7,2294
120087000945,1200870,1998,11,1586,201,465,35,7,2294
120087000945,1200870,1998,12,1586,201,465,35,7,2294
120087000946,1200870,1993,9,1098,110,355,13,9,1585
120087000946,1200870,1993,10,1098,110,355,13,9,1585
120087000946,1200870,1993,11,1098,110,355,13,9,1585
120087000946,1200870,1993,12,1098,110,355,13,9,1585
120087000946,1200870,1994,9,1068,101,391,15,10,1585
120087000946,1200870,1994,10,1068,101,391,15,10,1585
120087000946,1200870,1994,11,1068,101,391,15,10,1585
120087000946,1200870,1994,12,1068,101,391,15,10,1585
120087000946,1200870,1995,9,1121,116,416,18,5,1676
120087000946,1200870,1995,10,1121,116,416,18,5,1676
120087000946,1200870,1995,11,1121,116,416,18,5,1676
120087000946,1200870,1995,12,1121,116,416,18,5,1676
120087000946,1200870,1996,9,1185,127,463,14,3,1792
120087000946,1200870,1996,10,1185,127,463,14,3,1792
120087000946,1200870,1996,11,1185,127,463,14,3,1792
120087000946,1200870,1996,12,1185,127,463,14,3,1792
120087000946,1200870,1997,9,905,70,616,13,4,1608
120087000946,1200870,1997,10,905,70,616,13,4,1608
120087000946,1200870,1997,11,905,70,616,13,4,1608
120087000946,1200870,1997,12,905,70,616,13,4,1608
120087000946,1200870,1998,9,920,57,639,11,6,1633
120087000946,1200870,1998,10,920,57,639,11,6,1633
120087000946,1200870,1998,11,920,57,639,11,6,1633
120087000946,1200870,1998,12,920,57,639,11,6,1633
120087000960,1200870,1993,9,801,693,261,72,5,1832
