"LEAID","NCESSCH","TR10","AM10","AS10","BL10","HI10","oth10","HP10","WH10","TR11","AM11","AS11","BL11","HI11","oth11","HP11","WH11","TR12","AM12","AS12","BL12","HI12","oth12","HP12","WH12","TR09","AM09","AS09","BL09","HI09","oth09","HP09","WH09","total_g10","total_g11","total_g12","total_g9","total_enroll","FRELCH","REDLCH","TOTFRL","lunch_total"
"0622710","062271003444",0,1,1,94,108,206,0,2,0,2,1,98,137,243,0,5,0,2,4,92,98,197,0,1,0,1,0,71,95,168,0,1,412,486,394,336,1628,705,26,731,731
"0622710","062271003452",0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,9,8,17,0,0,0,0,0,0,1,1,0,0,0,18,34,2,54,24,2,26,26
"0622710","062271003455",0,0,3,191,44,246,1,7,0,1,4,174,46,236,0,11,0,0,2,131,41,182,0,8,0,0,3,182,45,235,1,4,492,472,364,470,1798,563,93,656,656
"0622710","062271003466",0,1,10,9,356,385,1,8,0,1,15,0,280,301,0,5,0,1,11,5,295,317,0,5,0,2,9,19,387,421,0,4,770,602,634,842,2848,1168,125,1293,1293
"0622710","062271003477",0,0,0,13,11,24,0,0,0,0,0,10,8,18,0,0,0,0,0,7,6,13,0,0,0,0,0,0,0,0,0,0,48,36,26,0,110,40,4,44,44
"0622710","062271007115",0,1,0,9,57,68,0,1,0,0,1,6,43,53,1,2,0,0,1,4,39,44,0,0,0,0,1,25,75,101,0,0,136,106,88,202,532,229,7,236,236
"0622710","062271007118",0,1,10,28,267,354,1,47,1,1,12,29,266,352,3,40,0,0,7,29,190,292,2,64,0,2,8,33,212,294,1,38,708,704,584,588,2584,1061,66,1127,1127
"0622710","062271007750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,123,175,0,2,0,0,0,0,0,0,0,0,0,0,350,0,350,140,12,152,152
"0622710","062271007751",2,0,13,3,217,236,0,1,1,0,14,5,194,219,0,5,0,0,23,3,166,206,0,14,1,0,7,10,179,199,0,2,472,438,412,398,1720,757,21,778,778
"0622710","062271007753",1,0,3,3,41,54,0,6,1,0,4,5,30,46,0,6,1,0,6,9,60,91,0,15,2,1,3,11,45,69,0,7,108,92,182,138,520,344,28,372,372
"0622710","062271007756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,29,29
"0622710","062271007757",0,1,93,21,171,303,0,17,1,1,84,19,108,223,1,9,0,0,70,11,115,203,1,6,0,0,92,15,187,308,0,14,606,446,406,616,2074,738,77,815,815
"0622710","062271007758",0,0,1,0,8,12,0,3,0,0,2,1,11,15,0,1,0,0,2,2,38,49,0,7,0,0,0,0,12,12,0,0,24,30,98,24,176,77,14,91,91
"0622710","062271007759",0,0,0,4,7,11,0,0,0,0,3,1,9,13,0,0,0,0,1,3,18,23,0,1,0,0,0,1,8,9,0,0,22,26,46,18,112,195,11,206,206
"0622710","062271007760",0,1,1,2,0,4,0,0,0,0,1,0,2,3,0,0,1,0,8,34,51,109,0,15,0,0,0,0,5,5,0,0,8,6,218,10,242,53,10,63,63
"0622710","062271007762",0,0,1,0,13,14,0,0,0,0,0,1,7,8,0,0,0,0,15,1,234,254,0,4,0,0,0,0,15,15,0,0,28,16,508,30,582,203,32,235,235
"0622710","062271007763",0,0,0,0,32,32,0,0,0,0,0,0,14,15,0,1,0,0,0,0,8,8,0,0,0,0,0,0,14,15,0,1,64,30,16,30,140,63,4,67,67
"0622710","062271007766",0,0,0,0,1,3,0,2,0,0,1,0,3,6,0,2,0,2,17,33,94,167,3,18,0,0,1,2,1,4,0,0,6,12,334,8,360,104,19,123,123
"0622710","062271007768",0,0,2,2,23,29,0,2,0,0,2,2,13,17,0,0,0,0,2,5,10,18,0,1,0,0,0,0,6,6,0,0,58,34,36,12,140,40,6,46,46
"0622710","062271008886",0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,17,17,123,207,0,48,0,0,1,0,0,1,0,0,4,0,414,2,420,126,19,145,145
"0622710","062271008887",0,3,54,45,66,243,0,75,0,4,52,42,63,225,1,63,0,2,40,43,66,210,1,58,0,1,41,50,88,247,0,67,486,450,420,494,1850,709,192,901,901
"0622710","062271009150",0,1,4,173,230,413,0,5,1,1,5,142,190,343,1,3,0,1,1,121,209,334,0,2,1,0,2,196,275,477,1,2,826,686,668,954,3134,1214,115,1329,1329
"0622710","062271009151",0,2,54,8,94,271,0,113,0,0,50,8,81,251,3,109,0,1,46,10,82,232,0,93,0,1,55,12,95,263,0,100,542,502,464,526,2034,896,258,1154,1154
"0622710","062271010240",0,0,78,5,412,509,0,14,0,1,60,7,353,429,0,8,0,1,55,6,325,403,0,16,0,3,60,6,440,520,1,10,1018,858,806,1040,3722,1430,157,1587,1587
"0622710","062271010519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,30,30
"0622710","062271010842",0,0,0,0,4,5,0,1,0,0,0,0,15,15,0,0,0,0,0,1,70,72,0,1,0,0,1,0,1,2,0,0,10,30,144,4,188,68,8,76,76
"0622710","062271010843",0,0,0,42,76,118,0,0,1,0,0,38,51,91,0,1,0,0,1,33,52,88,0,2,0,0,0,36,71,107,0,0,236,182,176,214,808,292,53,345,345
"0622710","062271010844",0,0,38,13,73,130,1,5,0,0,38,10,51,105,2,4,0,0,28,15,64,118,3,8,0,0,35,13,59,114,1,6,260,210,236,228,934,207,83,290,290
"0622710","062271010861",0,0,5,6,189,203,0,3,0,0,5,3,170,180,0,2,0,0,4,1,161,168,0,2,0,0,5,11,268,288,0,4,406,360,336,576,1678,752,27,779,779
"0622710","062271010862",0,0,34,13,205,296,0,44,0,1,23,3,143,197,2,25,0,1,28,9,154,235,1,42,0,1,33,10,248,334,1,41,592,394,470,668,2124,644,113,757,757
"0622710","062271010863",0,0,0,0,97,97,0,0,0,0,0,1,93,94,0,0,0,0,0,1,83,84,0,0,0,0,0,1,162,164,0,1,194,188,168,328,878,535,17,552,552
"0622710","062271010888",0,0,0,12,449,467,0,6,0,1,1,9,478,490,0,1,0,1,0,5,358,368,0,4,0,0,0,18,658,681,0,5,934,980,736,1362,4012,1678,148,1826,1826
"0622710","062271010889",0,0,3,0,312,316,0,1,0,0,2,0,222,226,0,2,0,1,1,0,245,249,0,2,0,1,1,3,424,434,0,5,632,452,498,868,2450,1045,79,1124,1124
"0622710","062271011307",0,0,0,14,26,44,0,4,0,0,0,1,11,14,0,2,0,0,0,2,4,8,1,1,0,1,0,9,34,47,0,3,88,28,16,94,226,107,8,115,115
"0622710","062271011315",0,0,0,4,14,21,0,3,0,0,0,3,5,9,0,1,0,0,0,7,20,30,0,3,1,0,0,1,6,8,0,0,42,18,60,16,136,67,0,67,67
"0622710","062271011626",0,0,0,24,430,462,0,8,0,0,0,20,432,455,1,2,0,0,3,20,359,384,0,2,2,0,0,37,556,601,0,6,924,910,768,1202,3804,1737,49,1786,1786
"0622710","062271011627",0,0,1,2,50,54,0,1,0,0,1,2,48,53,0,2,0,0,0,0,53,54,0,1,0,0,0,2,22,26,0,2,108,106,108,52,374,173,6,179,179
"0622710","062271011629",0,0,0,1,37,40,0,2,0,0,0,2,52,54,0,0,0,0,0,3,25,28,0,0,0,0,0,0,26,27,0,1,80,108,56,54,298,143,0,143,143
"0622710","062271011650",0,0,5,2,111,119,0,1,0,1,2,3,97,104,0,1,0,0,3,1,97,104,0,3,0,0,1,1,100,104,0,2,238,208,208,208,862,399,9,408,408
"0622710","062271011651",0,0,2,2,123,133,0,6,0,2,2,9,114,132,0,5,1,0,5,7,122,141,0,6,0,0,2,3,108,116,0,3,266,264,282,232,1044,426,19,445,445
"0622710","062271011652",0,0,5,4,320,337,0,8,0,1,9,1,343,359,0,5,0,0,8,1,290,311,1,11,0,1,3,2,325,337,0,6,674,718,622,674,2688,1065,108,1173,1173
"0622710","062271011653",0,0,13,6,240,271,0,12,0,0,15,4,252,278,0,7,0,0,19,6,240,269,2,2,0,0,18,7,282,317,3,7,542,556,538,634,2270,1026,44,1070,1070
"0622710","062271011888",0,0,2,0,117,122,0,3,0,0,1,0,69,70,0,0,0,0,3,1,65,70,0,1,0,0,1,1,101,109,0,6,244,140,140,218,742,341,6,347,347
"0622710","062271012114",1,0,3,24,331,369,0,10,0,0,1,16,341,362,0,4,0,0,1,10,239,252,0,2,0,0,3,29,333,367,0,2,738,724,504,734,2700,1229,30,1259,1259
"0622710","062271012188",0,0,0,1,13,15,0,1,0,0,0,0,7,8,0,1,0,0,0,0,3,3,0,0,0,0,1,2,26,31,0,2,30,16,6,62,114,54,0,54,54
"0622710","062271012234",0,0,11,5,202,224,0,6,0,0,11,5,90,114,0,8,0,0,10,1,108,124,0,5,0,1,9,7,154,178,0,7,448,228,248,356,1280,491,29,520,520
"0622710","062271012270",0,1,9,2,100,114,0,2,0,0,9,2,97,109,0,1,0,1,21,5,80,108,0,1,0,0,6,2,101,110,0,1,228,218,216,220,882,389,12,401,401
"0622710","062271012295",0,0,8,5,177,190,0,0,0,1,16,7,156,184,0,4,0,1,20,7,202,233,0,3,0,0,15,7,198,222,1,1,380,368,466,444,1658,748,46,794,794
"0622710","062271012314",0,0,6,2,116,125,1,0,0,1,1,1,102,105,0,0,0,0,1,0,83,84,0,0,0,0,1,5,133,139,0,0,250,210,168,278,906,415,10,425,425
"0622710","062271012370",0,0,6,2,81,90,0,1,0,0,7,4,82,94,0,1,1,1,9,1,75,87,0,0,0,0,9,4,150,167,0,4,180,188,174,334,876,393,18,411,411
"0622710","062271012438",1,0,1,1,252,259,0,4,0,0,3,1,196,201,0,1,0,1,1,1,243,247,0,1,0,1,1,3,329,337,0,3,518,402,494,674,2088,915,55,970,970
"0622710","062271012439",1,3,20,20,176,251,0,31,0,1,22,29,222,326,0,52,0,2,32,30,242,342,0,36,0,1,20,22,221,305,0,41,502,652,684,610,2448,790,87,877,877
"0622710","062271012482",0,0,0,9,13,23,0,1,0,0,0,2,13,15,0,0,0,1,0,4,16,21,0,0,0,0,0,5,15,20,0,0,46,30,42,40,158,76,0,76,76
"0622710","062271012493",0,0,7,1,90,101,1,2,0,1,6,1,71,79,0,0,0,0,12,0,70,85,0,3,0,0,7,2,98,111,1,3,202,158,170,222,752,1017,36,1053,1053
"0622710","062271012520",0,0,2,4,81,89,1,1,1,0,0,1,89,91,0,0,0,0,1,4,80,85,0,0,1,1,1,2,109,118,0,4,178,182,170,236,766,324,23,347,347
"0622710","062271012524",0,1,18,1,127,148,0,1,0,0,21,1,91,113,0,0,0,0,28,1,61,91,0,1,0,1,20,2,82,105,0,0,296,226,182,210,914,862,34,896,896
"0622710","062271012525",0,0,10,7,55,94,0,22,0,0,12,6,46,88,0,24,0,0,11,4,38,71,0,18,0,1,6,9,38,77,1,22,188,176,142,154,660,166,39,205,205
"0622710","062271012559",0,1,10,1,67,80,0,1,0,0,16,0,55,74,0,3,0,0,16,1,50,68,0,1,0,0,18,2,93,114,0,1,160,148,136,228,672,478,22,500,500
"0622710","062271012657",0,0,0,0,107,107,0,0,0,0,0,0,71,72,0,1,0,0,0,0,93,94,0,1,0,0,0,0,128,129,0,1,214,144,188,258,804,357,15,372,372
"0622710","062271012711",0,0,0,0,97,98,0,1,0,0,0,1,82,83,0,0,0,1,0,0,78,79,0,0,0,0,0,0,111,112,0,1,196,166,158,224,744,335,13,348,348
"0622710","062271012720",0,0,0,0,74,74,0,0,0,0,0,1,70,71,0,0,0,0,0,0,88,90,1,1,0,0,0,0,87,90,0,3,148,142,180,180,650,284,18,302,302
"0622710","062271012787",0,0,0,6,85,92,0,1,0,0,1,6,103,113,0,3,0,0,0,4,81,85,0,0,0,1,2,7,110,120,0,0,184,226,170,240,820,352,24,376,376
"0622710","062271012791",0,0,0,0,141,142,0,1,0,0,0,0,151,151,0,0,0,1,0,1,102,104,0,0,1,0,0,0,131,133,0,1,284,302,208,266,1060,339,3,342,342
"0622710","062271012819",0,0,1,0,109,110,0,0,0,1,1,0,77,79,0,0,0,0,1,0,71,72,0,0,0,0,0,0,84,85,0,1,220,158,144,170,692,308,23,331,331
"0622710","062271012858",1,0,1,1,110,117,0,4,0,0,1,0,83,87,0,3,0,0,0,1,101,108,0,6,0,0,3,2,126,135,0,4,234,174,216,270,894,351,33,384,384
"0622710","062271012871",0,0,0,23,260,284,0,1,0,0,0,19,213,234,0,2,0,0,0,9,137,147,0,1,0,0,0,31,289,323,0,3,568,468,294,646,1976,912,21,933,933
"0622710","062271012885",0,0,0,15,116,131,0,0,0,1,0,12,112,125,0,0,0,0,0,6,119,125,0,0,0,0,0,15,126,141,0,0,262,250,250,282,1044,492,8,500,500
"0622710","062271012895",0,0,0,3,135,141,0,3,0,1,0,3,127,132,0,1,0,1,0,1,93,96,0,1,1,0,0,1,148,152,0,2,282,264,192,304,1042,428,48,476,476
"0622710","062271012898",0,1,7,35,79,129,4,3,0,0,11,31,75,127,4,6,0,0,13,30,79,129,4,3,0,0,5,50,112,171,3,1,258,254,258,342,1112,525,118,643,643
"0622710","062271012916",0,2,5,2,115,125,0,1,0,2,9,2,98,115,0,4,0,0,7,0,101,108,0,0,0,0,6,2,134,144,0,2,250,230,216,288,984,414,52,466,466
"0622710","062271012926",0,0,2,4,116,128,0,6,0,1,1,7,89,100,0,2,0,1,2,6,75,87,0,3,0,1,3,5,108,119,0,2,256,200,174,238,868,329,39,368,368
"0622710","062271012937",0,0,0,8,133,141,0,0,0,0,0,7,94,101,0,0,0,0,0,7,95,103,0,1,0,0,0,3,166,170,0,1,282,202,206,340,1030,481,18,499,499
"0622710","062271012946",0,1,45,14,177,299,2,60,0,3,26,15,162,270,2,62,1,1,33,9,137,262,1,80,0,1,29,11,141,239,0,57,598,540,524,478,2140,563,132,695,695
"0622710","062271012964",0,0,0,2,73,78,0,3,0,0,0,0,83,85,0,2,0,0,0,2,60,62,0,0,0,0,1,8,104,114,0,1,156,170,124,228,678,291,19,310,310
"0622710","062271012971",0,0,0,9,140,149,0,0,0,0,0,4,116,120,0,0,0,0,0,4,136,141,0,1,0,0,0,3,144,150,0,3,298,240,282,300,1120,518,12,530,530
"0622710","062271012973",0,0,0,8,146,154,0,0,0,0,0,3,98,102,0,1,0,1,0,8,91,103,0,3,0,0,0,7,125,137,0,5,308,204,206,274,992,440,20,460,460
"0622710","062271013040",0,0,27,17,76,129,8,1,0,0,23,37,76,145,6,3,0,1,28,22,64,126,6,5,0,0,22,21,77,139,17,2,258,290,252,278,1078,300,79,379,379
"0622710","062271013065",2,0,0,18,110,132,0,2,0,1,1,25,106,135,0,2,0,1,1,8,109,121,2,0,0,0,0,15,88,107,0,4,264,270,242,214,990,426,10,436,436
"0622710","062271013079",0,0,0,49,142,193,0,2,0,0,0,45,154,200,0,1,0,0,0,40,100,141,0,1,1,0,0,62,139,202,0,0,386,400,282,404,1472,661,8,669,669
"0622710","062271013086",0,0,0,1,165,166,0,0,0,0,0,1,169,170,0,0,0,0,0,0,122,122,0,0,0,0,0,0,212,215,0,3,332,340,244,430,1346,603,35,638,638
"0622710","062271013095",2,0,0,11,72,86,0,1,0,0,0,13,107,120,0,0,0,0,0,13,78,93,0,2,1,0,0,8,93,107,0,5,172,240,186,214,812,358,13,371,371
"0622710","062271013101",0,0,0,0,56,57,0,1,0,0,0,0,44,44,0,0,0,1,1,0,65,67,0,0,0,0,0,0,88,89,0,1,114,88,134,178,514,233,7,240,240
"0622710","062271013104",0,0,62,17,43,129,3,4,0,1,51,6,47,114,7,2,0,0,55,13,49,126,4,5,1,0,56,19,67,148,2,3,258,228,252,296,1034,250,83,333,333
"0622710","062271013133",0,0,1,2,129,136,0,4,0,0,0,2,92,95,0,1,0,0,0,2,111,115,1,1,0,0,1,0,107,108,0,0,272,190,230,216,908,360,42,402,402
"0622710","062271013139",0,0,13,0,122,141,0,6,0,0,14,0,114,131,1,2,0,0,20,1,98,124,0,5,0,1,11,5,136,159,1,5,282,262,248,318,1110,521,21,542,542
"0622710","062271013162",0,0,1,0,141,143,0,1,0,0,0,1,127,132,1,3,0,0,0,1,137,138,0,0,0,0,0,0,195,195,0,0,286,264,276,390,1216,477,67,544,544
"0622710","062271013166",1,1,0,17,59,78,0,0,0,0,0,16,75,92,0,1,0,0,0,25,52,78,0,1,0,0,0,18,58,77,0,1,156,184,156,154,650,287,5,292,292
"0622710","062271013173",0,0,1,2,205,208,0,0,1,0,0,0,168,169,0,0,0,0,0,0,144,144,0,0,0,0,0,0,249,249,0,0,416,338,288,498,1540,658,35,693,693
"0622710","062271013203",0,0,0,0,181,182,0,1,0,0,2,0,173,179,0,4,0,1,0,0,139,141,0,1,0,0,1,0,199,201,0,1,364,358,282,402,1406,607,52,659,659
"0622710","062271013271",0,0,0,3,130,135,0,2,0,0,2,1,97,100,0,0,0,0,0,2,88,90,0,0,0,0,3,1,129,136,0,3,270,200,180,272,922,430,8,438,438
"0622710","062271013434",0,0,0,0,14,15,0,1,0,0,0,3,33,37,0,1,0,0,0,3,29,33,0,1,0,0,0,3,32,36,0,1,30,74,66,72,242,109,6,115,115
"0622710","062271013579",0,0,4,31,56,97,1,5,0,0,7,31,58,104,4,4,0,0,3,22,64,105,7,9,0,0,6,29,57,101,0,9,194,208,210,202,814,279,50,329,329
"0622710","062271013737",0,1,0,2,156,159,0,0,0,0,0,3,111,116,0,2,0,0,0,3,142,153,0,8,0,1,0,10,290,305,0,4,318,232,306,610,1466,669,30,699,699
"0622710","062271013775",0,0,1,1,42,44,0,0,0,0,0,0,50,50,0,0,0,0,0,0,42,42,0,0,0,0,0,0,69,71,0,2,88,100,84,142,414,122,0,122,122
"0622710","062271013831",0,0,0,1,55,58,0,2,0,0,3,0,60,63,0,0,0,1,1,1,54,57,0,0,0,0,1,0,84,89,1,3,116,126,114,178,534,262,2,264,264
"0622710","062271013968",0,1,4,16,19,50,0,10,0,1,3,14,25,47,0,4,0,0,0,0,0,0,0,0,0,0,8,13,25,53,0,7,100,94,0,106,300,166,33,199,199
"0622710","062271013971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,7,51,0,28,0,0,0,102,102,55,13,68,68
"0622710","062271014102",0,0,0,2,267,271,0,2,1,0,0,0,116,119,0,2,0,0,0,0,89,90,0,1,0,0,2,0,254,259,0,3,542,238,180,518,1478,1132,107,1239,1239
"0622710","062271014106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,9,98,98
"0622710","062271014112",0,1,0,23,24,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,53,0,0,96,0,0,106,202,333,0,333,333
"0622710","062271014289",0,0,0,10,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,51,69,0,1,88,0,0,138,226,90,0,90,90
"0622710","062271014307",0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,58,0,1,20,0,0,116,136,51,0,51,51
"0628050","062805004255",0,0,0,0,0,0,0,0,4,0,3,31,10,49,1,0,8,1,6,88,72,180,4,1,0,0,0,0,0,0,0,0,0,98,360,0,458,191,9,200,200
"0628050","062805004278",0,0,4,14,90,112,1,3,1,0,1,14,96,114,1,1,2,0,1,15,75,93,0,0,1,0,0,17,100,119,1,0,224,228,186,238,876,691,40,731,731
"0628050","062805004304",16,1,147,96,182,450,3,5,8,2,135,85,166,409,6,7,14,0,126,88,94,328,3,3,18,2,140,131,145,455,6,13,900,818,656,910,3284,1323,106,1429,1429
"0628050","062805004305",45,0,94,136,109,522,2,136,45,0,126,134,87,502,3,107,56,0,103,127,60,492,1,145,43,4,94,140,90,500,2,127,1044,1004,984,1000,4032,845,117,962,962
"0628050","062805004315",25,0,59,125,136,390,8,37,19,2,48,126,155,378,10,18,25,4,55,128,152,398,7,27,26,2,65,127,148,426,8,50,780,756,796,852,3184,1056,98,1154,1154
"0628050","062805005701",3,0,2,9,13,30,0,3,3,0,3,17,20,45,0,2,3,0,3,21,31,66,2,6,1,0,0,3,6,11,0,1,60,90,132,22,304,104,4,108,108
"0628050","062805007326",0,0,0,0,18,18,0,0,2,0,0,16,67,86,0,1,2,0,1,33,99,139,3,1,0,0,0,0,12,12,0,0,36,172,278,24,510,218,8,226,226
"0628050","062805007804",1,0,0,12,12,25,0,0,1,0,2,16,18,40,0,3,1,0,1,13,8,23,0,0,2,0,0,9,8,19,0,0,50,80,46,38,214,90,2,92,92
"0628050","062805008676",2,0,4,7,53,66,0,0,0,1,7,2,56,66,0,0,1,0,8,1,54,65,0,1,1,0,3,8,55,68,0,1,132,132,130,136,530,384,37,421,421
"0628050","062805010718",0,0,0,2,3,5,0,0,0,0,0,4,3,7,0,0,0,0,0,2,0,2,0,0,0,0,1,9,1,11,0,0,10,14,4,22,50,17,1,18,18
"0628050","062805011350",1,0,1,4,31,42,1,4,4,0,4,9,21,39,1,0,1,0,2,10,22,37,0,2,2,0,2,5,31,42,0,2,84,78,74,84,320,115,13,128,128
"0628050","062805011555",2,0,3,101,14,124,0,4,2,1,7,83,3,102,1,5,3,0,5,63,0,77,1,5,3,0,4,60,8,80,1,4,248,204,154,160,766,316,12,328,328
"0628050","062805011920",1,0,2,10,57,70,0,0,2,0,2,7,55,67,0,1,0,0,1,9,52,63,1,0,1,0,2,6,65,74,0,0,140,134,126,148,548,416,41,457,457
"0628050","062805012049",3,0,14,5,67,95,0,6,1,1,18,4,78,106,0,4,5,0,26,6,62,105,0,6,2,0,6,2,53,63,0,0,190,212,210,126,738,340,18,358,358
"0628050","062805012325",1,0,0,0,2,3,0,0,2,0,0,26,14,45,1,2,7,0,1,40,26,76,1,1,0,0,0,0,0,0,0,0,6,90,152,0,248,105,2,107,107
"0628050","062805012506",0,0,0,1,2,3,0,0,0,0,0,3,5,9,0,1,4,1,3,24,25,65,2,6,1,0,0,0,0,1,0,0,6,18,130,2,156,35,2,37,37
"0628050","062805012610",0,0,0,1,1,2,0,0,0,0,0,2,0,2,0,0,1,0,0,0,2,3,0,0,0,0,0,0,1,1,0,0,4,4,6,2,16,7,0,7,7
"0628050","062805012611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20,74,55,165,1,12,0,0,0,0,0,0,0,0,NA,NA,330,NA,330,34,3,37,37
"0628050","062805012992",4,1,5,50,179,244,1,4,4,0,2,67,148,229,6,2,2,0,7,56,107,182,7,3,2,0,2,49,126,180,1,0,488,458,364,360,1670,740,22,762,762
"0628050","062805013062",6,0,7,47,161,230,6,3,4,0,8,38,126,188,7,5,3,0,12,23,107,154,7,2,7,2,13,44,121,199,7,5,460,376,308,398,1542,704,24,728,728
"0634320","063432002688",64,0,193,12,79,598,5,245,71,0,135,17,72,518,1,222,59,2,176,9,91,542,2,203,62,1,162,20,73,521,0,203,1196,1036,1084,1042,4358,280,44,324,324
"0634320","063432005434",15,2,9,4,115,246,1,100,7,2,9,8,118,215,0,71,18,3,18,3,86,207,0,79,21,1,14,5,121,241,1,78,492,430,414,482,1818,417,75,492,492
"0634320","063432005468",0,0,0,0,6,6,0,0,1,0,0,1,50,53,0,1,6,0,1,9,185,208,0,7,0,0,0,0,1,1,0,0,12,106,416,2,536,222,29,251,251
"0634320","063432005479",44,2,101,31,211,665,6,270,52,1,78,34,200,580,2,213,37,0,87,28,155,506,3,196,60,4,106,43,194,673,1,265,1330,1160,1012,1346,4848,742,251,993,993
"0634320","063432005482",15,0,73,47,438,581,0,8,15,0,54,51,393,518,2,3,11,0,64,59,351,489,1,3,18,1,70,31,452,579,1,6,1162,1036,978,1158,4334,1722,231,1953,1953
"0634320","063432005487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,32,122,122
"0634320","063432005496",32,0,29,5,105,373,0,202,27,0,22,6,113,343,0,175,27,1,22,4,90,339,1,194,39,0,21,1,84,351,0,206,746,686,678,702,2812,275,54,329,329
"0634320","063432005509",15,0,17,35,127,230,2,34,15,1,23,30,135,247,3,40,20,0,18,19,113,221,1,50,22,0,24,20,163,269,2,38,460,494,442,538,1934,508,142,650,650
"0634320","063432005520",75,4,268,22,132,576,5,70,66,0,269,30,119,556,4,68,60,1,306,32,132,620,5,84,78,2,285,33,154,648,6,90,1152,1112,1240,1296,4800,792,268,1060,1060
"0634320","063432005522",15,0,9,15,169,304,1,95,20,1,12,12,148,278,2,83,14,4,7,11,131,226,2,57,25,0,13,19,128,309,2,122,608,556,452,618,2234,483,135,618,618
"0634320","063432005526",46,0,174,64,183,489,13,9,40,2,170,51,147,422,7,5,48,2,150,49,114,374,5,6,31,0,159,49,173,433,7,14,978,844,748,866,3436,1079,280,1359,1359
"0634320","063432005537",35,0,17,11,167,485,3,252,39,4,14,17,188,480,3,215,32,2,16,12,165,456,2,227,35,0,10,11,177,486,2,251,970,960,912,972,3814,532,143,675,675
"0634320","063432005539",0,0,0,3,8,15,0,4,5,1,2,5,12,28,0,3,3,0,0,6,20,33,0,4,0,0,0,4,10,19,0,5,30,56,66,38,190,129,17,146,146
"0634320","063432005549",41,1,37,26,146,365,2,112,42,2,34,23,141,340,0,98,37,1,44,25,159,369,3,100,46,4,39,34,155,392,1,113,730,680,738,784,2932,516,234,750,750
"0634320","063432005562",2,0,1,0,5,11,0,3,3,1,3,7,86,108,0,8,13,2,19,20,116,196,0,26,0,0,0,0,0,0,0,0,22,216,392,0,630,230,25,255,255
"0634320","063432007682",0,0,0,3,4,7,0,0,0,0,0,1,5,7,0,1,0,0,0,1,2,3,0,0,0,0,1,0,8,9,0,0,14,14,6,18,52,32,1,33,33
"0634320","063432007837",0,0,0,0,0,1,0,1,1,0,1,0,2,6,0,2,1,0,1,1,2,7,1,1,0,0,1,1,1,7,0,4,2,12,14,14,42,28,6,34,34
"0634320","063432007838",48,0,65,14,165,469,1,176,34,1,67,9,165,431,0,155,33,1,86,13,156,459,0,170,40,0,71,9,198,479,1,160,938,862,918,958,3676,584,146,730,730
"0634320","063432008962",15,1,42,24,80,199,0,37,10,0,53,21,82,203,0,37,19,0,41,13,63,165,1,28,24,0,52,19,95,231,0,41,398,406,330,462,1596,566,213,779,779
"0634320","063432009437",7,0,2,0,4,34,0,21,4,0,1,1,1,21,0,14,6,0,4,0,3,30,1,16,6,0,6,0,2,31,0,17,68,42,60,62,232,42,3,45,45
"0634320","063432011140",22,1,12,25,191,339,0,88,23,1,8,11,155,279,0,81,17,0,10,19,163,286,0,77,24,0,5,19,202,335,1,84,678,558,572,670,2478,513,124,637,637
"0634320","063432011143",2,0,1,6,125,144,0,10,5,0,0,8,118,139,0,8,2,0,1,5,88,100,0,4,4,0,1,13,125,148,0,5,288,278,200,296,1062,386,49,435,435
"0634320","063432011145",8,2,16,12,53,104,0,13,7,0,19,8,55,100,3,8,10,0,11,7,45,86,1,12,15,0,6,12,50,94,0,11,208,200,172,188,768,217,67,284,284
"0634320","063432011146",4,1,20,5,56,96,1,9,4,0,22,10,37,79,0,6,8,0,17,11,33,77,0,8,8,1,28,11,41,104,0,15,192,158,154,208,712,227,45,272,272
"0634320","063432011147",6,0,16,8,60,98,1,7,6,0,23,4,49,90,1,7,9,1,27,10,44,100,1,8,4,0,16,4,55,94,0,15,196,180,200,188,764,224,65,289,289
"0634320","063432011148",9,0,12,6,57,97,0,13,6,0,12,5,54,86,2,7,9,0,10,3,36,60,0,2,7,0,10,4,41,79,2,15,194,172,120,158,644,195,44,239,239
