"NCESSCH","LEAID","TYPE07","STATUS07","ULOCAL07","FTE07","LEVEL07","FRELCH07","REDLCH07","TOTFRL07","MEMBER07","G0907","G1007","G1107","G1207","AM09","AS09","HI09","BL09","WH09","AM10","AS10","HI10","BL10","WH10","AM11","AS11","HI11","BL11","WH11","AM12","AS12","HI12","BL12","WH12","ASIAN","HISP","BLACK","WHITE"
"220054000393","2200540","1","1","12",51.9,"3",379,40,419,601,210,139,122,130,0,7,38,143,22,0,6,30,91,12,0,8,17,79,18,0,16,11,78,25,37,96,391,77
"220054000397","2200540","1","1","12",65.1,"3",485,54,539,957,294,249,210,204,0,9,0,243,42,0,10,0,186,53,1,5,2,149,53,0,10,0,146,48,34,2,724,196
"220054000404","2200540","4","1","12",13.5,"4",65,4,69,106,11,36,32,27,0,0,0,10,1,0,0,0,35,1,0,0,0,31,1,0,0,1,24,2,0,1,100,5
"220054000423","2200540","1","1","12",66,"3",787,66,853,1172,394,294,243,241,0,0,1,391,2,0,0,1,293,0,0,1,2,236,4,0,1,1,238,1,2,5,1158,7
"220054000434","2200540","1","1","12",66.3,"3",491,56,547,891,299,228,180,184,2,8,8,236,45,0,5,10,163,50,0,6,1,130,43,0,6,6,122,50,25,25,651,188
"220054000447","2200540","1","1","21",63.2,"3",364,65,429,1022,286,292,228,216,0,4,9,181,92,1,11,14,159,107,0,3,7,118,100,1,5,4,113,93,23,34,571,392
"220054001544","2200540","4","1","12",12,"4",96,6,102,141,139,0,0,0,0,1,0,135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,3
"220054001644","2200540","1","1","12",28.1,"3",167,6,173,210,67,61,51,31,0,0,1,66,0,0,0,0,61,0,0,0,0,51,0,0,0,0,31,0,0,1,209,0
"220054001656","2200540","1","1","12",24.9,"3",192,17,209,244,70,64,47,63,0,0,0,70,0,0,0,0,64,0,0,0,0,47,0,0,0,0,63,0,0,0,244,0
"220054002049","2200540","1","3","12",6.1,"3",63,11,74,94,94,0,0,0,0,0,0,90,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,4
"220054002055","2200540","1","3","12",22.4,"4",434,7,441,522,156,64,41,19,0,0,0,156,0,0,0,0,64,0,0,0,0,40,1,0,0,0,19,0,0,0,279,1
"220117000234","2201170","4","1","12",31.8,"3",239,22,261,369,99,102,94,74,0,4,4,86,5,0,2,2,88,10,0,3,0,85,6,0,3,2,60,9,12,8,319,30
"220117000880","2201170","1","1","12",42.8,"3",672,70,742,834,204,205,227,198,0,1,5,198,0,0,1,12,192,0,0,1,5,221,0,0,0,6,192,0,3,28,803,0
"220117000888","2201170","1","1","12",45.9,"3",220,13,233,548,100,123,163,162,0,23,2,27,48,0,26,6,28,63,0,30,7,41,85,0,31,10,40,81,110,25,136,277
"220117000911","2201170","1","1","12",52.5,"3",468,146,614,805,209,197,202,197,0,9,0,196,4,0,8,6,175,8,0,7,2,189,4,0,8,4,180,5,32,12,740,21
"220117000926","2201170","4","1","12",101.6,"4",498,104,602,1432,115,125,77,38,0,2,3,63,47,0,3,3,52,67,0,1,5,25,46,0,1,3,6,28,7,14,146,188
"220117000939","2201170","1","1","12",61,"3",571,33,604,954,186,154,220,227,0,2,0,184,0,0,0,0,153,1,0,1,0,219,0,1,0,2,224,0,3,2,780,1
"220117000945","2201170","1","1","12",56,"3",475,50,525,721,132,138,122,151,0,26,1,105,0,0,24,0,114,0,0,17,1,104,0,0,27,1,122,1,94,3,445,1
"220117001936","2201170","4","1","12",7,"3",77,0,77,80,13,25,14,21,0,0,0,13,0,0,0,0,25,0,0,0,0,13,1,0,0,0,21,0,0,0,72,1
"220117001970","2201170","1","1","12",10.5,"3",44,0,44,97,14,15,17,32,0,0,0,14,0,0,0,0,15,0,0,0,0,17,0,0,0,0,30,2,0,0,76,2
"240009000150","2400090","1","1","11",69,"3",469,133,602,1326,323,344,337,322,0,1,2,297,23,0,2,0,320,22,0,1,2,300,34,1,5,3,283,30,9,7,1200,109
"240009000151","2400090","1","1","11",67,"3",392,138,530,1344,373,376,316,279,2,12,8,283,68,0,11,6,303,56,2,9,5,210,90,2,12,4,206,55,44,23,1002,269
"240009000168","2400090","3","1","11",68,"3",527,73,600,1030,278,254,264,234,0,0,0,278,0,0,0,1,252,1,0,0,1,260,3,1,1,0,232,0,1,2,1022,4
"240009000176","2400090","2","1","11",14,"3",43,8,51,68,12,7,13,36,0,0,0,9,3,0,0,0,7,0,0,1,1,10,1,0,0,0,29,7,1,1,55,11
"240009000194","2400090","3","1","11",81,"3",646,98,744,1165,390,289,254,232,1,0,1,387,1,0,0,0,286,3,0,2,0,251,1,0,0,0,231,1,2,1,1155,6
"240009000203","2400090","1","1","11",50,"3",407,46,453,788,306,227,138,117,0,0,1,300,5,0,0,0,223,4,0,0,1,137,0,0,0,0,117,0,0,2,777,9
"240009000209","2400090","1","1","11",66.5,"3",583,33,616,973,396,237,197,143,0,1,2,389,4,0,0,1,236,0,0,0,0,195,2,0,0,0,143,0,1,3,963,6
"240009000219","2400090","2","1","11",31,"3",86,19,105,135,13,13,25,84,0,0,1,12,0,0,0,0,12,1,0,0,0,24,1,0,0,0,76,8,0,1,124,10
"240009000236","2400090","4","1","11",52,"3",NA,NA,NA,519,212,106,97,82,0,0,0,207,5,0,0,0,104,2,0,0,0,97,0,1,1,0,79,1,1,0,487,8
"240009000259","2400090","2","1","11",22,"3",50,3,53,75,31,13,16,15,0,0,0,30,1,0,0,0,13,0,0,0,0,16,0,0,0,0,14,1,0,0,73,2
"240009000267","2400090","4","1","11",12,"4",164,13,177,219,54,64,43,36,0,0,0,54,0,1,0,0,61,2,0,0,0,42,1,1,0,0,35,0,0,0,192,3
"240009000280","2400090","3","1","11",93,"3",621,154,775,1358,432,361,313,252,0,1,2,405,24,0,1,0,347,13,0,1,3,290,19,1,1,1,233,16,4,6,1275,72
"240009000292","2400090","1","1","11",62.5,"3",620,67,687,1055,390,232,250,183,0,3,4,376,7,0,1,3,226,2,1,2,2,241,4,0,1,3,175,4,7,12,1018,17
"240009000297","2400090","1","1","11",120,"3",943,106,1049,1497,606,372,306,213,4,4,47,469,82,6,2,57,270,37,5,4,30,230,37,2,2,31,142,36,12,165,1111,192
"240009000298","2400090","1","1","11",30,"3",219,38,257,446,81,138,125,102,0,2,0,78,1,0,1,2,133,2,0,0,0,120,5,0,1,0,100,1,4,2,431,9
"240009000330","2400090","1","1","11",41,"3",268,87,355,808,232,220,178,178,0,2,4,197,29,1,6,4,177,32,1,1,0,159,17,0,5,1,155,17,14,9,688,95
"240009000336","2400090","2","1","11",38,"4",143,33,176,244,1,1,NA,2,0,0,0,1,0,0,0,0,1,0,-4,-4,-4,-4,-4,0,0,0,1,1,-4,-4,NA,-3
"240009000885","2400090","4","1","11",11,"3",NA,NA,NA,134,75,24,11,4,0,0,0,75,0,0,0,0,24,0,0,0,0,11,0,0,0,0,4,0,0,0,114,0
"240009001098","2400090","1","1","11",22,"3",205,12,217,312,141,60,57,54,0,1,6,123,11,0,1,0,54,5,0,0,0,51,6,0,0,0,51,3,2,6,279,25
"240009001313","2400090","4","1","11",58,"3",444,89,533,820,319,191,164,146,3,3,19,242,52,0,3,9,135,44,0,1,10,111,42,1,3,9,102,31,10,47,590,169
"240009001324","2400090","4","1","11",47,"3",300,52,352,606,228,155,113,110,1,0,2,221,4,1,0,4,146,4,0,0,2,110,1,0,1,2,105,2,1,10,582,11
"240009001331","2400090","4","1","11",47,"3",316,41,357,688,278,203,116,91,1,0,2,270,5,0,0,1,198,4,0,0,1,113,2,0,0,0,91,0,0,4,672,11
"240009001336","2400090","4","1","11",41,"3",268,42,310,625,241,123,149,112,0,1,1,230,9,0,0,0,121,2,0,1,1,140,7,0,0,3,105,4,2,5,596,22
"240009001339","2400090","4","1","11",19,"3",124,28,152,320,98,83,91,48,1,0,2,72,23,1,4,1,66,11,0,1,3,80,7,0,0,0,46,2,5,6,264,43
"240009001343","2400090","2","1","11",33,"3",221,5,226,357,116,139,60,42,1,1,1,110,3,1,1,0,136,1,0,0,0,60,0,0,0,1,40,1,2,2,346,5
"240009001381","2400090","1","1","11",23,"3",152,30,182,336,103,76,60,97,0,0,3,98,2,0,0,1,72,3,0,0,0,55,5,0,1,1,92,3,1,5,317,13
"240009001383","2400090","1","1","11",34,"3",301,26,327,490,163,124,106,97,0,1,2,157,3,0,0,1,121,2,0,0,0,105,1,0,0,0,96,1,1,3,479,7
"240009001385","2400090","1","1","11",28,"3",257,21,278,402,217,80,62,43,0,0,0,200,17,0,1,0,72,7,0,0,1,59,2,0,0,1,39,3,1,2,370,29
"240009001387","2400090","1","1","11",31,"3",326,34,360,453,188,127,74,64,0,0,0,174,14,1,1,1,111,13,0,0,0,69,5,0,1,0,60,3,2,1,414,35
"240009001388","2400090","1","1","11",16,"3",176,14,190,288,103,98,55,32,0,0,0,99,4,0,0,0,97,1,0,0,0,53,2,0,0,0,32,0,0,0,281,7
"240009001391","2400090","1","1","11",22,"3",37,7,44,320,86,78,87,69,0,0,4,47,35,0,0,1,37,40,1,3,0,43,40,0,0,0,36,33,3,5,163,148
"240009001532","2400090","1","1","11",37,"3",322,28,350,525,202,154,93,76,0,2,1,195,4,0,1,1,151,1,0,0,0,91,2,1,1,0,74,0,4,2,511,7
"240009001533","2400090","1","1","11",44,"3",334,31,365,560,230,147,95,88,0,0,0,229,1,0,2,0,145,0,0,0,0,94,1,0,0,0,87,1,2,0,555,3
"240009001559","2400090","1","1","11",23,"3",178,35,213,295,151,53,61,30,0,1,2,142,6,0,0,2,49,2,0,0,0,58,3,0,0,0,27,3,1,4,276,14
"240009001560","2400090","1","1","11",18,"3",175,21,196,298,135,61,60,42,2,0,0,133,0,0,0,0,61,0,0,0,0,57,3,0,0,1,41,0,0,1,292,3
"240009001561","2400090","1","1","11",37,"3",289,28,317,569,194,125,139,111,1,0,0,190,3,1,0,0,124,0,1,0,0,137,1,0,0,1,110,0,0,1,561,4
"240009001562","2400090","1","1","11",46,"3",424,37,461,690,209,174,175,97,0,0,1,208,0,0,0,2,170,2,0,0,0,172,3,0,0,0,97,0,0,3,647,5
"240009001563","2400090","1","1","11",37,"3",269,20,289,521,170,162,86,103,0,1,0,167,2,0,0,0,161,1,0,0,0,86,0,0,0,0,102,1,1,0,516,4
"240009001632","2400090","1","3","11",6,"3",44,7,51,84,42,15,13,14,0,0,0,33,9,0,0,0,6,9,0,0,0,9,4,0,0,0,4,10,0,0,52,32
"250279000203","2502790","1","1","11",110.1,"3",479,200,679,2427,424,419,394,372,0,106,40,45,225,1,123,33,45,205,1,120,28,29,214,1,107,19,32,208,456,120,151,852
"250279000204","2502790","1","1","11",80.4,"3",617,186,803,1673,342,277,271,217,3,67,48,106,112,3,65,53,59,91,1,66,37,77,85,1,41,25,61,87,239,163,303,375
"250279000205","2502790","1","1","11",67.4,"3",649,170,819,1308,280,276,245,197,0,61,77,106,35,0,68,48,118,37,1,47,62,116,18,1,53,35,88,18,229,222,428,108
"250279000208","2502790","1","1","11",83.4,"3",934,102,1036,1305,305,344,350,302,2,6,166,119,11,5,12,170,136,19,0,14,174,141,19,2,20,133,127,16,52,643,523,65
"250279000210","2502790","2","1","11",5,"3",14,4,18,24,4,3,4,5,0,0,1,2,1,0,1,0,1,1,0,1,2,1,0,0,0,1,3,1,2,4,7,3
"250279000215","2502790","1","1","11",79.9,"3",732,61,793,1226,280,304,327,304,1,51,98,111,17,0,58,99,127,16,1,65,111,134,14,0,50,79,153,20,224,387,525,67
"250279000217","2502790","1","1","11",26.5,"3",225,35,260,414,148,115,77,74,1,22,63,56,5,0,15,42,47,9,1,5,18,46,6,0,6,25,37,6,48,148,186,26
"250279000226","2502790","1","1","11",89.6,"3",898,166,1064,1491,387,488,349,252,1,8,266,52,60,2,8,295,96,81,1,5,198,66,77,0,8,144,35,63,29,903,249,281
"250279000261","2502790","1","1","11",53.2,"3",416,46,462,730,314,132,146,138,0,9,66,219,8,0,3,32,91,4,0,4,27,107,6,0,4,25,105,2,20,150,522,20
"250279000282","2502790","1","1","11",152.3,"3",929,92,1021,1574,496,418,353,296,1,4,237,219,25,0,4,194,202,13,2,1,150,184,13,0,7,126,140,20,16,707,745,71
"250279000327","2502790","1","1","11",70,"3",461,46,507,820,192,212,172,240,1,3,95,83,7,0,7,98,94,12,1,3,83,77,5,1,2,106,120,9,15,382,374,33
"250279000342","2502790","2","1","11",53.7,"4",362,25,387,430,51,74,62,44,0,0,13,34,4,1,0,18,47,6,0,0,15,32,14,1,0,12,24,6,0,58,137,30
"250279000695","2502790","4","1","11",19.8,"3",142,41,183,290,71,78,72,68,0,2,38,26,5,0,1,32,33,11,2,1,29,28,11,1,1,22,33,11,5,121,120,38
"250279000698","2502790","4","1","11",17.2,"3",121,22,143,228,58,62,49,59,0,3,21,28,6,0,4,20,31,7,0,3,18,21,6,1,6,12,25,15,16,71,105,34
"250279000704","2502790","4","1","11",19,"3",153,25,178,252,83,48,57,64,0,0,21,60,0,0,0,17,31,0,0,4,20,31,2,0,1,23,40,0,5,81,162,2
"250279000837","2502790","1","1","11",7,"3",63,6,69,118,26,18,46,28,2,0,14,8,1,0,0,9,9,0,0,1,24,20,0,0,0,19,7,2,1,66,44,3
"250279001128","2502790","4","1","11",35,"3",203,49,252,438,127,120,96,95,0,7,44,44,26,0,4,40,58,11,0,5,24,43,21,1,1,33,36,21,17,141,181,79
"250279001296","2502790","1","1","11",41.1,"4",316,45,361,488,50,51,45,51,1,32,5,11,0,2,18,7,21,3,0,20,5,17,3,0,31,4,15,0,101,21,64,6
"250279001511","2502790","4","1","11",17.4,"3",80,13,93,280,4,22,78,176,0,0,1,2,1,0,2,7,12,1,1,6,20,49,1,0,9,64,99,3,17,92,162,6
"250279001617","2502790","4","1","11",13,"3",44,2,46,75,6,33,13,23,0,0,0,6,0,0,1,5,26,1,0,0,0,13,0,0,0,5,16,1,1,10,61,2
"250279001686","2502790","1","1","11",23.9,"3",223,55,278,375,103,96,99,77,0,2,33,60,5,0,5,23,63,4,0,13,30,48,8,0,3,21,44,8,23,107,215,25
"250279001692","2502790","1","1","11",33.9,"3",240,42,282,401,115,99,88,98,0,4,40,62,7,0,2,43,44,6,0,2,36,45,2,0,2,27,58,11,10,146,209,26
"250279001874","2502790","1","1","11",21,"3",174,34,208,325,115,73,59,78,2,2,35,59,15,0,0,24,44,4,1,0,18,34,6,0,1,27,40,10,3,104,177,35
"250279001875","2502790","1","1","11",23.5,"3",211,48,259,363,119,98,68,78,1,1,60,45,10,0,1,51,37,7,0,1,30,26,10,1,1,28,33,14,4,169,141,41
"250279001891","2502790","1","1","11",24,"3",229,34,263,375,108,81,81,105,0,0,39,53,14,1,1,24,48,7,0,0,20,51,10,0,2,30,64,8,3,113,216,39
"250279001898","2502790","1","1","11",22.5,"3",199,35,234,326,128,77,75,45,1,1,43,65,15,0,1,28,39,9,0,5,27,34,9,0,1,9,27,7,8,107,165,40
"250279001902","2502790","1","1","11",30.9,"3",240,27,267,388,114,74,103,94,1,2,25,82,3,1,0,19,53,1,0,0,23,77,2,1,1,17,75,0,3,84,287,6
"250279001903","2502790","1","1","11",24,"3",188,22,210,344,65,85,79,86,1,2,24,32,4,0,1,39,39,5,0,0,41,35,3,0,2,28,48,6,5,132,154,18
"250279001914","2502790","1","1","11",25,"3",192,32,224,343,109,94,88,49,0,3,50,52,3,0,0,32,56,3,0,1,21,60,5,0,0,16,30,2,4,119,198,13
"250279002014","2502790","2","1","11",19,"3",154,23,177,282,91,69,77,44,0,2,38,50,1,1,0,19,46,3,1,0,22,48,5,0,0,15,28,1,2,94,172,10
"250279002015","2502790","1","1","11",15.2,"3",98,3,101,164,33,56,54,21,0,0,22,10,0,0,0,50,5,0,0,6,36,9,2,0,0,16,5,0,6,124,29,2
"250279002016","2502790","1","1","11",24,"3",210,40,250,393,135,74,112,72,0,26,26,64,18,0,16,13,24,20,0,27,27,33,25,1,22,17,22,10,91,83,143,73
"250279002017","2502790","1","1","11",23,"3",149,22,171,269,104,54,54,57,0,1,27,73,3,0,1,14,36,2,1,0,15,38,0,0,1,13,43,0,3,69,190,5
"250279002019","2502790","1","1","11",27,"3",190,26,216,359,94,90,97,78,0,4,25,44,21,0,4,20,39,27,0,6,26,53,12,2,3,20,37,16,17,91,173,76
"250279002026","2502790","1","1","11",21,"3",200,19,219,360,108,85,77,87,1,6,30,45,23,0,2,27,40,15,0,6,16,40,15,1,5,24,39,18,19,97,164,71
"250279002374","2502790","2","1","11",52.2,"4",95,18,113,142,13,7,9,6,1,2,5,2,3,0,1,2,4,0,0,0,2,4,3,0,0,2,2,2,3,11,12,8
"261200000073","2612000","3","1","11",34.6,"3",526,54,580,791,197,245,205,143,0,0,0,197,0,1,0,0,244,0,0,0,1,203,1,1,2,0,140,0,2,1,784,1
"261200000079","2612000","1","1","11",21,"3",260,70,330,511,129,146,124,107,0,0,0,129,0,0,2,0,144,0,1,1,0,121,1,0,0,1,106,0,3,1,500,1
"261200000086","2612000","3","1","11",32.2,"3",4,0,4,22,NA,5,12,5,-4,-4,-4,-4,-4,0,0,1,4,0,0,0,2,10,0,0,0,0,5,0,-4,NA,15,-4
"261200000093","2612000","1","1","11",45.2,"3",510,111,621,870,211,199,281,179,1,0,1,209,0,0,0,1,198,0,4,0,1,276,0,0,0,0,177,2,0,3,860,2
"261200000279","2612000","1","1","11",18,"3",136,27,163,212,60,71,43,38,0,3,0,57,0,0,1,0,70,0,0,1,0,42,0,0,1,0,37,0,6,0,206,0
"261200000286","2612000","4","1","11",8,"3",33,0,33,83,55,19,8,1,0,0,0,53,2,0,0,0,19,0,0,0,0,8,0,0,0,0,1,0,0,0,81,2
"261200000748","2612000","3","1","11",27.6,"3",4,0,4,11,NA,9,1,1,-4,-4,-4,-4,-4,0,0,1,6,2,0,0,0,1,0,0,0,0,1,0,-4,-3,4,NA
"261200001015","2612000","4","1","11",18,"3",247,7,254,315,156,56,50,53,0,0,0,156,0,0,0,0,56,0,0,0,0,50,0,0,0,0,53,0,0,0,315,0
"261200001422","2612000","2","1","11",16,"3",64,3,67,74,NA,1,2,2,-4,-4,-4,-4,-4,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,-4,-4,1,-4
"261200001423","2612000","4","1","11",24,"3",489,34,523,599,168,164,232,35,1,0,2,164,1,0,0,1,163,0,0,0,0,232,0,0,0,0,35,0,0,3,594,1
"261200001703","2612000","1","1","11",23,"3",206,14,220,244,NA,NA,NA,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,2,0,-12,-12,-10,-12
"261200001704","2612000","1","1","11",NA,"3",98,3,101,197,43,43,56,55,0,0,0,43,0,0,0,0,43,0,0,1,0,53,2,0,1,0,53,1,2,0,192,3
"261200001789","2612000","4","1","11",19.6,"3",235,10,245,283,193,50,29,10,0,1,0,191,1,0,0,0,50,0,1,0,0,28,0,0,0,0,10,0,1,0,279,1
"261200001790","2612000","4","1","11",8,"3",75,2,77,85,40,19,13,8,0,0,0,40,0,0,0,0,19,0,0,0,0,12,1,0,0,0,8,0,0,0,79,1
"261200001920","2612000","4","1","11",35,"3",225,31,256,312,NA,NA,NA,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,2,1,-12,-12,-10,-11
"261200001921","2612000","1","1","11",40.2,"3",348,23,371,467,205,167,60,35,1,1,1,202,0,0,3,2,160,2,0,2,0,58,0,1,1,0,32,1,7,3,452,3
"261200004669","2612000","1","1","11",89.8,"3",742,118,860,2142,658,550,493,441,2,15,5,629,7,1,10,14,514,11,1,6,10,459,17,1,1,6,430,3,32,35,2032,38
"261200004670","2612000","1","1","11",64.2,"3",717,13,730,1253,574,293,236,140,0,0,0,574,0,1,0,1,288,3,1,0,0,235,0,1,0,0,138,1,0,1,1235,4
"261200004672","2612000","1","1","11",59.2,"3",683,11,694,1108,323,214,133,123,3,3,74,197,46,2,2,38,146,26,1,1,19,91,21,0,2,19,86,16,8,150,520,109
"261200004677","2612000","1","1","11",50.8,"3",550,8,558,737,210,96,41,25,0,19,0,188,3,0,10,0,85,1,1,7,0,31,2,0,1,0,22,2,37,0,326,8
"261200004680","2612000","1","1","11",83.2,"3",752,32,784,1282,285,460,292,238,1,0,0,282,2,4,0,2,452,2,1,1,0,289,1,3,1,1,232,1,2,3,1255,6
"261200004684","2612000","1","1","11",76.2,"3",949,22,971,1530,732,389,241,161,0,0,2,727,3,0,0,2,385,2,0,0,0,241,0,0,0,1,160,0,0,5,1513,5
"261200004693","2612000","1","1","11",95.8,"3",959,14,973,1576,582,377,345,255,0,3,1,576,2,1,1,0,375,0,0,2,0,343,0,0,0,0,252,3,6,1,1546,5
"261200004703","2612000","1","1","11",81.8,"3",936,54,990,1962,670,463,462,367,1,0,0,666,3,1,2,1,457,2,0,0,0,462,0,0,0,0,364,3,2,1,1949,8
"261200004712","2612000","1","1","11",55.8,"3",607,11,618,1000,427,246,233,88,2,0,1,422,2,0,1,0,244,1,0,0,0,233,0,0,0,1,87,0,1,2,986,3
"261200004734","2612000","1","1","11",92.4,"3",1135,39,1174,1949,719,527,394,304,0,2,0,711,6,1,1,0,521,4,3,0,2,388,1,2,0,1,300,1,3,3,1920,12
"261200004755","2612000","1","1","11",62.8,"3",785,21,806,1142,421,329,161,227,1,0,1,417,2,1,1,0,325,2,0,0,0,160,1,3,0,0,224,0,1,1,1126,5
"261200004793","2612000","1","1","11",105,"3",1112,57,1169,2137,483,626,547,478,0,0,1,480,2,3,1,1,620,1,2,0,1,543,1,2,0,0,476,0,1,3,2119,4
"261200004802","2612000","1","1","11",85.4,"3",989,25,1014,1605,711,345,325,217,0,2,1,706,2,2,0,1,341,1,1,1,2,320,1,3,1,1,211,1,4,5,1578,5
"261200004805","2612000","1","1","11",81.2,"3",880,18,898,1450,582,435,234,196,1,20,0,558,3,1,20,1,409,4,1,14,0,214,5,1,7,1,186,1,61,2,1367,13
"261200004813","2612000","1","1","11",107.8,"3",945,18,963,1436,523,308,332,273,0,9,0,512,2,3,15,3,284,3,0,20,0,308,4,0,11,0,258,4,55,3,1362,13
"261200004830","2612000","1","1","11",107.2,"3",1665,63,1728,2519,658,917,472,472,2,0,1,654,1,2,0,0,910,5,0,0,0,470,2,1,0,1,468,2,0,2,2502,10
"261200004831","2612000","1","1","11",45.6,"3",444,14,458,767,305,146,192,117,1,1,89,178,36,1,0,45,91,9,2,1,34,131,24,0,0,22,88,7,2,190,488,76
"261200004852","2612000","2","1","11",36,"3",100,7,107,262,NA,NA,NA,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,3,0,-12,-12,NA,-12
"261200004857","2612000","1","1","11",69.4,"3",1173,65,1238,1625,471,475,398,280,5,1,271,156,38,8,1,250,176,40,4,1,205,157,31,4,0,173,82,21,3,899,571,130
"261200004906","2612000","1","1","11",46.2,"3",288,32,320,1033,289,251,249,244,0,1,1,281,6,1,0,1,248,1,1,0,0,245,3,4,0,0,234,6,1,2,1008,16
"261200004910","2612000","1","1","11",15,"4",174,3,177,297,104,86,54,29,0,0,5,98,1,1,0,1,84,0,0,0,2,52,0,0,0,1,25,3,0,9,259,4
"261200007415","2612000","1","1","11",29.6,"3",223,30,253,327,127,119,55,24,0,0,0,126,1,0,0,0,119,0,0,0,0,55,0,0,0,0,24,0,0,0,324,1
"261200007751","2612000","1","1","11",44,"4",343,24,367,610,263,139,134,56,0,0,2,261,0,0,1,0,137,1,0,1,0,133,0,0,0,0,56,0,2,2,587,1
"291640000840","2916400","1","1","11",64.2,"3",685,43,728,966,300,256,192,218,0,0,3,294,3,0,0,0,255,1,0,0,1,187,4,0,0,0,214,4,0,4,950,12
"291640000844","2916400","1","1","11",72.1,"4",401,133,534,955,151,142,165,144,0,11,23,86,31,0,8,16,82,36,0,12,18,105,30,0,7,12,101,24,38,69,374,121
"291640000860","2916400","1","1","11",78.3,"3",668,46,714,1114,377,301,205,231,1,15,98,225,38,2,14,90,172,23,0,13,45,127,20,0,11,58,141,21,53,291,665,102
"291640000862","2916400","1","1","11",59,"3",300,52,352,563,140,150,136,137,0,1,8,120,11,1,1,7,133,8,1,0,8,117,10,0,0,3,125,9,2,26,495,38
"291640000865","2916400","1","1","11",24.8,"4",392,23,415,856,196,96,74,58,0,1,9,161,25,0,0,3,85,8,0,1,1,64,8,0,1,3,47,7,3,16,357,48
"291640000869","2916400","4","1","11",7,"4",60,0,60,97,42,22,14,13,0,0,4,31,7,0,0,2,20,0,0,0,0,12,2,0,0,2,10,1,0,8,73,10
"291640000871","2916400","1","1","11",32.2,"3",208,18,226,342,NA,126,91,125,-4,-4,-4,-4,-4,0,1,1,124,0,0,0,2,88,1,0,0,0,124,1,-3,NA,332,NA
"291640000880","2916400","1","1","21",80.3,"3",561,84,645,1118,369,356,219,174,2,3,107,104,153,2,5,114,96,139,1,6,62,63,87,2,7,59,53,53,21,342,316,432
"291640001708","2916400","4","1","11",NA,"3",29,0,29,51,25,18,6,2,0,0,0,25,0,0,0,1,17,0,0,0,0,6,0,0,0,0,2,0,0,1,50,0
"291640002608","2916400","3","1","11",19,"3",NA,NA,NA,0,NA,NA,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,-8,-8,-8,-8
"291640002672","2916400","2","1","11",3,"4",0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"291640002796","2916400","1","1","11",48.5,"3",389,55,444,659,280,151,126,102,0,1,23,245,11,0,1,11,136,3,0,1,15,107,3,0,0,5,96,1,3,54,584,18
"291640003002","2916400","4","3","11",11.1,"3",54,3,57,64,28,15,9,12,0,0,1,25,2,0,0,0,13,2,0,0,1,8,0,0,0,0,12,0,0,2,58,4
"292928000434","2929280","1","1","11",91.5,"3",772,0,772,1213,466,209,284,254,1,20,9,326,110,3,13,5,141,47,3,18,6,187,70,1,11,2,167,73,62,22,821,300
"292928000790","2929280","1","1","11",51,"3",503,0,503,677,245,131,154,147,0,5,26,159,55,0,7,12,81,31,0,11,9,107,27,0,8,9,98,32,31,56,445,145
"292928001591","2929280","1","1","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292928001592","2929280","3","1","11",0,"3",NA,NA,NA,0,NA,0,0,0,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-4
"292928001882","2929280","1","1","11",60.9,"3",648,0,648,1062,431,215,217,199,0,2,0,428,1,0,1,0,213,1,0,0,0,216,1,0,0,0,198,1,3,0,1055,4
"292928001926","2929280","2","1","11",22,"3",125,0,125,145,34,45,4,62,0,0,1,30,3,0,0,1,39,5,0,0,0,3,1,0,0,0,52,10,0,2,124,19
"292928001929","2929280","2","1","11",9.5,"4",36,0,36,41,5,1,2,0,0,0,0,4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,6,1
"292928001932","2929280","4","1","11",NA,"4",0,0,0,10,3,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,5,1
"292928001951","2929280","4","1","11",15,"4",5,0,5,46,25,6,1,0,0,0,0,25,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0
"292928001976","2929280","1","1","11",21,"3",102,0,102,310,79,87,83,61,0,1,2,40,36,0,3,4,42,38,0,5,2,37,39,0,1,1,27,32,10,9,146,145
